"plot_ID","team","date","stand_spec","stand_type","structure","hbi_status","inv_year","inv","CCS_r_m","CCS_LT_inv_status"
80108,"Kruse;Harder",2012-02-08,1,5,1,1,2012,"HBI",12.62,1
80108,"Kruse;Harder",2012-02-08,1,5,1,1,2012,"HBI",17.84,2
80110,"Kruse;Harder",2012-01-03,1,4,1,1,2012,"HBI",5.64,1
80110,"Kruse;Harder",2012-01-03,1,4,1,1,2012,"HBI",12.62,1
80110,"Kruse;Harder",2012-01-03,1,4,1,1,2012,"HBI",17.84,1
80111,"Kruse;Harder",2012-01-03,1,2,1,1,2012,"HBI",5.64,1
80111,"Kruse;Harder",2012-01-03,1,2,1,1,2012,"HBI",12.62,1
80111,"Kruse;Harder",2012-01-03,1,2,1,1,2012,"HBI",17.84,1
80112,"Mertz,Schäfer",2012-05-04,1,6,2,1,2012,"HBI",5.64,1
80112,"Mertz,Schäfer",2012-05-04,1,6,2,1,2012,"HBI",12.62,1
80112,"Mertz,Schäfer",2012-05-04,1,6,2,1,2012,"HBI",17.84,1
80113,"Mertz,Schäfer",2012-05-04,1,6,1,1,2012,"HBI",5.64,1
80113,"Mertz,Schäfer",2012-05-04,1,6,1,1,2012,"HBI",12.62,1
80113,"Mertz,Schäfer",2012-05-04,1,6,1,1,2012,"HBI",17.84,1
80114,"Mertz,Schäfer",2012-04-10,1,1,1,1,2012,"HBI",5.64,2
80114,"Mertz,Schäfer",2012-04-10,1,1,1,1,2012,"HBI",12.62,2
80114,"Mertz,Schäfer",2012-04-10,1,1,1,1,2012,"HBI",17.84,1
80115,"Kruse;Harder",2011-10-30,1,1,1,1,2011,"HBI",5.64,1
80115,"Kruse;Harder",2011-10-30,1,1,1,1,2011,"HBI",12.62,1
80115,"Kruse;Harder",2011-10-30,1,1,1,1,2011,"HBI",17.84,1
80116,"Kruse;Harder",2012-01-29,1,1,4,1,2012,"HBI",5.64,1
80116,"Kruse;Harder",2012-01-29,1,1,4,1,2012,"HBI",12.62,1
80116,"Kruse;Harder",2012-01-29,1,1,4,1,2012,"HBI",17.84,1
80117,"Mertz,Schäfer",2012-05-03,1,1,1,1,2012,"HBI",5.64,1
80117,"Mertz,Schäfer",2012-05-03,1,1,1,1,2012,"HBI",12.62,1
80117,"Mertz,Schäfer",2012-05-03,1,1,1,1,2012,"HBI",17.84,2
80118,"Mertz,Schäfer",2012-05-03,1,1,1,1,2012,"HBI",5.64,1
80118,"Mertz,Schäfer",2012-05-03,1,1,1,1,2012,"HBI",12.62,2
80118,"Mertz,Schäfer",2012-05-03,1,1,1,1,2012,"HBI",17.84,1
80119,"Mertz,Schäfer",2012-04-10,1,1,2,1,2012,"HBI",5.64,1
80119,"Mertz,Schäfer",2012-04-10,1,1,2,1,2012,"HBI",12.62,1
80119,"Mertz,Schäfer",2012-04-10,1,1,2,1,2012,"HBI",17.84,1
80120,"Mertz,Schäfer",2012-04-12,1,1,1,1,2012,"HBI",5.64,1
80120,"Mertz,Schäfer",2012-04-12,1,1,1,1,2012,"HBI",12.62,1
80120,"Mertz,Schäfer",2012-04-12,1,1,1,1,2012,"HBI",17.84,1
80121,"Mertz,Schäfer",2012-05-03,1,1,2,1,2012,"HBI",5.64,1
80121,"Mertz,Schäfer",2012-05-03,1,1,2,1,2012,"HBI",12.62,1
80121,"Mertz,Schäfer",2012-05-03,1,1,2,1,2012,"HBI",17.84,1
80122,"Mertz,Schäfer",2012-04-11,1,8,1,1,2012,"HBI",5.64,1
80122,"Mertz,Schäfer",2012-04-11,1,8,1,1,2012,"HBI",12.62,1
80122,"Mertz,Schäfer",2012-04-11,1,8,1,1,2012,"HBI",17.84,1
80123,"Kruse;Harder",2011-11-06,1,1,4,1,2011,"HBI",5.64,1
80123,"Kruse;Harder",2011-11-06,1,1,4,1,2011,"HBI",12.62,1
80123,"Kruse;Harder",2011-11-06,1,1,4,1,2011,"HBI",17.84,1
80124,"Kruse;Harder",2011-11-05,1,4,4,1,2011,"HBI",5.64,1
80124,"Kruse;Harder",2011-11-05,1,4,4,1,2011,"HBI",12.62,1
80124,"Kruse;Harder",2011-11-05,1,4,4,1,2011,"HBI",17.84,1
80125,"Kruse;Harder",2012-01-07,1,3,6,1,2012,"HBI",5.64,1
80125,"Kruse;Harder",2012-01-07,1,3,6,1,2012,"HBI",12.62,1
80125,"Kruse;Harder",2012-01-07,1,3,6,1,2012,"HBI",17.84,1
80126,"Kruse;Harder",2012-02-16,1,1,4,1,2012,"HBI",5.64,1
80126,"Kruse;Harder",2012-02-16,1,1,4,1,2012,"HBI",12.62,1
80126,"Kruse;Harder",2012-02-16,1,1,4,1,2012,"HBI",17.84,1
80127,"Kruse;Harder",2012-01-28,1,4,3,1,2012,"HBI",5.64,1
80127,"Kruse;Harder",2012-01-28,1,4,3,1,2012,"HBI",12.62,1
80127,"Kruse;Harder",2012-01-28,1,4,3,1,2012,"HBI",17.84,1
80128,"Mertz,Schäfer",2012-05-03,1,1,1,1,2012,"HBI",5.64,1
80128,"Mertz,Schäfer",2012-05-03,1,1,1,1,2012,"HBI",12.62,1
