"plot_ID","CCS_nr","tree_ID","SP_code","H_cm","D_class_cm","inv_year","inv","stand","area_m2"
10001,1,1,"rbu",650,2,2012,"HBI","A","29.8024045490142"
10001,1,2,"rbu",620,1,2012,"HBI","A","29.8024045490142"
10001,2,1,"rbu",410,1,2012,"HBI","A","29.6091966008184"
10001,2,2,"rbu",430,2,2012,"HBI","A","29.6091966008184"
10001,2,3,"rbu",510,1,2012,"HBI","A","29.6091966008184"
10001,2,4,"rbu",870,3,2012,"HBI","A","29.6091966008184"
10002,1,1,"sbi",850,2,2012,"HBI","A","70.2865382794991"
10002,1,2,"sbi",420,1,2012,"HBI","A","70.2865382794991"
10002,1,3,"sbi",260,1,2012,"HBI","A","70.2865382794991"
10002,1,4,"sbi",290,1,2012,"HBI","A","70.2865382794991"
10002,1,5,"sbi",360,1,2012,"HBI","A","70.2865382794991"
10002,1,6,"swe",70,0,2012,"HBI","A","70.2865382794991"
10002,1,7,"swe",130,1,2012,"HBI","A","70.2865382794991"
10002,1,8,"sei",80,0,2012,"HBI","A","70.2865382794991"
10002,1,9,"sei",60,0,2012,"HBI","A","70.2865382794991"
10002,1,10,"swe",150,1,2012,"HBI","A","70.2865382794991"
10002,2,1,"sbi",190,1,2012,"HBI","A","40.4891602787306"
10002,2,2,"sbi",340,1,2012,"HBI","A","40.4891602787306"
10002,2,3,"gfi",90,0,2012,"HBI","A","40.4891602787306"
10002,2,4,"jla",260,1,2012,"HBI","A","40.4891602787306"
10002,2,5,"sei",190,1,2012,"HBI","A","40.4891602787306"
10002,2,6,"sei",100,0,2012,"HBI","A","40.4891602787306"
10002,2,7,"sei",90,0,2012,"HBI","A","40.4891602787306"
10002,2,8,"sbi",150,1,2012,"HBI","A","40.4891602787306"
10002,2,9,"vbe",110,0,2012,"HBI","A","40.4891602787306"
10002,2,10,"sbi",150,1,2012,"HBI","A","40.4891602787306"
10002,3,1,"sei",140,1,2012,"HBI","A","47.5388941933861"
10002,3,2,"sei",110,0,2012,"HBI","A","47.5388941933861"
10002,3,3,"sei",50,0,2012,"HBI","A","47.5388941933861"
10002,3,4,"sei",340,1,2012,"HBI","A","47.5388941933861"
10002,3,5,"fah",60,0,2012,"HBI","A","47.5388941933861"
10002,3,6,"stk",190,1,2012,"HBI","A","47.5388941933861"
10002,3,7,"sbi",740,3,2012,"HBI","A","47.5388941933861"
10002,3,8,"sei",100,0,2012,"HBI","A","47.5388941933861"
10002,3,9,"gfi",40,0,2012,"HBI","A","47.5388941933861"
10002,3,10,"as",210,1,2012,"HBI","A","47.5388941933861"
10002,4,1,"sei",110,0,2012,"HBI","A","45.6036731187748"
10002,4,2,"sei",530,1,2012,"HBI","A","45.6036731187748"
10002,4,3,"sei",320,1,2012,"HBI","A","45.6036731187748"
10002,4,4,"as",90,0,2012,"HBI","A","45.6036731187748"
10002,4,5,"as",900,1,2012,"HBI","A","45.6036731187748"
10002,4,6,"as",1050,2,2012,"HBI","A","45.6036731187748"
10002,4,7,"as",50,0,2012,"HBI","A","45.6036731187748"
10002,4,8,"as",40,0,2012,"HBI","A","45.6036731187748"
10002,4,9,"as",100,0,2012,"HBI","A","45.6036731187748"
10002,4,10,"as",520,1,2012,"HBI","A","45.6036731187748"
10003,2,1,"rbu",110,0,2012,"HBI","A","49.4917063649648"
10003,3,1,"rbu",640,1,2012,"HBI","B","50.7461992361082"
10003,3,2,"rbu",680,1,2012,"HBI","B","50.7461992361082"
10003,3,3,"rbu",850,1,2012,"HBI","B","50.7461992361082"
10003,3,4,"rbu",760,1,2012,"HBI","B","50.7461992361082"
10003,3,5,"rbu",400,1,2012,"HBI","B","50.7461992361082"
10003,3,6,"rbu",700,3,2012,"HBI","B","50.7461992361082"
10003,3,7,"rbu",310,1,2012,"HBI","B","50.7461992361082"
10003,3,8,"rbu",440,1,2012,"HBI","B","50.7461992361082"
10003,3,9,"rbu",400,1,2012,"HBI","B","50.7461992361082"
10003,3,10,"rbu",600,1,2012,"HBI","B","50.7461992361082"
10003,4,1,"rbu",30,0,2012,"HBI","B","68.7769828809272"
10003,4,2,"rbu",20,0,2012,"HBI","B","68.7769828809272"
10003,4,3,"rbu",30,0,2012,"HBI","B","68.7769828809272"
10003,4,4,"rbu",30,0,2012,"HBI","B","68.7769828809272"
10003,4,5,"rbu",50,0,2012,"HBI","B","68.7769828809272"
10003,4,6,"rbu",120,0,2012,"HBI","B","68.7769828809272"
10003,4,7,"rbu",140,1,2012,"HBI","B","68.7769828809272"
10003,4,8,"rbu",50,0,2012,"HBI","B","68.7769828809272"
10003,4,9,"rbu",80,0,2012,"HBI","B","68.7769828809272"
10003,4,10,"rbu",60,0,2012,"HBI","B","68.7769828809272"
10004,1,1,"hbu",580,1,2012,"HBI","A","72.9867371652595"
10004,1,2,"rbu",710,1,2012,"HBI","A","72.9867371652595"
10004,1,3,"rbu",1070,3,2012,"HBI","A","72.9867371652595"
10004,1,4,"rbu",250,1,2012,"HBI","A","72.9867371652595"
10004,1,5,"rbu",360,1,2012,"HBI","A","72.9867371652595"
10004,2,1,"rbu",1070,3,2012,"HBI","A","58.3585392923493"
10004,2,2,"rbu",1380,3,2012,"HBI","A","58.3585392923493"
10004,2,3,"rbu",880,3,2012,"HBI","A","58.3585392923493"
10004,2,4,"rbu",320,1,2012,"HBI","A","58.3585392923493"
10004,2,5,"rbu",710,1,2012,"HBI","A","58.3585392923493"
10004,2,6,"rbu",830,2,2012,"HBI","A","58.3585392923493"
10004,2,7,"rbu",800,1,2012,"HBI","A","58.3585392923493"
10004,2,8,"rbu",240,1,2012,"HBI","A","58.3585392923493"
10004,2,9,"rbu",410,1,2012,"HBI","A","58.3585392923493"
10004,2,10,"rbu",810,1,2012,"HBI","A","58.3585392923493"
10004,3,1,"rbu",230,1,2012,"HBI","A","28.8426479933425"
10004,3,2,"rbu",240,1,2012,"HBI","A","28.8426479933425"
10004,3,3,"rbu",230,1,2012,"HBI","A","28.8426479933425"
10004,3,4,"rbu",150,1,2012,"HBI","A","28.8426479933425"
10004,4,1,"rbu",1220,3,2012,"HBI","A","56.2122031914168"
10004,4,2,"rbu",990,2,2012,"HBI","A","56.2122031914168"
10004,4,3,"rbu",1200,3,2012,"HBI","A","56.2122031914168"
10004,4,4,"rbu",910,1,2012,"HBI","A","56.2122031914168"
10004,4,5,"rbu",800,1,2012,"HBI","A","56.2122031914168"
10004,4,6,"rbu",550,1,2012,"HBI","A","56.2122031914168"
10004,4,7,"rbu",310,1,2012,"HBI","A","56.2122031914168"
10004,4,8,"rbu",540,1,2012,"HBI","A","56.2122031914168"
10004,4,9,"rbu",810,1,2012,"HBI","A","56.2122031914168"
10004,4,10,"rbu",400,1,2012,"HBI","A","56.2122031914168"
10005,1,1,"mbi",50,0,2012,"HBI","A","74.7809637811177"
10005,1,2,"mbi",80,0,2012,"HBI","A","74.7809637811177"
10005,1,3,"mbi",50,0,2012,"HBI","A","74.7809637811177"
10005,1,4,"mbi",70,0,2012,"HBI","A","74.7809637811177"
10005,1,5,"mbi",60,0,2012,"HBI","A","74.7809637811177"
10005,1,6,"mbi",90,0,2012,"HBI","A","74.7809637811177"
10005,1,7,"mbi",120,0,2012,"HBI","A","74.7809637811177"
10005,1,8,"sbi",990,2,2012,"HBI","A","74.7809637811177"
10005,1,9,"sbi",1070,3,2012,"HBI","A","74.7809637811177"
10005,1,10,"sbi",650,1,2012,"HBI","A","74.7809637811177"
10005,2,1,"mbi",470,1,2012,"HBI","B","16.0386678063876"
10005,2,2,"mbi",660,1,2012,"HBI","B","16.0386678063876"
10005,2,3,"sfi",480,1,2012,"HBI","B","16.0386678063876"
10005,2,4,"sbi",710,1,2012,"HBI","B","16.0386678063876"
10005,2,5,"sbi",950,2,2012,"HBI","B","16.0386678063876"
10005,2,6,"sfi",510,1,2012,"HBI","B","16.0386678063876"
10005,2,7,"sbi",690,1,2012,"HBI","B","16.0386678063876"
10005,2,8,"sfi",210,1,2012,"HBI","B","16.0386678063876"
10005,2,9,"sfi",240,1,2012,"HBI","B","16.0386678063876"
10005,2,10,"sfi",330,1,2012,"HBI","B","16.0386678063876"
10005,3,1,"sfi",660,3,2012,"HBI","B","12.4353372190609"
10005,3,2,"sfi",630,2,2012,"HBI","B","12.4353372190609"
10005,3,3,"sfi",500,1,2012,"HBI","B","12.4353372190609"
10005,3,4,"sfi",450,1,2012,"HBI","B","12.4353372190609"
10005,3,5,"sfi",550,1,2012,"HBI","B","12.4353372190609"
10005,3,6,"sfi",370,1,2012,"HBI","B","12.4353372190609"
10005,3,7,"sfi",630,3,2012,"HBI","B","12.4353372190609"
10005,3,8,"sfi",500,2,2012,"HBI","B","12.4353372190609"
10005,3,9,"sbi",950,1,2012,"HBI","B","12.4353372190609"
10005,3,10,"sbi",740,1,2012,"HBI","B","12.4353372190609"
10005,4,1,"sfi",480,1,2012,"HBI","A","14.5153774639805"
10005,4,2,"sfi",550,2,2012,"HBI","A","14.5153774639805"
10005,4,3,"sfi",420,1,2012,"HBI","A","14.5153774639805"
10005,4,4,"sfi",530,1,2012,"HBI","A","14.5153774639805"
10005,4,5,"sfi",220,1,2012,"HBI","A","14.5153774639805"
10005,4,6,"sfi",380,1,2012,"HBI","A","14.5153774639805"
10005,4,7,"sfi",320,1,2012,"HBI","A","14.5153774639805"
10005,4,8,"sfi",430,1,2012,"HBI","A","14.5153774639805"
10005,4,9,"sfi",420,1,2012,"HBI","A","14.5153774639805"
10005,4,10,"sbi",950,2,2012,"HBI","A","14.5153774639805"
10006,1,1,"bah",20,0,2012,"HBI","A","21.400843315519"
10006,1,2,"bah",20,0,2012,"HBI","A","21.400843315519"
10006,1,3,"bah",20,0,2012,"HBI","A","21.400843315519"
10006,1,4,"bah",30,0,2012,"HBI","A","21.400843315519"
10006,1,5,"bah",30,0,2012,"HBI","A","21.400843315519"
10006,1,6,"bah",20,0,2012,"HBI","A","21.400843315519"
10006,1,7,"bah",30,0,2012,"HBI","A","21.400843315519"
10006,1,8,"bah",20,0,2012,"HBI","A","21.400843315519"
10006,1,9,"bah",60,0,2012,"HBI","A","21.400843315519"
10006,1,10,"bah",30,0,2012,"HBI","A","21.400843315519"
10006,2,1,"bah",20,0,2012,"HBI","A","21.7300822256152"
10006,2,2,"bah",20,0,2012,"HBI","A","21.7300822256152"
10006,2,3,"bah",30,0,2012,"HBI","A","21.7300822256152"
10006,2,4,"bah",20,0,2012,"HBI","A","21.7300822256152"
10006,2,5,"bah",40,0,2012,"HBI","A","21.7300822256152"
10006,2,6,"ges",20,0,2012,"HBI","A","21.7300822256152"
10006,2,7,"ges",20,0,2012,"HBI","A","21.7300822256152"
10006,2,8,"ges",20,0,2012,"HBI","A","21.7300822256152"
10006,2,9,"ges",30,0,2012,"HBI","A","21.7300822256152"
10006,2,10,"ges",40,0,2012,"HBI","A","21.7300822256152"
10006,3,1,"bah",20,0,2012,"HBI","A","1.674154725098"
10006,3,2,"bah",40,0,2012,"HBI","A","1.674154725098"
10006,3,3,"bah",30,0,2012,"HBI","A","1.674154725098"
10006,3,4,"bah",40,0,2012,"HBI","A","1.674154725098"
10006,3,5,"bah",30,0,2012,"HBI","A","1.674154725098"
10006,3,6,"bah",20,0,2012,"HBI","A","1.674154725098"
10006,3,7,"bah",20,0,2012,"HBI","A","1.674154725098"
10006,3,8,"bah",30,0,2012,"HBI","A","1.674154725098"
10006,3,9,"bah",20,0,2012,"HBI","A","1.674154725098"
10006,3,10,"ges",20,0,2012,"HBI","A","1.674154725098"
10006,4,1,"bah",60,0,2012,"HBI","A","2.60155287643771"
10006,4,2,"bah",40,0,2012,"HBI","A","2.60155287643771"
10006,4,3,"bah",20,0,2012,"HBI","A","2.60155287643771"
10006,4,4,"bah",20,0,2012,"HBI","A","2.60155287643771"
10006,4,5,"bah",30,0,2012,"HBI","A","2.60155287643771"
10006,4,6,"bah",20,0,2012,"HBI","A","2.60155287643771"
10006,4,7,"bah",30,0,2012,"HBI","A","2.60155287643771"
10006,4,8,"bah",30,0,2012,"HBI","A","2.60155287643771"
10006,4,9,"rbu",20,0,2012,"HBI","A","2.60155287643771"
10006,4,10,"ges",20,0,2012,"HBI","A","2.60155287643771"
10007,1,1,"mbi",40,0,2012,"HBI","A","36.7453243134477"
10007,1,2,"mbi",40,0,2012,"HBI","A","36.7453243134477"
10007,1,3,"mbi",30,0,2012,"HBI","A","36.7453243134477"
10007,1,4,"mbi",50,0,2012,"HBI","A","36.7453243134477"
10007,1,5,"mbi",30,0,2012,"HBI","A","36.7453243134477"
10007,1,6,"mbi",20,0,2012,"HBI","A","36.7453243134477"
10007,1,7,"vbe",90,0,2012,"HBI","A","36.7453243134477"
10007,1,8,"vbe",80,0,2012,"HBI","A","36.7453243134477"
10007,1,9,"gfi",20,0,2012,"HBI","A","36.7453243134477"
10007,1,10,"gfi",20,0,2012,"HBI","A","36.7453243134477"
10007,2,1,"mbi",20,0,2012,"HBI","A","26.786475601568"
10007,2,2,"vbe",20,0,2012,"HBI","A","26.786475601568"
10007,3,1,"vbe",20,0,2012,"HBI","A","15.067392525882"
10007,4,1,"mbi",40,0,2012,"HBI","A","15.6228261070367"
10007,4,2,"mbi",20,0,2012,"HBI","A","15.6228261070367"
10007,4,3,"mbi",50,0,2012,"HBI","A","15.6228261070367"
10007,4,4,"mbi",70,0,2012,"HBI","A","15.6228261070367"
10007,4,5,"vbe",20,0,2012,"HBI","A","15.6228261070367"
10007,4,6,"vbe",60,0,2012,"HBI","A","15.6228261070367"
10007,4,7,"vbe",50,0,2012,"HBI","A","15.6228261070367"
10007,4,8,"sei",30,0,2012,"HBI","A","15.6228261070367"
10007,4,9,"gfi",20,0,2012,"HBI","A","15.6228261070367"
10007,4,10,"mbi",50,0,2012,"HBI","A","15.6228261070367"
10008,1,1,"vbe",40,0,2012,"HBI","A","67.9290871522453"
10008,1,2,"vbe",140,1,2012,"HBI","A","67.9290871522453"
10008,1,3,"vbe",30,0,2012,"HBI","A","67.9290871522453"
10008,1,4,"vbe",110,0,2012,"HBI","A","67.9290871522453"
10008,1,5,"vbe",40,0,2012,"HBI","A","67.9290871522453"
10008,1,6,"vbe",40,0,2012,"HBI","A","67.9290871522453"
10008,1,7,"vbe",30,0,2012,"HBI","A","67.9290871522453"
10008,1,8,"sei",30,0,2012,"HBI","A","67.9290871522453"
10008,1,9,"sei",30,0,2012,"HBI","A","67.9290871522453"
10008,1,10,"sbi",20,0,2012,"HBI","A","67.9290871522453"
10008,2,1,"vbe",20,0,2012,"HBI","A","22.3960998681763"
10008,2,2,"vbe",80,0,2012,"HBI","A","22.3960998681763"
10008,2,3,"vbe",40,0,2012,"HBI","A","22.3960998681763"
10008,2,4,"vbe",70,0,2012,"HBI","A","22.3960998681763"
10008,2,5,"vbe",70,0,2012,"HBI","A","22.3960998681763"
10008,2,6,"vbe",20,0,2012,"HBI","A","22.3960998681763"
10008,2,7,"vbe",130,1,2012,"HBI","A","22.3960998681763"
10008,2,8,"sei",30,0,2012,"HBI","A","22.3960998681763"
10008,2,9,"sei",30,0,2012,"HBI","A","22.3960998681763"
10008,2,10,"sei",30,0,2012,"HBI","A","22.3960998681763"
10008,3,1,"vbe",170,1,2012,"HBI","A","12.0687423380305"
10008,3,2,"vbe",30,0,2012,"HBI","A","12.0687423380305"
10008,3,3,"vbe",160,1,2012,"HBI","A","12.0687423380305"
10008,3,4,"vbe",280,1,2012,"HBI","A","12.0687423380305"
10008,3,5,"vbe",80,0,2012,"HBI","A","12.0687423380305"
10008,3,6,"vbe",80,0,2012,"HBI","A","12.0687423380305"
10008,3,7,"vbe",130,1,2012,"HBI","A","12.0687423380305"
10008,3,8,"vbe",80,0,2012,"HBI","A","12.0687423380305"
10008,3,9,"vbe",130,1,2012,"HBI","A","12.0687423380305"
10008,3,10,"sei",20,0,2012,"HBI","A","12.0687423380305"
10008,4,1,"vbe",20,0,2012,"HBI","A","29.4166169711534"
10008,4,2,"vbe",90,0,2012,"HBI","A","29.4166169711534"
10008,4,3,"vbe",100,0,2012,"HBI","A","29.4166169711534"
10008,4,4,"vbe",110,0,2012,"HBI","A","29.4166169711534"
10008,4,5,"vbe",80,0,2012,"HBI","A","29.4166169711534"
10008,4,6,"vbe",110,0,2012,"HBI","A","29.4166169711534"
10008,4,7,"vbe",320,1,2012,"HBI","A","29.4166169711534"
10008,4,8,"vbe",340,1,2012,"HBI","A","29.4166169711534"
10008,4,9,"gfi",340,1,2012,"HBI","A","29.4166169711534"
10008,4,10,"gfi",310,1,2012,"HBI","A","29.4166169711534"
10010,1,1,"ges",20,0,2012,"HBI","A","75.4296396126909"
10010,1,2,"bah",20,0,2012,"HBI","A","75.4296396126909"
10010,1,3,"bah",20,0,2012,"HBI","A","75.4296396126909"
10010,1,4,"bah",20,0,2012,"HBI","A","75.4296396126909"
10010,1,5,"ges",20,0,2012,"HBI","A","75.4296396126909"
10010,1,6,"ges",30,0,2012,"HBI","A","75.4296396126909"
10010,1,7,"ges",20,0,2012,"HBI","A","75.4296396126909"
10010,1,8,"bah",20,0,2012,"HBI","A","75.4296396126909"
10010,2,1,"rbu",140,1,2012,"HBI","A","55.1541147856878"
10010,2,2,"rbu",1250,3,2012,"HBI","A","55.1541147856878"
10010,2,3,"rbu",720,3,2012,"HBI","A","55.1541147856878"
10010,2,4,"hbu",970,2,2012,"HBI","A","55.1541147856878"
10010,3,1,"hbu",1030,3,2012,"HBI","A","76.6661704811439"
10010,3,2,"rbu",920,3,2012,"HBI","A","76.6661704811439"
10010,3,3,"rbu",710,3,2012,"HBI","A","76.6661704811439"
10010,3,4,"hbu",410,1,2012,"HBI","A","76.6661704811439"
10010,4,1,"rbu",20,0,2012,"HBI","A","57.2803446936373"
10010,4,2,"rbu",860,3,2012,"HBI","A","57.2803446936373"
10011,1,1,"gfi",170,1,2012,"HBI","A","16.7638525588205"
10011,1,2,"gfi",410,1,2012,"HBI","A","16.7638525588205"
10011,1,3,"gfi",390,1,2012,"HBI","A","16.7638525588205"
10011,1,4,"gfi",410,2,2012,"HBI","A","16.7638525588205"
10011,1,5,"gfi",440,2,2012,"HBI","A","16.7638525588205"
10011,1,6,"gfi",360,1,2012,"HBI","A","16.7638525588205"
10011,1,7,"gfi",80,0,2012,"HBI","A","16.7638525588205"
10011,1,8,"gfi",60,0,2012,"HBI","A","16.7638525588205"
10011,1,9,"gfi",50,0,2012,"HBI","A","16.7638525588205"
10011,1,10,"rbu",70,0,2012,"HBI","A","16.7638525588205"
10011,2,1,"vbe",20,0,2012,"HBI","A","75.7378298520081"
10011,2,2,"vbe",20,0,2012,"HBI","A","75.7378298520081"
10011,2,3,"vbe",20,0,2012,"HBI","A","75.7378298520081"
10011,2,4,"gki",20,0,2012,"HBI","A","75.7378298520081"
10011,2,5,"gki",20,0,2012,"HBI","A","75.7378298520081"
10011,2,6,"rbu",40,0,2012,"HBI","A","75.7378298520081"
10011,2,7,"sbi",20,0,2012,"HBI","A","75.7378298520081"
10011,2,8,"vbe",20,0,2012,"HBI","A","75.7378298520081"
10011,2,9,"vbe",20,0,2012,"HBI","A","75.7378298520081"
10011,3,1,"gfi",170,1,2012,"HBI","A","27.1546702605687"
10011,3,2,"gfi",190,1,2012,"HBI","A","27.1546702605687"
10011,3,3,"gfi",110,0,2012,"HBI","A","27.1546702605687"
10011,3,4,"gfi",250,1,2012,"HBI","A","27.1546702605687"
10011,3,5,"gfi",210,1,2012,"HBI","A","27.1546702605687"
10011,3,6,"gfi",200,1,2012,"HBI","A","27.1546702605687"
10011,3,7,"gki",20,0,2012,"HBI","A","27.1546702605687"
10011,3,8,"rbu",20,0,2012,"HBI","A","27.1546702605687"
10011,3,9,"gki",20,0,2012,"HBI","A","27.1546702605687"
10011,3,10,"gki",40,0,2012,"HBI","A","27.1546702605687"
10011,4,1,"gfi",80,0,2012,"HBI","A","68.8084189359851"
10011,4,2,"gfi",110,0,2012,"HBI","A","68.8084189359851"
10011,4,3,"gfi",110,0,2012,"HBI","A","68.8084189359851"
10011,4,4,"gfi",250,1,2012,"HBI","A","68.8084189359851"
10011,4,5,"gfi",70,0,2012,"HBI","A","68.8084189359851"
10011,4,6,"gfi",490,2,2012,"HBI","A","68.8084189359851"
10011,4,7,"vbe",40,0,2012,"HBI","A","68.8084189359851"
10011,4,8,"vbe",20,0,2012,"HBI","A","68.8084189359851"
10011,4,9,"rbu",370,1,2012,"HBI","A","68.8084189359851"
10011,4,10,"gki",30,0,2012,"HBI","A","68.8084189359851"
10012,1,1,"gki",360,1,2012,"HBI","A","15.6228261070367"
10012,1,2,"gki",220,1,2012,"HBI","A","15.6228261070367"
10012,1,3,"gki",170,1,2012,"HBI","A","15.6228261070367"
10012,1,4,"gki",260,1,2012,"HBI","A","15.6228261070367"
10012,1,5,"gfi",60,0,2012,"HBI","A","15.6228261070367"
10012,1,6,"gfi",50,0,2012,"HBI","A","15.6228261070367"
10012,1,7,"gfi",60,0,2012,"HBI","A","15.6228261070367"
10012,1,8,"gfi",160,1,2012,"HBI","A","15.6228261070367"
10012,1,9,"gfi",30,0,2012,"HBI","A","15.6228261070367"
10012,1,10,"gfi",30,0,2012,"HBI","A","15.6228261070367"
10012,2,1,"gfi",90,0,2012,"HBI","A","18.0955736846772"
10012,2,2,"gfi",100,0,2012,"HBI","A","18.0955736846772"
10012,2,3,"gfi",110,0,2012,"HBI","A","18.0955736846772"
10012,2,4,"gfi",120,0,2012,"HBI","A","18.0955736846772"
10012,2,5,"gfi",90,0,2012,"HBI","A","18.0955736846772"
10012,2,6,"gfi",50,0,2012,"HBI","A","18.0955736846772"
10012,2,7,"gfi",100,0,2012,"HBI","A","18.0955736846772"
10012,2,8,"gki",180,1,2012,"HBI","A","18.0955736846772"
10012,2,9,"gfi",310,1,2012,"HBI","A","18.0955736846772"
10012,2,10,"gfi",150,1,2012,"HBI","A","18.0955736846772"
10012,3,1,"gfi",100,0,2012,"HBI","A","7.64537988177612"
10012,3,2,"gfi",210,1,2012,"HBI","A","7.64537988177612"
10012,3,3,"gfi",270,1,2012,"HBI","A","7.64537988177612"
10012,3,4,"gfi",90,0,2012,"HBI","A","7.64537988177612"
10012,3,5,"gfi",80,0,2012,"HBI","A","7.64537988177612"
10012,3,6,"gfi",60,0,2012,"HBI","A","7.64537988177612"
10012,3,7,"gfi",130,1,2012,"HBI","A","7.64537988177612"
10012,3,8,"gfi",70,0,2012,"HBI","A","7.64537988177612"
10012,3,9,"gfi",110,0,2012,"HBI","A","7.64537988177612"
10012,3,10,"gki",600,1,2012,"HBI","A","7.64537988177612"
10012,4,1,"gfi",80,0,2012,"HBI","A","71.780365586281"
10012,4,2,"gfi",290,1,2012,"HBI","A","71.780365586281"
10012,4,3,"gfi",40,0,2012,"HBI","A","71.780365586281"
10012,4,4,"gfi",100,0,2012,"HBI","A","71.780365586281"
10012,4,5,"gfi",60,0,2012,"HBI","A","71.780365586281"
10012,4,6,"rbu",360,1,2012,"HBI","A","71.780365586281"
10012,4,7,"rbu",380,1,2012,"HBI","A","71.780365586281"
10012,4,8,"sei",400,1,2012,"HBI","A","71.780365586281"
10012,4,9,"gfi",40,0,2012,"HBI","A","71.780365586281"
10012,4,10,"dgl",330,1,2012,"HBI","A","71.780365586281"
10013,1,1,"vbe",40,0,2012,"HBI","A","36.5140639673145"
10013,1,2,"vbe",40,0,2012,"HBI","A","36.5140639673145"
10013,1,3,"vbe",50,0,2012,"HBI","A","36.5140639673145"
10013,1,4,"vbe",40,0,2012,"HBI","A","36.5140639673145"
10013,1,5,"vbe",50,0,2012,"HBI","A","36.5140639673145"
10013,1,6,"vbe",40,0,2012,"HBI","A","36.5140639673145"
10013,1,7,"sbi",60,0,2012,"HBI","A","36.5140639673145"
10013,1,8,"sfi",50,0,2012,"HBI","A","36.5140639673145"
10013,1,9,"vbe",30,0,2012,"HBI","A","36.5140639673145"
10013,1,10,"vbe",30,0,2012,"HBI","A","36.5140639673145"
10013,2,1,"vbe",30,0,2012,"HBI","B","75.0877571566138"
10013,2,2,"vbe",30,0,2012,"HBI","B","75.0877571566138"
10013,2,3,"vbe",50,0,2012,"HBI","B","75.0877571566138"
10013,2,4,"vbe",30,0,2012,"HBI","B","75.0877571566138"
10013,2,5,"vbe",20,0,2012,"HBI","B","75.0877571566138"
10013,2,6,"vbe",40,0,2012,"HBI","B","75.0877571566138"
10013,2,7,"vbe",40,0,2012,"HBI","B","75.0877571566138"
10013,2,8,"vbe",30,0,2012,"HBI","B","75.0877571566138"
10013,3,1,"vbe",20,0,2012,"HBI","B","59.9672713665525"
10013,3,2,"vbe",20,0,2012,"HBI","B","59.9672713665525"
10013,3,3,"vbe",20,0,2012,"HBI","B","59.9672713665525"
10013,3,4,"vbe",30,0,2012,"HBI","B","59.9672713665525"
10013,3,5,"vbe",20,0,2012,"HBI","B","59.9672713665525"
10013,3,6,"vbe",20,0,2012,"HBI","B","59.9672713665525"
10013,3,7,"vbe",30,0,2012,"HBI","B","59.9672713665525"
10013,3,8,"vbe",30,0,2012,"HBI","B","59.9672713665525"
10013,3,9,"sbi",30,0,2012,"HBI","B","59.9672713665525"
10013,3,10,"gfi",30,0,2012,"HBI","B","59.9672713665525"
10013,4,1,"vbe",30,0,2012,"HBI","A","77.2528956663844"
10013,4,2,"vbe",30,0,2012,"HBI","A","77.2528956663844"
10013,4,3,"vbe",20,0,2012,"HBI","A","77.2528956663844"
10013,4,4,"vbe",30,0,2012,"HBI","A","77.2528956663844"
10013,4,5,"vbe",30,0,2012,"HBI","A","77.2528956663844"
10013,4,6,"vbe",30,0,2012,"HBI","A","77.2528956663844"
10013,4,7,"vbe",50,0,2012,"HBI","A","77.2528956663844"
10013,4,8,"vbe",50,0,2012,"HBI","A","77.2528956663844"
10013,4,9,"vbe",50,0,2012,"HBI","A","77.2528956663844"
10013,4,10,"sbi",40,0,2012,"HBI","A","77.2528956663844"
10014,1,1,"bah",20,0,2012,"HBI",NA,"70.5517998290379"
10014,1,2,"bah",20,0,2012,"HBI",NA,"70.5517998290379"
10014,1,3,"bah",600,1,2012,"HBI",NA,"70.5517998290379"
10015,1,1,"sfi",20,0,2012,"HBI","A","30.3857983047858"
10015,1,2,"sfi",20,0,2012,"HBI","A","30.3857983047858"
10015,1,3,"sfi",30,0,2012,"HBI","A","30.3857983047858"
10015,1,4,"sfi",30,0,2012,"HBI","A","30.3857983047858"
10015,1,5,"sfi",30,0,2012,"HBI","A","30.3857983047858"
10015,1,6,"vbe",20,0,2012,"HBI","A","30.3857983047858"
10015,1,7,"stk",40,0,2012,"HBI","A","30.3857983047858"
10015,1,8,"sfi",30,0,2012,"HBI","A","30.3857983047858"
10015,1,9,"stk",140,1,2012,"HBI","A","30.3857983047858"
10015,1,10,"vbe",80,0,2012,"HBI","A","30.3857983047858"
10015,2,1,"stk",370,1,2012,"HBI","A","9.84229562443146"
10015,2,2,"stk",300,1,2012,"HBI","A","9.84229562443146"
10015,2,3,"stk",210,1,2012,"HBI","A","9.84229562443146"
10015,2,4,"stk",40,0,2012,"HBI","A","9.84229562443146"
10015,2,5,"stk",70,0,2012,"HBI","A","9.84229562443146"
10015,2,6,"stk",240,1,2012,"HBI","A","9.84229562443146"
10015,2,7,"sfi",30,0,2012,"HBI","A","9.84229562443146"
10015,2,8,"sfi",20,0,2012,"HBI","A","9.84229562443146"
10015,2,9,"sfi",40,0,2012,"HBI","A","9.84229562443146"
10015,2,10,"sfi",50,0,2012,"HBI","A","9.84229562443146"
10015,3,1,"stk",210,1,2012,"HBI","A","23.9313961979856"
10015,3,2,"stk",70,0,2012,"HBI","A","23.9313961979856"
10015,3,3,"stk",170,1,2012,"HBI","A","23.9313961979856"
10015,3,4,"stk",320,1,2012,"HBI","A","23.9313961979856"
10015,3,5,"stk",260,1,2012,"HBI","A","23.9313961979856"
