"plot_ID","CCS_nr","CCS_position","CCS_dist","CCS_RG_inv_status","CCS_max_dist_cm","inv_year","inv","e_ID","e_form","CCS_gon","stand","area_m2"
100022,4,"w",1000,2,500,2011,"HBI",1,1,300,"warning","78.5039343644158"
100025,1,"n",1000,1,500,2011,"HBI",NA,NA,0,"A","78.5398163397448"
100025,2,"o",1000,1,500,2011,"HBI",NA,NA,100,"A","78.5398163397448"
100025,4,"w",1000,1,500,2011,"HBI",NA,NA,300,"A","78.5398163397448"
100028,1,"n",1000,1,250,2011,"HBI",NA,NA,0,"A","19.6349540849362"
100028,2,"o",1000,1,500,2011,"HBI",NA,NA,100,"A","78.5398163397448"
100028,3,"s",1000,1,500,2011,"HBI",NA,NA,200,"A","78.5398163397448"
100028,4,"w",1000,1,280,2011,"HBI",NA,NA,300,"A","24.630086404144"
100029,1,"n",1000,2,500,2011,"HBI",1,1,0,"warning","78.5039343644158"
100029,2,"o",1000,2,500,2011,"HBI",1,1,100,"A","78.5039343644157"
100029,3,"s",1000,2,500,2011,"HBI",1,1,200,"A","78.5039343644158"
100029,4,"w",1000,2,500,2011,"HBI",1,1,300,"warning","78.5039343644158"
10003,1,"n",1000,2,500,2012,"HBI",1,1,0,"A","78.5039343644158"
10003,2,"o",1000,1,397,2012,"HBI",1,1,100,"A","49.4917063649648"
10003,3,"s",1000,1,402,2012,"HBI",1,1,200,"B","50.7461992361082"
10003,4,"w",1000,1,468,2012,"HBI",1,1,300,"B","68.7769828809272"
100037,1,"n",1000,1,500,2011,"HBI",NA,NA,0,"A","78.5398163397448"
100037,2,"o",1000,1,500,2011,"HBI",NA,NA,100,"A","78.5398163397448"
100037,3,"s",1000,1,500,2011,"HBI",NA,NA,200,"A","78.5398163397448"
100037,4,"w",1000,1,500,2011,"HBI",NA,NA,300,"A","78.5398163397448"
100039,1,"n",1000,1,180,2011,"HBI",1,1,0,"A","10.1741098936283"
100039,2,"o",1000,2,500,2011,"HBI",1,1,100,"A","78.5039343644157"
100039,3,"s",1000,2,500,2011,"HBI",1,1,200,"B","78.5039343644158"
100039,4,"w",1000,2,500,2011,"HBI",1,1,300,"B","78.5039343644158"
10004,1,"n",1000,1,482,2012,"HBI",NA,NA,0,"A","72.9867371652595"
10004,2,"o",1000,1,431,2012,"HBI",NA,NA,100,"A","58.3585392923493"
10004,3,"s",1000,1,303,2012,"HBI",NA,NA,200,"A","28.8426479933425"
10004,4,"w",1000,1,423,2012,"HBI",NA,NA,300,"A","56.2122031914168"
100040,1,"n",1000,1,110,2011,"HBI",1,2,0,"A","3.79959042323772"
100040,3,"s",1000,1,495,2011,"HBI",1,2,200,NA,"76.9417060705639"
100040,4,"w",1000,1,440,2011,"HBI",1,2,300,"A","60.7934467718036"
100044,1,"s",1000,2,500,2011,"HBI",NA,NA,200,"A","78.5398163397448"
100044,2,"n",1000,2,500,2011,"HBI",NA,NA,0,"A","78.5398163397448"
100044,3,"o",1000,2,500,2011,"HBI",NA,NA,100,"A","78.5398163397448"
100044,4,"w",1000,1,500,2011,"HBI",NA,NA,300,"A","78.5398163397448"
100045,1,"n",1000,1,500,2011,"HBI",1,1,0,"B","78.5039343644158"
100045,2,"o",1000,2,500,2011,"HBI",1,1,100,"A","78.5039343644157"
100045,3,"s",1000,1,500,2011,"HBI",1,1,200,"A","78.5039343644158"
100045,4,"w",1000,1,500,2011,"HBI",1,1,300,"B","78.5039343644158"
100047,1,"s",1000,1,500,2011,"HBI",NA,NA,200,"A","78.5398163397448"
100047,2,"o",1000,1,500,2011,"HBI",NA,NA,100,"A","78.5398163397448"
100047,3,"n",1000,1,500,2011,"HBI",NA,NA,0,"A","78.5398163397448"
100047,4,"w",1000,1,460,2011,"HBI",NA,NA,300,"A","66.47610054996"
10005,1,"n",1000,1,488,2012,"HBI",1,1,0,"A","74.7809637811177"
10005,2,"o",1000,1,226,2012,"HBI",1,1,100,"B","16.0386678063876"
10005,3,"s",1000,1,199,2012,"HBI",1,1,200,"B","12.4353372190609"
10005,4,"w",1000,1,215,2012,"HBI",1,1,300,"A","14.5153774639805"
100050,1,"n",1000,1,500,2011,"HBI",1,1,0,"A","78.5039343644158"
100050,2,"o",1000,2,500,2011,"HBI",1,1,100,"A","78.5039343644157"
100050,3,"s",1000,2,500,2011,"HBI",1,1,200,"warning","78.5039343644158"
100050,4,"w",1000,2,500,2011,"HBI",1,1,300,"warning","78.5039343644158"
100052,1,"n",1000,1,360,2011,"HBI",NA,NA,0,"A","40.7150407905237"
100052,2,"o",1000,1,140,2011,"HBI",NA,NA,100,"A","6.15752160103599"
100052,3,"s",1000,1,200,2011,"HBI",NA,NA,200,"A","12.5663706143592"
100052,4,"w",1000,1,215,2011,"HBI",NA,NA,300,"A","14.5220120412188"
100055,1,"n",1000,1,487,2011,"HBI",NA,NA,0,"A","74.5088388059238"
100055,2,"o",1000,1,460,2011,"HBI",NA,NA,100,"A","66.47610054996"
100055,3,"s",1000,1,450,2011,"HBI",NA,NA,200,"A","63.6172512351933"
100055,4,"w",1000,1,305,2011,"HBI",NA,NA,300,"A","29.224665660019"
100056,1,"n",1000,1,150,2011,"HBI",NA,NA,0,"A","7.06858347057703"
100056,2,"o",1000,1,492,2011,"HBI",NA,NA,100,"A","76.046648409856"
100056,3,"s",1000,1,490,2011,"HBI",NA,NA,200,"A","75.4296396126909"
100056,4,"w",1000,1,495,2011,"HBI",NA,NA,300,"A","76.9768739945839"
100057,1,"n",1000,1,246,2011,"HBI",NA,NA,0,"A","19.011662102464"
100057,2,"o",1000,1,500,2011,"HBI",NA,NA,100,"A","78.5398163397448"
100057,3,"s",1000,1,425,2011,"HBI",NA,NA,200,"A","56.7450173054656"
100057,4,"w",1000,1,500,2011,"HBI",NA,NA,300,"A","78.5398163397448"
100058,1,"n",1000,1,120,2011,"HBI",NA,NA,0,"A","4.5238934211693"
100058,2,"o",1000,2,500,2011,"HBI",NA,NA,100,"A","78.5398163397448"
100058,3,"s",1000,1,436,2011,"HBI",NA,NA,200,"A","59.7204197076805"
100058,4,"w",1000,1,440,2011,"HBI",NA,NA,300,"A","60.8212337734984"
10006,1,"n",1000,1,261,2012,"HBI",NA,NA,0,"A","21.400843315519"
10006,2,"o",1000,1,263,2012,"HBI",NA,NA,100,"A","21.7300822256152"
10006,3,"s",1000,1,73,2012,"HBI",NA,NA,200,"A","1.674154725098"
10006,4,"w",1000,1,91,2012,"HBI",NA,NA,300,"A","2.60155287643771"
100062,1,"n",1000,1,370,2011,"HBI",NA,NA,0,"A","43.0084034276443"
100062,2,"o",1000,1,290,2011,"HBI",NA,NA,100,"A","26.4207942166902"
100062,3,"s",1000,1,499,2011,"HBI",NA,NA,200,"A","78.2259712336512"
100062,4,"w",1000,1,300,2011,"HBI",NA,NA,300,"A","28.2743338823081"
100064,1,"n",1000,1,500,2011,"HBI",1,2,0,"A","78.5039343644158"
100064,2,"o",1000,1,500,2011,"HBI",1,2,100,"A","78.5039343644157"
100064,3,"s",1000,1,500,2011,"HBI",1,2,200,"A","78.5039343644158"
100065,1,"n",1000,1,200,2011,"HBI",NA,NA,0,"A","12.5663706143592"
100065,2,"o",1000,1,205,2011,"HBI",NA,NA,100,"A","13.2025431267111"
100065,3,"s",1000,1,257,2011,"HBI",NA,NA,200,"A","20.7499053176952"
100065,4,"w",1000,1,380,2011,"HBI",NA,NA,300,"A","45.3645979178366"
100066,1,"s",1000,1,320,2011,"HBI",1,2,200,"A","32.1552115156647"
100066,2,"o",1000,1,84,2011,"HBI",1,2,100,"A","2.21569504350128"
100066,3,"n",1000,1,276,2011,"HBI",1,2,0,"warning","23.9204628165749"
100066,4,"w",1000,1,200,2011,"HBI",1,2,300,"A","12.5606294983065"
100068,1,"n",1000,1,450,2011,"HBI",1,1,0,"warning","63.5881868351768"
100068,2,"o",1000,1,460,2011,"HBI",1,1,100,"warning","66.4457300460415"
100068,3,"s",1000,1,157,2011,"HBI",1,1,200,"A","7.74371173183348"
100068,4,"w",1000,1,400,2011,"HBI",1,1,300,"A","50.2654824574367"
10007,1,"n",1000,1,342,2012,"HBI",NA,NA,0,"A","36.7453243134477"
10007,2,"o",1000,1,292,2012,"HBI",NA,NA,100,"A","26.786475601568"
10007,3,"s",1000,1,219,2012,"HBI",NA,NA,200,"A","15.067392525882"
10007,4,"w",1000,1,223,2012,"HBI",NA,NA,300,"A","15.6228261070367"
100070,1,"n",1000,1,500,2011,"HBI",NA,NA,0,"A","78.5398163397448"
100070,2,"o",1000,1,500,2011,"HBI",NA,NA,100,"A","78.5398163397448"
100070,3,"s",1000,1,500,2011,"HBI",NA,NA,200,"A","78.5398163397448"
100070,4,"w",1000,1,200,2011,"HBI",NA,NA,300,"A","12.5663706143592"
100071,1,"n",1000,1,379,2011,"HBI",1,1,0,"warning_1","45.1055345441562"
100071,1,"n",1000,1,379,2011,"HBI",2,1,0,"warning_1","45.1055345441562"
100071,2,"o",1000,1,495,2011,"HBI",1,1,100,"warning_1","76.9417060705639"
100071,2,"o",1000,1,495,2011,"HBI",2,1,100,"warning_1","76.9417060705639"
100071,3,"s",1000,1,500,2011,"HBI",1,1,200,"warning_2","78.5039343644158"
100071,3,"s",1000,1,500,2011,"HBI",2,1,200,"warning_2","78.5039343644158"
100071,4,"w",1000,1,322,2011,"HBI",1,1,300,"warning_2","32.5584077225603"
100071,4,"w",1000,1,322,2011,"HBI",2,1,300,"warning_2","32.5584077225603"
100072,1,"n",1000,1,110,2011,"HBI",1,1,0,"warning","3.79959042323772"
100072,2,"o",1000,1,180,2011,"HBI",1,1,100,"A","10.1741098936283"
100072,3,"s",1000,1,280,2011,"HBI",1,1,200,"A","24.6188338166808"
100072,4,"w",1000,1,175,2011,"HBI",1,1,300,"warning","9.61673195964093"
100073,1,"n",1000,1,400,2011,"HBI",NA,NA,0,"A","50.2654824574367"
100073,2,"o",1000,1,120,2011,"HBI",NA,NA,100,"A","4.5238934211693"
100073,3,"s",1000,1,155,2011,"HBI",NA,NA,200,"A","7.54767635024948"
100073,4,"w",1000,1,500,2011,"HBI",NA,NA,300,"A","78.5398163397448"
100078,1,"n",1000,1,230,2011,"HBI",NA,NA,0,"A","16.61902513749"
100078,2,"o",1000,1,375,2011,"HBI",NA,NA,100,"A","44.1786466911065"
100078,3,"s",1000,1,480,2011,"HBI",NA,NA,200,"A","72.3822947387088"
100078,4,"w",1000,1,498,2011,"HBI",NA,NA,300,"A","77.9127544460883"
10008,1,"n",1000,1,465,2012,"HBI",NA,NA,0,"A","67.9290871522453"
10008,2,"o",1000,1,267,2012,"HBI",NA,NA,100,"A","22.3960998681763"
10008,3,"s",1000,1,196,2012,"HBI",NA,NA,200,"A","12.0687423380305"
10008,4,"w",1000,1,306,2012,"HBI",NA,NA,300,"A","29.4166169711534"
100080,1,"n",1000,1,500,2011,"HBI",NA,NA,0,"A","78.5398163397448"
100080,4,"w",1000,1,500,2011,"HBI",NA,NA,300,"A","78.5398163397448"
100081,1,"n",1000,1,310,2011,"HBI",NA,NA,0,"A","30.1907054009979"
100081,2,"o",1000,1,150,2011,"HBI",NA,NA,100,"A","7.06858347057703"
100081,3,"s",1000,1,137,2011,"HBI",NA,NA,200,"A","5.89645525152268"
100081,4,"w",1000,1,180,2011,"HBI",NA,NA,300,"A","10.1787601976309"
100082,1,"n",1000,1,430,2011,"HBI",1,1,0,"warning_2","58.0615098559219"
100082,1,"n",1000,1,430,2011,"HBI",2,1,0,"warning_2","58.0615098559219"
100082,2,"o",1000,1,499,2011,"HBI",1,1,100,"warning_1","78.1902326426955"
100082,2,"o",1000,1,499,2011,"HBI",2,1,100,"warning_1","78.1902326426955"
100082,3,"s",1000,1,490,2011,"HBI",1,1,200,"warning_1","75.3951785635849"
100082,3,"s",1000,1,490,2011,"HBI",2,1,200,"warning_1","75.3951785635849"
100082,4,"w",1000,1,310,2011,"HBI",1,1,300,NA,"30.1769123696814"
100082,4,"w",1000,1,310,2011,"HBI",2,1,300,NA,"30.1769123696814"
100083,1,"n",1000,1,275,2011,"HBI",NA,NA,0,"A","23.7582944427728"
100083,2,"o",1000,1,386,2011,"HBI",NA,NA,100,"A","46.8084739014265"
100083,3,"s",1000,1,320,2011,"HBI",NA,NA,200,"A","32.1699087727595"
100083,4,"w",1000,1,400,2011,"HBI",NA,NA,300,"A","50.2654824574367"
100084,1,"n",1000,2,500,2011,"HBI",NA,NA,0,"A","78.5398163397448"
100084,2,"o",1000,1,470,2011,"HBI",NA,NA,100,"A","69.3977817177985"
100084,3,"s",1000,1,48,2011,"HBI",NA,NA,200,"A","0.723822947387088"
100084,4,"w",1000,1,120,2011,"HBI",NA,NA,300,"A","4.5238934211693"
100085,1,"n",1000,1,500,2011,"HBI",NA,NA,0,"A","78.5398163397448"
100085,2,"o",1000,1,500,2011,"HBI",NA,NA,100,"A","78.5398163397448"
100085,3,"s",1000,1,400,2011,"HBI",NA,NA,200,"A","50.2654824574367"
100085,4,"w",1000,1,380,2011,"HBI",NA,NA,300,"A","45.3645979178366"
100086,1,"n",1000,1,250,2011,"HBI",NA,NA,0,"A","19.6349540849362"
100086,2,"o",1000,1,220,2011,"HBI",NA,NA,100,"A","15.2053084433746"
100086,3,"s",1000,1,155,2011,"HBI",NA,NA,200,"A","7.54767635024948"
100086,4,"w",1000,1,350,2011,"HBI",NA,NA,300,"A","38.484510006475"
100087,1,"n",1000,1,280,2011,"HBI",NA,NA,0,"A","24.630086404144"
100087,2,"o",1000,1,301,2011,"HBI",NA,NA,100,"A","28.4631436007889"
100087,3,"s",1000,1,160,2011,"HBI",NA,NA,200,"A","8.04247719318987"
100087,4,"w",1000,1,121,2011,"HBI",NA,NA,300,"A","4.59960580412082"
100088,1,"n",1000,1,350,2011,"HBI",NA,NA,0,"A","38.484510006475"
100088,2,"o",1000,1,420,2011,"HBI",NA,NA,100,"A","55.4176944093239"
100088,3,"s",1000,1,440,2011,"HBI",NA,NA,200,"A","60.8212337734984"
100088,4,"w",1000,1,402,2011,"HBI",NA,NA,300,"A","50.7693939190725"
100089,1,"n",1000,1,500,2011,"HBI",NA,NA,0,"A","78.5398163397448"
100089,2,"o",1000,1,500,2011,"HBI",NA,NA,100,"A","78.5398163397448"
100089,3,"s",1000,1,500,2011,"HBI",NA,NA,200,"A","78.5398163397448"
100089,4,"w",1000,1,500,2011,"HBI",NA,NA,300,"A","78.5398163397448"
100090,1,"n",1000,1,223,2011,"HBI",NA,NA,0,"A","15.6228261070367"
100090,2,"o",1000,1,265,2011,"HBI",NA,NA,100,"A","22.0618344098343"
100090,3,"s",1000,1,333,2011,"HBI",NA,NA,200,"A","34.8368067763919"
100090,4,"w",1000,1,400,2011,"HBI",NA,NA,300,"A","50.2654824574367"
10010,1,"n",1000,1,490,2012,"HBI",NA,NA,0,"A","75.4296396126909"
10010,2,"o",1000,1,419,2012,"HBI",NA,NA,100,"A","55.1541147856878"
10010,3,"s",1000,1,494,2012,"HBI",NA,NA,200,"A","76.6661704811439"
10010,4,"w",1000,1,427,2012,"HBI",NA,NA,300,"A","57.2803446936373"
10011,1,"n",1000,1,231,2012,"HBI",NA,NA,0,"A","16.7638525588205"
10011,2,"o",1000,1,491,2012,"HBI",NA,NA,100,"A","75.7378298520081"
10011,3,"s",1000,1,294,2012,"HBI",NA,NA,200,"A","27.1546702605687"
10011,4,"w",1000,1,468,2012,"HBI",NA,NA,300,"A","68.8084189359851"
10012,1,"n",1000,1,223,2012,"HBI",NA,NA,0,"A","15.6228261070367"
10012,2,"o",1000,1,240,2012,"HBI",NA,NA,100,"A","18.0955736846772"
10012,3,"s",1000,1,156,2012,"HBI",NA,NA,200,"A","7.64537988177612"
10012,4,"w",1000,1,478,2012,"HBI",NA,NA,300,"A","71.780365586281"
10013,1,"n",1000,1,341,2012,"HBI",1,1,0,"A","36.5140639673145"
10013,2,"o",1000,1,489,2012,"HBI",1,1,100,"B","75.0877571566138"
10013,3,"s",1000,1,437,2012,"HBI",1,1,200,"B","59.9672713665525"
10013,4,"w",1000,1,496,2012,"HBI",1,1,300,"A","77.2528956663844"
10014,1,"n",1000,1,474,2012,"HBI",1,1,0,NA,"70.5517998290379"
10014,2,"o",1000,2,500,2012,"HBI",1,1,100,"B","78.5039343644157"
10014,3,"s",1000,2,500,2012,"HBI",1,1,200,NA,"78.5039343644158"
10014,4,"w",1000,2,500,2012,"HBI",1,1,300,"A","78.5039343644158"
10015,1,"n",1000,1,311,2012,"HBI",NA,NA,0,"A","30.3857983047858"
10015,2,"o",1000,1,177,2012,"HBI",NA,NA,100,"A","9.84229562443146"
10015,3,"s",1000,1,276,2012,"HBI",NA,NA,200,"A","23.9313961979856"
10015,4,"w",1000,1,301,2012,"HBI",NA,NA,300,"A","28.4631436007889"
10016,1,"n",1000,2,500,2012,"HBI",NA,NA,0,"A","78.5398163397448"
10016,2,"o",1000,2,500,2012,"HBI",NA,NA,100,"A","78.5398163397448"
10016,3,"s",1000,1,144,2012,"HBI",NA,NA,200,"A","6.51440652648379"
10016,4,"w",1000,2,500,2012,"HBI",NA,NA,300,"A","78.5398163397448"
10017,1,"n",1000,1,177,2012,"HBI",NA,NA,0,"A","9.84229562443146"
10017,2,"o",1000,1,215,2012,"HBI",NA,NA,100,"A","14.5220120412188"
10017,3,"s",1000,1,486,2012,"HBI",NA,NA,200,"A","74.2031618407295"
10017,4,"w",1000,1,429,2012,"HBI",NA,NA,300,"A","57.8181853559319"
10018,1,"n",1000,1,347,2012,"HBI",NA,NA,0,"A","37.8276029826093"
10018,2,"o",1000,1,140,2012,"HBI",NA,NA,100,"A","6.15752160103599"
10018,3,"s",1000,1,251,2012,"HBI",NA,NA,200,"A","19.7923478768811"
10018,4,"w",1000,1,237,2012,"HBI",NA,NA,300,"A","17.6460117759485"
10019,1,"n",1000,1,418,2012,"HBI",NA,NA,0,"A","54.8911634805823"
10019,2,"o",1000,1,392,2012,"HBI",NA,NA,100,"A","48.2749693521222"
10019,3,"s",1000,1,456,2012,"HBI",NA,NA,200,"A","65.3250210016847"
10019,4,"w",1000,1,358,2012,"HBI",NA,NA,300,"A","40.2639080854682"
10020,1,"n",1000,1,248,2012,"HBI",NA,NA,0,"A","19.3220514566387"
10020,2,"o",1000,1,164,2012,"HBI",NA,NA,100,"A","8.44962760109511"
10020,3,"s",1000,1,173,2012,"HBI",NA,NA,200,"A","9.40247265292889"
10020,4,"w",1000,1,213,2012,"HBI",NA,NA,300,"A","14.2530917100715"
10021,1,"n",1000,1,458,2012,"HBI",NA,NA,0,"A","65.8993041387609"
10021,2,"o",1000,1,295,2012,"HBI",NA,NA,100,"A","27.3397100678652"
10021,3,"s",1000,1,429,2012,"HBI",NA,NA,200,"A","57.8181853559319"
10021,4,"w",1000,1,392,2012,"HBI",NA,NA,300,"A","48.2749693521222"
10022,1,"n",1000,1,241,2012,"HBI",1,2,0,"B","18.2383480472785"
10022,2,"o",1000,1,176,2012,"HBI",1,2,100,"A","9.72695148348857"
10022,3,"s",1000,1,86,2012,"HBI",1,2,200,"A","2.32246039423688"
10022,4,"w",1000,1,202,2012,"HBI",1,2,300,"A","12.8130981512225"
10023,1,"n",1000,1,461,2012,"HBI",NA,NA,0,"A","66.7654412333556"
10023,2,"o",1000,1,421,2012,"HBI",NA,NA,100,"A","55.6819023514909"
10023,3,"s",1000,1,378,2012,"HBI",NA,NA,200,"A","44.8883324715524"
10023,4,"w",1000,1,303,2012,"HBI",NA,NA,300,"A","28.8426479933425"
10024,1,"n",1000,2,500,2012,"HBI",1,1,0,"B","78.5039343644158"
10024,2,"o",1000,1,421,2012,"HBI",1,1,100,"B","55.6564633227336"
10024,3,"s",1000,1,479,2012,"HBI",1,1,200,"A","72.0480848180237"
10024,4,"w",1000,1,414,2012,"HBI",1,1,300,"A","53.8210413372936"
10025,1,"n",1000,1,153,2012,"HBI",NA,NA,0,"A","7.35415424278835"
10025,2,"o",1000,1,155,2012,"HBI",NA,NA,100,"A","7.54767635024948"
10025,3,"s",1000,1,174,2012,"HBI",NA,NA,200,"A","9.51148591800846"
10025,4,"w",1000,1,166,2012,"HBI",NA,NA,300,"A","8.65697271623203"
10026,1,"n",1000,1,384,2012,"HBI",NA,NA,0,"A","46.3246686327737"
10026,2,"o",1000,1,371,2012,"HBI",NA,NA,100,"A","43.2411954432753"
10026,3,"s",1000,1,485,2012,"HBI",NA,NA,200,"A","73.8981131940659"
10026,4,"w",1000,1,440,2012,"HBI",NA,NA,300,"A","60.8212337734984"
10027,1,"n",1000,2,500,2012,"HBI",NA,NA,0,"A","78.5398163397448"
10027,2,"o",1000,2,500,2012,"HBI",NA,NA,100,"A","78.5398163397448"
10027,3,"s",1000,1,398,2012,"HBI",NA,NA,200,"A","49.7640842699238"
10027,4,"w",1000,1,429,2012,"HBI",NA,NA,300,"A","57.8181853559319"
10028,1,"n",1000,1,438,2012,"HBI",NA,NA,0,"A","60.269570103528"
10028,2,"o",1000,1,458,2012,"HBI",NA,NA,100,"A","65.8993041387609"
10028,3,"s",1000,1,393,2012,"HBI",NA,NA,200,"A","48.521584375429"
10028,4,"w",1000,2,500,2012,"HBI",NA,NA,300,"A","78.5398163397448"
10029,1,"n",1000,2,500,2012,"HBI",NA,NA,0,"A","78.5398163397448"
10029,2,"o",1000,1,436,2012,"HBI",NA,NA,100,"A","59.7204197076805"
10029,3,"s",1000,1,258,2012,"HBI",NA,NA,200,"A","20.9116973393551"
10029,4,"w",1000,2,500,2012,"HBI",NA,NA,300,"A","78.5398163397448"
10030,1,"n",1000,1,494,2012,"HBI",NA,NA,0,"A","76.6661704811439"
10030,2,"o",1000,1,428,2012,"HBI",NA,NA,100,"A","57.5489508655193"
10030,3,"s",1000,1,400,2012,"HBI",NA,NA,200,"A","50.2654824574367"
10030,4,"w",1000,1,443,2012,"HBI",NA,NA,300,"A","61.6534416674343"
10031,1,"n",1000,1,145,2012,"HBI",NA,NA,0,"A","6.60519855417254"
10031,2,"o",1000,1,190,2012,"HBI",NA,NA,100,"A","11.3411494794592"
10031,3,"s",1000,1,110,2012,"HBI",NA,NA,200,"A","3.80132711084365"
10031,4,"w",1000,1,74,2012,"HBI",NA,NA,300,"A","1.72033613710577"
10032,1,"n",1000,1,438,2012,"HBI",NA,NA,0,"A","60.269570103528"
10032,2,"o",1000,1,75,2012,"HBI",NA,NA,100,"A","1.76714586764426"
10032,3,"s",1000,1,497,2012,"HBI",NA,NA,200,"A","77.6001659770561"
10032,4,"w",1000,1,241,2012,"HBI",NA,NA,300,"A","18.2466842913149"
10033,1,"n",1000,1,402,2012,"HBI",1,1,0,"A","50.7461992361081"
10033,2,"o",1000,1,142,2012,"HBI",1,1,100,"B","6.33181333009632"
10033,3,"s",1000,1,422,2012,"HBI",1,1,200,"B","55.9211785894104"
