"plot_ID","team","date","plot_inv_status","inv_year","inv"
90106,"-2",1970-01-01,25,1970,"warning"
90107,"-2",1970-01-01,25,1970,"warning"
90108,"-2",1970-01-01,25,1970,"warning"
90109,"-2",1970-01-01,25,1970,"warning"
90110,"-2",1970-01-01,25,1970,"warning"
90111,"-2",1970-01-01,25,1970,"warning"
90112,"-2",1970-01-01,25,1970,"warning"
90113,"-2",1970-01-01,25,1970,"warning"
90114,"-2",1970-01-01,25,1970,"warning"
90115,"-2",1970-01-01,25,1970,"warning"
90116,"-2",1970-01-01,25,1970,"warning"
90117,"-2",1970-01-01,25,1970,"warning"
90118,"-2",1970-01-01,25,1970,"warning"
90119,"-2",1970-01-01,25,1970,"warning"
90120,"-2",1970-01-01,25,1970,"warning"
90121,"-2",1970-01-01,25,1970,"warning"
90122,"-2",1970-01-01,25,1970,"warning"
90123,"-2",1970-01-01,25,1970,"warning"
90124,"-2",1970-01-01,25,1970,"warning"
90125,"-2",1970-01-01,25,1970,"warning"
90126,"-2",1970-01-01,25,1970,"warning"
90127,"-2",1970-01-01,25,1970,"warning"
90128,"-2",1970-01-01,25,1970,"warning"
90129,"-2",1970-01-01,25,1970,"warning"
90130,"-2",1970-01-01,25,1970,"warning"
90131,"-2",1970-01-01,25,1970,"warning"
90132,"-2",1970-01-01,25,1970,"warning"
90133,"-2",1970-01-01,25,1970,"warning"
90134,"-2",1970-01-01,25,1970,"warning"
90135,"-2",1970-01-01,25,1970,"warning"
90136,"-2",1970-01-01,25,1970,"warning"
90137,"-2",1970-01-01,25,1970,"warning"
90138,"-2",1970-01-01,25,1970,"warning"
90139,"-2",1970-01-01,25,1970,"warning"
90140,"-2",1970-01-01,25,1970,"warning"
90141,"-2",1970-01-01,25,1970,"warning"
90142,"-2",1970-01-01,25,1970,"warning"
90143,"-2",1970-01-01,25,1970,"warning"
90144,"-2",1970-01-01,25,1970,"warning"
90145,"-2",1970-01-01,25,1970,"warning"
90146,"-2",1970-01-01,25,1970,"warning"
90147,"-2",1970-01-01,25,1970,"warning"
90148,"-2",1970-01-01,25,1970,"warning"
90149,"-2",1970-01-01,25,1970,"warning"
90150,"-2",1970-01-01,25,1970,"warning"
90151,"-2",1970-01-01,25,1970,"warning"
90152,"-2",1970-01-01,25,1970,"warning"
90153,"-2",1970-01-01,25,1970,"warning"
90154,"-2",1970-01-01,25,1970,"warning"
90155,"-2",1970-01-01,25,1970,"warning"
90156,"-2",1970-01-01,25,1970,"warning"
90157,"-2",1970-01-01,25,1970,"warning"
90158,"-2",1970-01-01,25,1970,"warning"
90159,"-2",1970-01-01,25,1970,"warning"
90160,"-2",1970-01-01,25,1970,"warning"
90161,"-2",1970-01-01,25,1970,"warning"
90162,"-2",1970-01-01,25,1970,"warning"
90163,"-2",1970-01-01,25,1970,"warning"
90164,"-2",1970-01-01,25,1970,"warning"
90165,"-2",1970-01-01,25,1970,"warning"
90166,"-2",1970-01-01,25,1970,"warning"
90167,"-2",1970-01-01,25,1970,"warning"
90168,"-2",1970-01-01,25,1970,"warning"
90169,"-2",1970-01-01,25,1970,"warning"
90170,"-2",1970-01-01,25,1970,"warning"
90171,"-2",1970-01-01,25,1970,"warning"
90172,"-2",1970-01-01,25,1970,"warning"
90173,"-2",1970-01-01,25,1970,"warning"
90174,"-2",1970-01-01,25,1970,"warning"
90175,"-2",1970-01-01,25,1970,"warning"
90176,"-2",1970-01-01,25,1970,"warning"
90177,"-2",1970-01-01,25,1970,"warning"
90178,"-2",1970-01-01,25,1970,"warning"
90179,"-2",1970-01-01,25,1970,"warning"
90180,"-2",1970-01-01,25,1970,"warning"
90181,"-2",1970-01-01,25,1970,"warning"
90182,"-2",1970-01-01,25,1970,"warning"
90183,"-2",1970-01-01,25,1970,"warning"
90184,"-2",1970-01-01,25,1970,"warning"
90185,"-2",1970-01-01,25,1970,"warning"
90186,"-2",1970-01-01,25,1970,"warning"
90187,"-2",1970-01-01,25,1970,"warning"
90188,"-2",1970-01-01,25,1970,"warning"
90189,"-2",1970-01-01,25,1970,"warning"
90190,"-2",1970-01-01,25,1970,"warning"
90191,"-2",1970-01-01,25,1970,"warning"
90192,"-2",1970-01-01,25,1970,"warning"
90193,"-2",1970-01-01,25,1970,"warning"
90194,"-2",1970-01-01,25,1970,"warning"
90195,"-2",1970-01-01,25,1970,"warning"
90196,"-2",1970-01-01,25,1970,"warning"
90197,"-2",1970-01-01,25,1970,"warning"
90198,"-2",1970-01-01,25,1970,"warning"
90199,"-2",1970-01-01,25,1970,"warning"
90200,"-2",1970-01-01,25,1970,"warning"
90201,"-2",1970-01-01,25,1970,"warning"
90202,"-2",1970-01-01,25,1970,"warning"
90203,"-2",1970-01-01,25,1970,"warning"
90204,"-2",1970-01-01,25,1970,"warning"
90205,"-2",1970-01-01,25,1970,"warning"
90206,"-2",1970-01-01,25,1970,"warning"
90207,"-2",1970-01-01,25,1970,"warning"
90208,"-2",1970-01-01,25,1970,"warning"
90209,"-2",1970-01-01,25,1970,"warning"
90210,"-2",1970-01-01,25,1970,"warning"
90211,"-2",1970-01-01,25,1970,"warning"
90212,"-2",1970-01-01,25,1970,"warning"
90213,"-2",1970-01-01,25,1970,"warning"
90214,"-2",1970-01-01,25,1970,"warning"
90215,"-2",1970-01-01,25,1970,"warning"
90216,"-2",1970-01-01,25,1970,"warning"
90217,"-2",1970-01-01,25,1970,"warning"
90218,"-2",1970-01-01,25,1970,"warning"
90219,"-2",1970-01-01,25,1970,"warning"
90220,"-2",1970-01-01,25,1970,"warning"
90221,"-2",1970-01-01,25,1970,"warning"
90222,"-2",1970-01-01,25,1970,"warning"
90223,"-2",1970-01-01,25,1970,"warning"
90224,"-2",1970-01-01,25,1970,"warning"
90225,"-2",1970-01-01,25,1970,"warning"
90226,"-2",1970-01-01,25,1970,"warning"
90227,"-2",1970-01-01,25,1970,"warning"
90228,"-2",1970-01-01,25,1970,"warning"
90229,"-2",1970-01-01,25,1970,"warning"
90230,"-2",1970-01-01,25,1970,"warning"
90231,"-2",1970-01-01,25,1970,"warning"
90232,"-2",1970-01-01,25,1970,"warning"
90233,"-2",1970-01-01,25,1970,"warning"
90234,"-2",1970-01-01,25,1970,"warning"
90235,"-2",1970-01-01,25,1970,"warning"
90236,"-2",1970-01-01,25,1970,"warning"
90237,"-2",1970-01-01,25,1970,"warning"
90238,"-2",1970-01-01,25,1970,"warning"
90239,"-2",1970-01-01,25,1970,"warning"
90240,"-2",1970-01-01,25,1970,"warning"
90241,"-2",1970-01-01,25,1970,"warning"
90242,"-2",1970-01-01,25,1970,"warning"
90243,"-2",1970-01-01,25,1970,"warning"
90244,"-2",1970-01-01,25,1970,"warning"
90245,"-2",1970-01-01,25,1970,"warning"
90246,"-2",1970-01-01,25,1970,"warning"
90247,"-2",1970-01-01,25,1970,"warning"
90248,"-2",1970-01-01,25,1970,"warning"
90249,"-2",1970-01-01,25,1970,"warning"
90250,"-2",1970-01-01,25,1970,"warning"
90251,"-2",1970-01-01,25,1970,"warning"
90252,"-2",1970-01-01,25,1970,"warning"
90253,"-2",1970-01-01,25,1970,"warning"
90254,"-2",1970-01-01,25,1970,"warning"
90255,"-2",1970-01-01,25,1970,"warning"
90256,"-2",1970-01-01,25,1970,"warning"
90257,"-2",1970-01-01,25,1970,"warning"
90258,"-2",1970-01-01,25,1970,"warning"
90259,"-2",1970-01-01,25,1970,"warning"
90260,"-2",1970-01-01,25,1970,"warning"
90261,"-2",1970-01-01,25,1970,"warning"
90262,"-2",1970-01-01,25,1970,"warning"
90263,"-2",1970-01-01,25,1970,"warning"
90264,"-2",1970-01-01,25,1970,"warning"
90265,"-2",1970-01-01,25,1970,"warning"
90266,"-2",1970-01-01,25,1970,"warning"
90267,"-2",1970-01-01,25,1970,"warning"
90268,"-2",1970-01-01,25,1970,"warning"
90269,"-2",1970-01-01,25,1970,"warning"
90270,"-2",1970-01-01,25,1970,"warning"
90271,"-2",1970-01-01,25,1970,"warning"
90272,"-2",1970-01-01,25,1970,"warning"
90273,"-2",1970-01-01,25,1970,"warning"
90274,"-2",1970-01-01,25,1970,"warning"
90275,"-2",1970-01-01,25,1970,"warning"
90276,"-2",1970-01-01,25,1970,"warning"
90277,"-2",1970-01-01,25,1970,"warning"
90278,"-2",1970-01-01,25,1970,"warning"
90279,"-2",1970-01-01,25,1970,"warning"
90280,"-2",1970-01-01,25,1970,"warning"
90281,"-2",1970-01-01,25,1970,"warning"
90282,"-2",1970-01-01,25,1970,"warning"
90283,"-2",1970-01-01,25,1970,"warning"
90284,"-2",1970-01-01,25,1970,"warning"
90285,"-2",1970-01-01,25,1970,"warning"
90286,"-2",1970-01-01,25,1970,"warning"
90287,"-2",1970-01-01,25,1970,"warning"
90288,"-2",1970-01-01,25,1970,"warning"
90289,"-2",1970-01-01,25,1970,"warning"
90290,"-2",1970-01-01,25,1970,"warning"
90291,"-2",1970-01-01,25,1970,"warning"
90292,"-2",1970-01-01,25,1970,"warning"
90293,"-2",1970-01-01,25,1970,"warning"
90294,"-2",1970-01-01,25,1970,"warning"
90295,"-2",1970-01-01,25,1970,"warning"
90296,"-2",1970-01-01,25,1970,"warning"
90297,"-2",1970-01-01,25,1970,"warning"
90298,"-2",1970-01-01,25,1970,"warning"
90299,"-2",1970-01-01,25,1970,"warning"
90300,"-2",1970-01-01,25,1970,"warning"
90301,"-2",1970-01-01,25,1970,"warning"
90302,"-2",1970-01-01,25,1970,"warning"
90303,"-2",1970-01-01,25,1970,"warning"
90304,"-2",1970-01-01,25,1970,"warning"
90305,"-2",1970-01-01,25,1970,"warning"
90306,"-2",1970-01-01,25,1970,"warning"
90307,"-2",1970-01-01,25,1970,"warning"
90308,"-2",1970-01-01,25,1970,"warning"
90309,"-2",1970-01-01,25,1970,"warning"
90310,"-2",1970-01-01,25,1970,"warning"
90311,"-2",1970-01-01,25,1970,"warning"
90312,"-2",1970-01-01,25,1970,"warning"
90313,"-2",1970-01-01,25,1970,"warning"
90314,"-2",1970-01-01,25,1970,"warning"
90315,"-2",1970-01-01,25,1970,"warning"
90316,"-2",1970-01-01,25,1970,"warning"
90317,"-2",1970-01-01,25,1970,"warning"
90318,"-2",1970-01-01,25,1970,"warning"
90319,"-2",1970-01-01,25,1970,"warning"
90320,"-2",1970-01-01,25,1970,"warning"
90321,"-2",1970-01-01,25,1970,"warning"
90322,"-2",1970-01-01,25,1970,"warning"
90323,"-2",1970-01-01,25,1970,"warning"
90324,"-2",1970-01-01,25,1970,"warning"
90325,"-2",1970-01-01,25,1970,"warning"
90326,"-2",1970-01-01,25,1970,"warning"
90327,"-2",1970-01-01,25,1970,"warning"
90328,"-2",1970-01-01,25,1970,"warning"
90329,"-2",1970-01-01,25,1970,"warning"
90330,"-2",1970-01-01,25,1970,"warning"
90331,"-2",1970-01-01,25,1970,"warning"
90332,"-2",1970-01-01,25,1970,"warning"
90333,"-2",1970-01-01,25,1970,"warning"
90334,"-2",1970-01-01,25,1970,"warning"
90335,"-2",1970-01-01,25,1970,"warning"
90336,"-2",1970-01-01,25,1970,"warning"
90337,"-2",1970-01-01,25,1970,"warning"
90338,"-2",1970-01-01,25,1970,"warning"
90339,"-2",1970-01-01,25,1970,"warning"
90340,"-2",1970-01-01,25,1970,"warning"
90341,"-2",1970-01-01,25,1970,"warning"
90342,"-2",1970-01-01,25,1970,"warning"
90343,"-2",1970-01-01,25,1970,"warning"
90344,"-2",1970-01-01,25,1970,"warning"
90345,"-2",1970-01-01,25,1970,"warning"
90346,"-2",1970-01-01,25,1970,"warning"
90347,"-2",1970-01-01,25,1970,"warning"
90348,"-2",1970-01-01,25,1970,"warning"
90349,"-2",1970-01-01,25,1970,"warning"
90350,"-2",1970-01-01,25,1970,"warning"
90351,"-2",1970-01-01,25,1970,"warning"
90352,"-2",1970-01-01,25,1970,"warning"
90353,"-2",1970-01-01,25,1970,"warning"
90354,"-2",1970-01-01,25,1970,"warning"
90355,"-2",1970-01-01,25,1970,"warning"
90356,"-2",1970-01-01,25,1970,"warning"
90357,"-2",1970-01-01,25,1970,"warning"
90358,"-2",1970-01-01,25,1970,"warning"
90359,"-2",1970-01-01,25,1970,"warning"
90360,"-2",1970-01-01,25,1970,"warning"
90361,"-2",1970-01-01,25,1970,"warning"
90362,"-2",1970-01-01,25,1970,"warning"
90363,"-2",1970-01-01,25,1970,"warning"
90364,"-2",1970-01-01,25,1970,"warning"
90365,"-2",1970-01-01,25,1970,"warning"
90366,"-2",1970-01-01,25,1970,"warning"
90367,"-2",1970-01-01,25,1970,"warning"
90368,"-2",1970-01-01,25,1970,"warning"
90369,"-2",1970-01-01,25,1970,"warning"
90370,"-2",1970-01-01,25,1970,"warning"
90371,"-2",1970-01-01,25,1970,"warning"
90372,"-2",1970-01-01,25,1970,"warning"
90373,"-2",1970-01-01,25,1970,"warning"
90374,"-2",1970-01-01,25,1970,"warning"
90375,"-2",1970-01-01,25,1970,"warning"
90376,"-2",1970-01-01,25,1970,"warning"
90377,"-2",1970-01-01,25,1970,"warning"
90378,"-2",1970-01-01,25,1970,"warning"
90379,"-2",1970-01-01,25,1970,"warning"
90380,"-2",1970-01-01,25,1970,"warning"
90381,"-2",1970-01-01,25,1970,"warning"
90382,"-2",1970-01-01,25,1970,"warning"
90383,"-2",1970-01-01,25,1970,"warning"
90384,"-2",1970-01-01,25,1970,"warning"
90385,"-2",1970-01-01,25,1970,"warning"
90386,"-2",1970-01-01,25,1970,"warning"
90387,"-2",1970-01-01,25,1970,"warning"
90388,"-2",1970-01-01,25,1970,"warning"
90389,"-2",1970-01-01,25,1970,"warning"
90390,"-2",1970-01-01,25,1970,"warning"
90391,"-2",1970-01-01,25,1970,"warning"
90392,"-2",1970-01-01,25,1970,"warning"
90393,"-2",1970-01-01,25,1970,"warning"
90394,"-2",1970-01-01,25,1970,"warning"
90395,"-2",1970-01-01,25,1970,"warning"
90396,"-2",1970-01-01,25,1970,"warning"
90397,"-2",1970-01-01,25,1970,"warning"
90398,"-2",1970-01-01,25,1970,"warning"
90399,"-2",1970-01-01,25,1970,"warning"
90400,"-2",1970-01-01,25,1970,"warning"
90401,"-2",1970-01-01,25,1970,"warning"
90402,"-2",1970-01-01,25,1970,"warning"
90403,"-2",1970-01-01,25,1970,"warning"
90404,"-2",1970-01-01,25,1970,"warning"
90405,"-2",1970-01-01,25,1970,"warning"
90406,"-2",1970-01-01,25,1970,"warning"
90407,"-2",1970-01-01,25,1970,"warning"
90408,"-2",1970-01-01,25,1970,"warning"
90409,"-2",1970-01-01,25,1970,"warning"
90410,"-2",1970-01-01,25,1970,"warning"
90411,"-2",1970-01-01,25,1970,"warning"
90412,"-2",1970-01-01,25,1970,"warning"
90413,"-2",1970-01-01,25,1970,"warning"
90414,"-2",1970-01-01,25,1970,"warning"
90415,"-2",1970-01-01,25,1970,"warning"
90416,"-2",1970-01-01,25,1970,"warning"
90417,"-2",1970-01-01,25,1970,"warning"
90418,"-2",1970-01-01,25,1970,"warning"
90419,"-2",1970-01-01,25,1970,"warning"
90420,"-2",1970-01-01,25,1970,"warning"
90421,"-2",1970-01-01,25,1970,"warning"
90422,"-2",1970-01-01,25,1970,"warning"
90423,"-2",1970-01-01,25,1970,"warning"
90424,"-2",1970-01-01,25,1970,"warning"
90451,"-2",1970-01-01,27,1970,"warning"
90452,"-2",1970-01-01,27,1970,"warning"
90453,"-2",1970-01-01,27,1970,"warning"
90454,"-2",1970-01-01,27,1970,"warning"
90455,"-2",1970-01-01,27,1970,"warning"
90456,"-2",1970-01-01,27,1970,"warning"
90457,"-2",1970-01-01,27,1970,"warning"
90458,"-2",1970-01-01,27,1970,"warning"
90459,"-2",1970-01-01,27,1970,"warning"
90460,"-2",1970-01-01,27,1970,"warning"
90461,"-2",1970-01-01,27,1970,"warning"
90462,"-2",1970-01-01,27,1970,"warning"
90463,"-2",1970-01-01,27,1970,"warning"
90464,"-2",1970-01-01,27,1970,"warning"
90465,"-2",1970-01-01,27,1970,"warning"
90466,"-2",1970-01-01,27,1970,"warning"
90467,"-2",1970-01-01,27,1970,"warning"
90500,"Falk",2008-06-11,14,2008,"BZE5"
90501,"Kraft",2007-10-10,14,2007,"BZE2"
90502,"Kraft",2007-10-11,14,2007,"BZE2"
90503,"Loringhoven",2008-04-25,14,2008,"BZE5"
90504,"Kraft",2007-09-11,14,2007,"BZE2"
90505,"Falk",2008-06-12,14,2008,"BZE5"
90506,"Loringhoven",2008-04-24,14,2008,"BZE5"
90507,"Falk",2008-06-10,14,2008,"BZE5"
90508,"Kraft",2007-10-09,14,2007,"BZE2"
90509,"Schubert",2007-10-10,14,2007,"BZE2"
90510,"Kraft",2007-09-20,14,2007,"BZE2"
90511,"Kraft",2007-09-12,14,2007,"BZE2"
90512,"Schubert",2007-10-09,14,2007,"BZE2"
90513,"Schubert",2007-10-11,14,2007,"BZE2"
90514,"Kraft",2007-09-25,14,2007,"BZE2"
90515,"Kraft",2007-09-27,14,2007,"BZE2"
90517,"Kraft",2007-09-19,14,2007,"BZE2"
90518,"Kraft",2007-09-26,14,2007,"BZE2"
90519,"Kraft",2007-09-18,14,2007,"BZE2"
90521,"Falk",2007-06-19,14,2007,"BZE2"
90522,"Falk",2008-04-17,14,2008,"BZE5"
90523,"Loringhoven",2008-05-14,14,2008,"BZE5"
90524,"Dietz",2007-06-28,14,2007,"BZE2"
90525,"Falk",2007-06-20,14,2007,"BZE2"
90526,"Loringhoven",2008-05-13,14,2008,"BZE5"
90527,"Dietz",2007-06-27,14,2007,"BZE2"
90528,"Dietz",2007-06-26,14,2007,"BZE2"
90529,"Kraft",2007-10-23,14,2007,"BZE2"
90530,"Falk",2007-08-14,14,2007,"BZE2"
90531,"Falk",2008-04-16,14,2008,"BZE5"
90532,"Loringhoven",2008-05-15,14,2008,"BZE5"
90533,"Falk",2007-06-21,14,2007,"BZE2"
90534,"Schubert",2008-06-11,14,2008,"BZE5"
90535,"Falk",2007-10-11,14,2007,"BZE2"
90536,"Falk",2008-04-15,14,2008,"BZE5"
90537,"Loringhoven",2007-10-31,14,2007,"BZE2"
90538,"Dietz",2006-10-10,14,2006,"BZE2"
90539,"Schubert",2007-07-25,14,2007,"BZE2"
90541,"Schubert",2008-06-10,14,2008,"BZE5"
90542,"Kraft",2007-10-24,14,2007,"BZE2"
90543,"Kraft",2007-10-25,14,2007,"BZE2"
90544,"Schubert",2006-08-30,14,2006,"BZE2"
90545,"Schubert",2006-10-17,14,2006,"BZE2"
90546,"Loringhoven",2007-10-30,14,2007,"BZE2"
90547,"Schubert",2008-06-18,14,2008,"BZE5"
90549,"Falk",2007-10-10,14,2007,"BZE2"
90550,"Falk",2007-08-15,14,2007,"BZE2"
90551,"Schubert",2007-07-10,14,2007,"BZE2"
90552,"Loringhoven",2007-10-29,14,2007,"BZE2"
90553,"Falk",2007-07-10,14,2007,"BZE2"
90555,"Schubert",2007-07-26,14,2007,"BZE2"
90556,"Falk",2007-03-09,14,2007,"BZE2"
90557,"Loringhoven",2008-05-28,14,2008,"BZE5"
90558,"Falk",2007-10-09,14,2007,"BZE2"
90559,"Schubert",2006-09-19,14,2006,"BZE2"
90560,"Kraft",2007-10-29,14,2007,"BZE2"
90561,"Schubert",2006-09-13,14,2006,"BZE2"
90562,"Schubert",2007-03-15,14,2007,"BZE2"
90563,"Schubert",2006-09-05,14,2006,"BZE2"
90564,"Falk",2007-07-09,14,2007,"BZE2"
90565,"Falk",2007-07-11,14,2007,"BZE2"
90566,"Loringhoven",2008-04-28,14,2008,"BZE5"
90567,"Kraft",2007-07-11,14,2007,"BZE2"
90568,"Falk",2007-03-08,14,2007,"BZE2"
90569,"Dietz",2006-10-24,14,2006,"BZE2"
90570,"Loringhoven",2007-10-17,14,2007,"BZE2"
90571,"Dietz",2007-10-30,14,2007,"BZE2"
90572,"Loringhoven",2008-05-29,14,2008,"BZE5"
90573,"Kraft",2007-10-30,14,2007,"BZE2"
90574,"Loringhoven",2007-10-16,14,2007,"BZE2"
90575,"Loringhoven",2008-05-29,14,2008,"BZE5"
90576,"Falk",2007-08-16,14,2007,"BZE2"
90577,"Dietz",2006-09-25,14,2006,"BZE2"
90578,"Falk",2007-07-12,14,2007,"BZE2"
90579,"Schubert",2007-07-11,14,2007,"BZE2"
90580,"Dietz",2006-10-11,14,2006,"BZE2"
90581,"Kraft",2007-07-12,14,2007,"BZE2"
90582,"Dietz",2007-07-10,14,2007,"BZE2"
90583,"Falk",2007-04-19,14,2007,"BZE2"
90584,"Dietz",2006-10-25,14,2006,"BZE2"
90585,"Kraft",2007-08-14,14,2007,"BZE2"
90586,"Kraft",2007-08-16,14,2007,"BZE2"
90587,"Dietz",2006-09-26,14,2006,"BZE2"
90588,"Kraft",2008-06-25,14,2008,"BZE5"
90589,"Kraft",2008-06-24,14,2008,"BZE5"
90590,"Loringhoven",2007-10-18,14,2007,"BZE2"
90591,"Loringhoven",2007-10-04,14,2007,"BZE2"
90592,"Loringhoven",2007-10-05,14,2007,"BZE2"
90593,"Falk",2007-09-03,14,2007,"BZE2"
90594,"Loringhoven",2008-04-30,14,2008,"BZE5"
90595,"Kraft",2007-05-02,14,2007,"BZE2"
90596,"Kraft",2007-05-03,14,2007,"BZE2"
90597,"Dietz",2007-10-29,14,2007,"BZE2"
90598,"Kraft",2007-10-31,14,2007,"BZE2"
90599,"Kraft",2007-08-15,14,2007,"BZE2"
90600,"Kraft",2008-04-22,14,2008,"BZE5"
90601,"Kraft",2008-05-06,14,2008,"BZE5"
90603,"Schubert",2006-11-15,14,2006,"BZE2"
90604,"Schubert",2006-10-24,14,2006,"BZE2"
90605,"Falk",2007-03-23,14,2007,"BZE2"
90606,"Schubert",2007-04-04,14,2007,"BZE2"
90607,"Loringhoven",2008-04-29,14,2008,"BZE5"
90608,"Dietz",2007-08-07,14,2007,"BZE2"
90609,"Dietz",2007-08-16,14,2007,"BZE2"
90610,"Dietz",2007-08-17,14,2007,"BZE2"
90611,"Dietz",2006-09-13,14,2006,"BZE2"
90612,"Kraft",2008-04-23,14,2008,"BZE5"
90613,"Kraft",2008-05-08,14,2008,"BZE5"
90614,"Kraft",2008-05-07,14,2008,"BZE5"
90615,"Schubert",2008-07-02,14,2008,"BZE5"
90616,"Schubert",2007-10-17,14,2007,"BZE2"
90617,"Kraft",2008-06-26,14,2008,"BZE5"
90618,"Falk",2006-09-07,14,2006,"BZE2"
90619,"Schubert",2007-04-18,14,2007,"BZE2"
90620,"Falk",2007-03-22,14,2007,"BZE2"
90621,"Falk",2008-05-20,14,2008,"BZE5"
90622,"Dietz",2007-08-08,14,2007,"BZE2"
90623,"Kraft",2007-09-05,14,2007,"BZE2"
90624,"Kraft",2008-04-24,14,2008,"BZE5"
90625,"Loringhoven",2008-05-07,14,2008,"BZE5"
90626,"Falk",2007-07-26,14,2007,"BZE2"
90627,"Schubert",2007-10-16,14,2007,"BZE2"
90628,"Falk",2007-07-25,14,2007,"BZE2"
90629,"Falk",2008-05-21,14,2008,"BZE5"
90630,"Falk",2007-10-25,14,2007,"BZE2"
90631,"Schubert",2007-03-26,14,2007,"BZE2"
90632,"Schubert",2007-10-25,14,2007,"BZE2"
90633,"Schubert",2007-04-03,14,2007,"BZE2"
90634,"Falk",2007-07-04,14,2007,"BZE2"
90635,"Falk",2007-07-03,14,2007,"BZE2"
90636,"Falk",2007-04-17,14,2007,"BZE2"
90637,"Falk",2008-05-16,14,2008,"BZE5"
90638,"Kraft",2007-04-11,14,2007,"BZE2"
90639,"Falk",2007-09-04,14,2007,"BZE2"
90640,"Dietz",2007-03-27,14,2007,"BZE2"
90641,"Falk",2007-04-18,14,2007,"BZE2"
90642,"Kraft",2007-05-15,14,2007,"BZE2"
90643,"Loringhoven",2008-05-08,14,2008,"BZE5"
90644,"Falk",2007-07-27,14,2007,"BZE2"
90645,"Schubert",2007-10-24,14,2007,"BZE2"
90646,"Falk",2006-10-19,14,2006,"BZE2"
90647,"Schubert",2006-08-16,14,2006,"BZE2"
90648,"Schubert",2007-10-23,14,2007,"BZE2"
90649,"Falk",2006-10-26,14,2006,"BZE2"
90650,"Falk",2006-10-25,14,2006,"BZE2"
90651,"Kraft",2007-04-12,14,2007,"BZE2"
90652,"Kraft",2007-04-10,14,2007,"BZE2"
90653,"Dietz",2007-03-28,14,2007,"BZE2"
90654,"Kraft",2007-09-07,14,2007,"BZE2"
90655,"Kraft",2007-05-16,14,2007,"BZE2"
90656,"Dietz",2006-07-18,14,2006,"BZE2"
90657,"Dietz",2006-08-30,14,2006,"BZE2"
90658,"Loringhoven",2008-05-07,14,2008,"BZE5"
90660,"Falk",2006-09-06,14,2006,"BZE2"
90661,"Falk",2007-10-23,14,2007,"BZE2"
90662,"Schubert",2007-04-19,14,2007,"BZE2"
90663,"Falk",2007-07-05,14,2007,"BZE2"
90664,"Falk",2008-05-15,14,2008,"BZE5"
90665,"Kraft",2007-08-02,14,2007,"BZE2"
90666,"Dietz",2007-04-26,14,2007,"BZE2"
90667,"Falk",2007-09-05,14,2007,"BZE2"
90668,"Dietz",2007-04-25,14,2007,"BZE2"
90669,"Kraft",2007-09-06,14,2007,"BZE2"
90670,"Dietz",2006-07-20,14,2006,"BZE2"
90671,"Dietz",2006-09-12,14,2006,"BZE2"
90672,"Dietz",2006-07-12,14,2006,"BZE2"
90673,"Dietz",2007-09-13,14,2007,"BZE2"
90674,"Kraft",2008-06-18,14,2008,"BZE5"
90675,"Schubert",2008-07-03,14,2008,"BZE5"
90676,"Falk",2006-09-05,14,2006,"BZE2"
90677,"Falk",2007-10-24,14,2007,"BZE2"
90678,"Dietz",2006-08-22,14,2006,"BZE2"
90679,"Falk",2007-08-09,14,2007,"BZE2"
90680,"Falk",2007-08-08,14,2007,"BZE2"
90681,"Dietz",2007-04-04,14,2007,"BZE2"
90682,"Dietz",2007-05-10,14,2007,"BZE2"
90683,"Dietz",2006-07-19,14,2006,"BZE2"
90684,"Kraft",2008-05-26,14,2008,"BZE5"
90685,"Kraft",2008-05-27,14,2008,"BZE5"
90686,"Loringhoven",2007-06-14,14,2007,"BZE2"
90687,"Loringhoven",2007-06-13,14,2007,"BZE2"
90688,"Kraft",2008-06-19,14,2008,"BZE5"
90689,"Falk",2006-09-28,14,2006,"BZE2"
90690,"Falk",2006-09-22,14,2006,"BZE2"
90691,"Falk",2006-08-23,14,2006,"BZE2"
90692,"Schubert",2006-11-29,14,2006,"BZE2"
90693,"Dietz",2006-07-13,14,2006,"BZE2"
90694,"Kraft",2008-05-28,14,2008,"BZE5"
90695,"Dietz",2007-09-12,14,2007,"BZE2"
90696,"Loringhoven",2007-08-30,14,2007,"BZE2"
90697,"Dietz",2007-09-11,14,2007,"BZE2"
90698,"Falk",2008-08-21,14,2008,"BZE5"
90699,"Falk",2006-10-18,14,2006,"BZE2"
90700,"Falk",2006-07-26,14,2006,"BZE2"
90701,"Falk",2006-08-09,14,2006,"BZE2"
90702,"Falk",2006-07-25,14,2006,"BZE2"
90703,"Schubert",2006-06-07,14,2006,"BZE2"
90704,"Falk",2006-10-25,14,2006,"BZE2"
90705,"Falk",2007-08-07,14,2007,"BZE2"
90706,"Dietz",2007-04-03,14,2007,"BZE2"
90707,"Kraft",2007-08-01,14,2007,"BZE2"
90708,"Dietz",2007-04-24,14,2007,"BZE2"
90709,"Dietz",2007-03-20,14,2007,"BZE2"
90710,"Dietz",2007-06-18,14,2007,"BZE2"
90711,"Dietz",2006-08-31,14,2006,"BZE2"
90712,"Kraft",2007-06-13,14,2007,"BZE2"
90713,"Loringhoven",2007-06-12,14,2007,"BZE2"
90715,"Falk",2006-08-24,14,2006,"BZE2"
90716,"Falk",2006-11-02,14,2006,"BZE2"
90717,"Falk",2006-08-22,14,2006,"BZE2"
90718,"Falk",2007-03-07,14,2007,"BZE2"
