"plot_ID","SP_code","b0","b1","b2","bias","rsme","R2","mean_h","SSres","SStot","pseu_R2","diff_h"
"10001","jla",30.8123835254762,0.193136763590802,192.510783093801,0.000373125567575213,3.48496908715807,0.780549439603873,29.32,5.22030402392228,23.788,0.78054884715309,0.000109400416413052
"10001","rbu",28.2668018727915,0.111002472061417,1.38935174840963,-0.00876734960699143,4.32125855751843,0.957097723331086,22.9428571428571,6.88039778021312,160.357142857143,0.957093287784862,-0.00201148049554689
"10002","gki",107.598183741338,0.00111357969872366,0.469034391980918,0.0424488453128659,4.99902554040963,0.82469015701704,21.82,5.94908546458002,33.928,0.824655580506366,0.00926233804726735
"10002","jla",24.9457045397914,0.196048378260437,6.52123428066315,-0.0002727974788802,1.54926592902669,0.958091209085619,23.4,0.657133578280814,15.68,0.958090970772907,-6.38346100579668e-05
"10003","gfi",49.7125840756376,0.00306806972339232,0.191184050431582,0.0121989908507713,3.84919914781193,0.412872127114161,34.975,14.4992719383815,24.695,0.412866088747459,0.00426659705005727
"10003","gki",71.0570184605295,0.00188678359232205,0.335287332241852,0.0155243961198118,3.13750767066133,0.715099291491173,31.14,4.77283931402908,16.752,0.715088388608579,0.0048342969517094
"10003","rbu",32.0498633709512,0.0807038808127754,1.60541487790171,0.011636797740453,4.82563018127131,0.976847527355924,23.73,13.1130449111016,566.341,0.976846025784639,0.00276141210380949
"10004","rbu",23.3945334482367,0.0864640939479213,0.598297030873781,0.00114501493025725,2.27002375199534,0.964562722236679,20.4571428571429,1.50955450540943,42.5971428571428,0.964562071440519,0.000234237340018341
"10004","sei",33.9481347006108,0.239675018117443,851510.393017822,-0.0186760758186783,1.34581461814035,0.175768602762985,33.6666666666667,0.615874149275635,0.746666666666669,0.175168550077277,-0.00628761219228835
"10005","gki",226.597912259209,0.000401222109693363,0.569517217383456,0.390215596939186,7.82485612877057,0.947920938498629,14.7333333333333,7.97454663196171,151.113333333333,0.947228040993768,0.0574917646157068
"10005","sbi",70.1766631162476,0.00179113826699076,0.430407100395815,0.0622660976284178,4.93703032669864,0.815242084100774,13.34,2.16876878300053,11.732,0.815140744715264,0.00830629742363094
"10005","sfi",12.1636796586944,0.972014219324015,661.077824420567,-0.0243183156485297,2.24947286676909,0.953664437717159,11.56,0.338101572465862,7.292,0.953633903940502,-0.00281119728897004
"10006","rbu",33.6141453263833,0.0973198869519344,2.95567049040016,-0.000953279946648652,3.68852656550907,0.988818698950817,24.87,8.41506358518929,752.601,0.988818691995906,-0.00023708072273152
"10007","dgl",25.5417104991161,0.0730336870840549,0.972693446119154,0.00446148521638505,2.4145294305285,0.978225931268219,20.65,1.49161371892506,68.495,0.978223027681947,0.000921296697183512
"10007","gfi",21.0705654541415,0.188133192242149,6.64079636549823,0.00202620633168417,2.06450587990202,0.984005566524918,18.36,0.718369038860142,44.912,0.984004964400157,0.000372011482497214
"10007","gki",24.2745047099312,0.0279207870164467,0.407622697693585,-0.00120971821740432,2.71218624177657,0.939789410094792,16.35,1.1798472415948,19.595,0.939788352049257,-0.000197788928545606
"10008","gfi",40.703356440518,0.0283751219216814,1.11963518773249,-0.0112097151766228,9.24263287706532,0.945686706211285,14.8666666666667,28.3210840524859,521.433333333333,0.945686088245568,-0.00166651098959125
"10008","gki",21.1821438206347,0.092852950486888,-2.88493929485614,-2.42480708742767e-05,4.04673118560819,0.242593069042447,22.1,3.99910920923619,5.28,0.242592952796176,-5.35882366321518e-06
"10008","sbi",24.4388905451549,0.136013870105127,3.03480588647805,0.0439326306506379,6.74009128606166,0.931921535051699,16.3111111111111,10.8778022350234,159.668888888889,0.931872750473055,0.00716590019945961
"10010","bah",25.4270780187426,0.26372915760957,12.3867023505295,0.000153516690391492,3.53565158993025,0.607013188458724,24.6,3.02600143727965,7.69999999999999,0.607012800353292,3.77651058363071e-05
"10010","ges",78.6379169535713,0.00129674868790598,0.347130924591572,0.0429088892639981,4.17121742374361,0.676299707181156,23.675,3.9009072331684,12.0475,0.676206081496709,0.0101586795332516
"10010","hbu",21.5251032324419,0.20302664551368,3.58060762828206,0.000751846128480486,1.38668964756051,0.994204777137144,17.32,0.288419305205752,49.768,0.994204723814384,0.00013021974945282
"10010","rbu",29.3118013320647,0.0240476900540645,0.310049927424581,0.00098364687790308,3.25236366096412,0.919835786045446,23.7714285714286,4.18414574622201,52.1942857142857,0.919835175652633,0.000233826914975818
"10011","gfi",31.69809571844,0.0666169036611396,2.60996618338113,0.34532691155933,5.0577130039218,0.986330717631251,22.2285714285714,8.84768208745698,628.134285714286,0.985914346201631,0.0767612391980453
"10011","gki",26.2434227036668,0.516059772051727,636870.752294173,-0.320464397295431,4.45019564122932,0.74373503288157,24.475,4.74529919582663,18.1875,0.739090078579979,-0.0784336612380567
"10012","gfi",195.556652490735,0.00108053248485311,0.702940149523563,0.0380832218205651,8.19353434953586,0.785983137370588,11.9842105263158,18.3195591221093,85.5852631578947,0.785949608073157,0.00456397347818036
"10013","gfi",29.488935411047,0.0716030079922747,0.92808920763985,2.61716391986399e-05,1.22072306392152,0.881012165609775,27.42,0.560194970512463,4.708,0.88101211331511,7.17626346826705e-06
"10013","sfi",28.3628581776697,0.119136474306139,3.96414938298892,-0.000110881389715501,0.643027585071174,0.995223248720416,25.7166666666667,0.164074016534347,34.3483333333333,0.995223232086923,-2.85149973885031e-05
"10014","rbu",32.3065283520335,0.0778838798002581,1.79436096592033,-0.00645590961346714,5.24989384437588,0.944901450328651,27.0416666666667,24.1851730880597,438.929166666667,0.944899599013372,-0.00174578555797507
