"plot_ID","CCS_DW_inv_status","dist_cm","azi","inv_year","inv","plot_A_ha"
80069,1,-9,-9,2012,"HBI",0.0500343869018386
70014,1,-9,-9,2012,"HBI",0.0500343869018386
70004,1,-9,-9,2012,"HBI",0.0500343869018386
140062,1,-9,-9,2012,"HBI",0.0500343869018386
80066,1,-9,-9,2011,"HBI",0.0500343869018386
80032,1,-9,-9,2011,"HBI",0.0500343869018386
50079,1,-9,-9,2012,"HBI",0.0500343869018386
80185,1,-9,-9,2012,"HBI",0.0500343869018386
120181,1,-9,-9,2012,"HBI",0.0500343869018386
60086,1,-9,-9,2011,"HBI",0.0500343869018386
50018,1,-9,-9,2012,"HBI",0.0500343869018386
70074,1,-9,-9,2012,"HBI",0.0500343869018386
120025,1,-9,-9,2011,"HBI",0.0500343869018386
80022,1,-9,-9,2011,"HBI",0.0500343869018386
30624,1,-9,-9,2011,"HBI",0.0500343869018386
140043,1,-9,-9,2011,"HBI",0.0500343869018386
70053,1,-9,-9,2012,"HBI",0.0500343869018386
150502,1,-9,-9,2012,"HBI",0.0500343869018386
150021,1,-9,-9,2012,"HBI",0.0500343869018386
70099,1,-9,-9,2012,"HBI",0.0500343869018386
150025,1,-9,-9,2012,"HBI",0.0500343869018386
60067,1,-9,-9,2011,"HBI",0.0500343869018386
70024,1,-9,-9,2012,"HBI",0.0500343869018386
100020,1,-9,-9,2011,"HBI",0.0500343869018386
30022,1,-9,-9,2011,"HBI",0.0500343869018386
70161,1,-9,-9,2012,"HBI",0.0500343869018386
150009,1,-9,-9,2011,"HBI",0.0500343869018386
70080,1,-9,-9,2012,"HBI",0.0500343869018386
70093,1,-9,-9,2012,"HBI",0.0500343869018386
120084,1,-9,-9,2011,"HBI",0.0500343869018386
100089,1,-9,-9,2011,"HBI",0.0500343869018386
130022,1,-9,-9,2012,"HBI",0.0500343869018386
100040,1,-9,-9,2011,"HBI",0.0500343869018386
120085,1,-9,-9,2011,"HBI",0.0500343869018386
70131,1,-9,-9,2012,"HBI",0.0500343869018386
100056,1,-9,-9,2011,"HBI",0.0500343869018386
70106,1,-9,-9,2012,"HBI",0.0500343869018386
120159,1,-9,-9,2012,"HBI",0.0500343869018386
80248,1,-9,-9,2012,"HBI",0.0500343869018386
30129,1,-9,-9,2011,"HBI",0.0500343869018386
60027,1,-9,-9,2011,"HBI",0.0500343869018386
80026,1,-9,-9,2012,"HBI",0.0500343869018386
10020,1,-9,-9,2012,"HBI",0.0500343869018386
150037,1,-9,-9,2012,"HBI",0.0500343869018386
160032,1,-9,-9,2012,"HBI",0.0500343869018386
140003,1,-9,-9,2012,"HBI",0.0500343869018386
80028,1,-9,-9,2012,"HBI",0.0500343869018386
70006,1,-9,-9,2012,"HBI",0.0500343869018386
100013,1,-9,-9,2011,"HBI",0.0500343869018386
160011,1,-9,-9,2012,"HBI",0.0500343869018386
60078,1,-9,-9,2011,"HBI",0.0500343869018386
120020,1,-9,-9,2011,"HBI",0.0500343869018386
80097,1,-9,-9,2011,"HBI",0.0500343869018386
60128,1,-9,-9,2012,"HBI",0.0500343869018386
160043,1,-9,-9,2011,"HBI",0.0500343869018386
130076,1,-9,-9,2012,"HBI",0.0500343869018386
70033,1,-9,-9,2012,"HBI",0.0500343869018386
70138,1,-9,-9,2012,"HBI",0.0500343869018386
60094,1,-9,-9,2011,"HBI",0.0500343869018386
70130,1,-9,-9,2012,"HBI",0.0500343869018386
10028,1,-9,-9,2012,"HBI",0.0500343869018386
30131,1,-9,-9,2011,"HBI",0.0500343869018386
140060,1,-9,-9,2012,"HBI",0.0500343869018386
80045,1,-9,-9,2011,"HBI",0.0500343869018386
50076,1,-9,-9,2011,"HBI",0.0500343869018386
10012,1,-9,-9,2012,"HBI",0.0500343869018386
50065,1,-9,-9,2012,"HBI",0.0500343869018386
30110,1,-9,-9,2011,"HBI",0.0500343869018386
130037,1,-9,-9,2012,"HBI",0.0500343869018386
160060,1,-9,-9,2012,"HBI",0.0500343869018386
30623,1,-9,-9,2011,"HBI",0.0500343869018386
60056,1,-9,-9,2012,"HBI",0.0500343869018386
80272,1,-9,-9,2012,"HBI",0.0500343869018386
30635,1,-9,-9,2011,"HBI",0.0500343869018386
50042,1,-9,-9,2011,"HBI",0.0500343869018386
60020,1,-9,-9,2012,"HBI",0.0500343869018386
70044,1,-9,-9,2012,"HBI",0.0500343869018386
70159,1,-9,-9,2012,"HBI",0.0500343869018386
160078,1,-9,-9,2011,"HBI",0.0500343869018386
120099,1,-9,-9,2012,"HBI",0.0500343869018386
150011,1,-9,-9,2012,"HBI",0.0500343869018386
160067,1,-9,-9,2011,"HBI",0.0500343869018386
160061,1,-9,-9,2011,"HBI",0.0500343869018386
70089,1,-9,-9,2012,"HBI",0.0500343869018386
100018,1,-9,-9,2011,"HBI",0.0500343869018386
140004,1,-9,-9,2011,"HBI",0.0500343869018386
160090,1,-9,-9,2011,"HBI",0.0500343869018386
120029,1,-9,-9,2011,"HBI",0.0500343869018386
150507,1,-9,-9,2012,"HBI",0.0500343869018386
150032,1,-9,-9,2011,"HBI",0.0500343869018386
50064,1,-9,-9,2011,"HBI",0.0500343869018386
100055,1,-9,-9,2011,"HBI",0.0500343869018386
60057,1,-9,-9,2012,"HBI",0.0500343869018386
140037,1,-9,-9,2011,"HBI",0.0500343869018386
120188,1,-9,-9,2012,"HBI",0.0500343869018386
150047,1,-9,-9,2012,"HBI",0.0500343869018386
80062,1,-9,-9,2011,"HBI",0.0500343869018386
80258,1,-9,-9,2011,"HBI",0.0500343869018386
130082,1,-9,-9,2012,"HBI",0.0500343869018386
120074,1,-9,-9,2011,"HBI",0.0500343869018386
160087,1,-9,-9,2011,"HBI",0.0500343869018386
120125,1,-9,-9,2011,"HBI",0.0500343869018386
60031,1,-9,-9,2011,"HBI",0.0500343869018386
100016,1,-9,-9,2011,"HBI",0.0500343869018386
140028,1,-9,-9,2011,"HBI",0.0500343869018386
120104,1,-9,-9,2011,"HBI",0.0500343869018386
60085,1,-9,-9,2011,"HBI",0.0500343869018386
140057,1,-9,-9,2011,"HBI",0.0500343869018386
140175,1,-9,-9,2011,"HBI",0.0500343869018386
70140,1,-9,-9,2012,"HBI",0.0500343869018386
40004,1,-9,-9,2011,"HBI",0.0500343869018386
150068,1,-9,-9,2011,"HBI",0.0500343869018386
80086,1,-9,-9,2011,"HBI",0.0500343869018386
30055,1,-9,-9,2011,"HBI",0.0500343869018386
10015,1,-9,-9,2012,"HBI",0.0500343869018386
120054,1,-9,-9,2011,"HBI",0.0500343869018386
30639,1,-9,-9,2011,"HBI",0.0500343869018386
70139,1,-9,-9,2012,"HBI",0.0500343869018386
150043,1,-9,-9,2011,"HBI",0.0500343869018386
80010,1,-9,-9,2112,"BZE5",0.0500343869018386
160098,1,-9,-9,2011,"HBI",0.0500343869018386
160083,1,-9,-9,2011,"HBI",0.0500343869018386
140021,1,-9,-9,2011,"HBI",0.0500343869018386
80115,1,-9,-9,2011,"HBI",0.0500343869018386
140089,1,-9,-9,2012,"HBI",0.0500343869018386
70028,1,-9,-9,2012,"HBI",0.0500343869018386
60022,1,-9,-9,2012,"HBI",0.0500343869018386
80105,1,-9,-9,2011,"HBI",0.0500343869018386
140051,1,-9,-9,2011,"HBI",0.0500343869018386
70100,1,-9,-9,2011,"HBI",0.0500343869018386
70116,1,-9,-9,2012,"HBI",0.0500343869018386
150013,1,-9,-9,2011,"HBI",0.0500343869018386
120043,1,-9,-9,2012,"HBI",0.0500343869018386
80006,1,-9,-9,2012,"HBI",0.0500343869018386
100082,1,-9,-9,2011,"HBI",0.0500343869018386
160065,1,-9,-9,2011,"HBI",0.0500343869018386
80262,1,-9,-9,2011,"HBI",0.0500343869018386
80048,1,-9,-9,2012,"HBI",0.0500343869018386
80008,1,-9,-9,2011,"HBI",0.0500343869018386
120091,1,-9,-9,2011,"HBI",0.0500343869018386
80270,1,-9,-9,2012,"HBI",0.0500343869018386
160068,1,-9,-9,2011,"HBI",0.0500343869018386
140022,1,-9,-9,2011,"HBI",0.0500343869018386
80246,1,-9,-9,2011,"HBI",0.0500343869018386
60033,1,-9,-9,2011,"HBI",0.0500343869018386
60018,1,-9,-9,2011,"HBI",0.0500343869018386
60098,1,-9,-9,2011,"HBI",0.0500343869018386
80202,1,-9,-9,2011,"HBI",0.0500343869018386
130077,1,-9,-9,2012,"HBI",0.0500343869018386
50093,1,-9,-9,2011,"HBI",0.0500343869018386
100072,1,-9,-9,2011,"HBI",0.0500343869018386
30063,1,-9,-9,2011,"HBI",0.0500343869018386
80160,1,-9,-9,2012,"HBI",0.0500343869018386
70121,1,-9,-9,2012,"HBI",0.0500343869018386
120088,1,-9,-9,2011,"HBI",0.0500343869018386
80171,1,-9,-9,2012,"HBI",0.0500343869018386
80201,1,-9,-9,2011,"HBI",0.0500343869018386
160074,1,-9,-9,2011,"HBI",0.0500343869018386
80180,1,-9,-9,2011,"HBI",0.0500343869018386
10032,1,-9,-9,2012,"HBI",0.0500343869018386
80196,1,-9,-9,2011,"HBI",0.0500343869018386
30510,1,-9,-9,2011,"HBI",0.0500343869018386
70020,1,-9,-9,2012,"HBI",0.0500343869018386
50115,1,-9,-9,2011,"HBI",0.0500343869018386
80011,1,-9,-9,2011,"HBI",0.0500343869018386
80207,1,-9,-9,2011,"HBI",0.0500343869018386
30638,1,-9,-9,2011,"HBI",0.0500343869018386
50010,1,-9,-9,2012,"HBI",0.0500343869018386
140040,1,-9,-9,2011,"HBI",0.0500343869018386
100002,1,-9,-9,2011,"HBI",0.0500343869018386
50032,1,-9,-9,2012,"HBI",0.0500343869018386
140027,1,-9,-9,2011,"HBI",0.0500343869018386
160010,1,-9,-9,2012,"HBI",0.0500343869018386
130023,1,-9,-9,2012,"HBI",0.0500343869018386
60037,1,-9,-9,2011,"HBI",0.0500343869018386
30094,1,-9,-9,2011,"HBI",0.0500343869018386
70003,1,-9,-9,2012,"HBI",0.0500343869018386
160072,1,-9,-9,2011,"HBI",0.0500343869018386
150030,1,-9,-9,2012,"HBI",0.0500343869018386
60126,1,-9,-9,2012,"HBI",0.0500343869018386
160017,1,-9,-9,2011,"HBI",0.0500343869018386
120153,1,-9,-9,2012,"HBI",0.0500343869018386
30502,1,-9,-9,2011,"HBI",0.0500343869018386
120014,1,-9,-9,2011,"HBI",0.0500343869018386
80155,1,-9,-9,2012,"HBI",0.0500343869018386
130064,1,-9,-9,2012,"HBI",0.0500343869018386
60099,1,-9,-9,2011,"HBI",0.0500343869018386
30170,1,-9,-9,2011,"HBI",0.0500343869018386
80206,1,-9,-9,2012,"HBI",0.0500343869018386
140064,1,-9,-9,2012,"HBI",0.0500343869018386
50008,1,-9,-9,2012,"HBI",0.0500343869018386
80286,1,-9,-9,2012,"HBI",0.0500343869018386
160027,1,-9,-9,2011,"HBI",0.0500343869018386
150510,2,-9,-9,2011,"HBI",0.0500343869018386
80037,1,-9,-9,2011,"HBI",0.0500343869018386
140187,1,-9,-9,2011,"HBI",0.0500343869018386
80211,1,-9,-9,2012,"HBI",0.0500343869018386
130048,1,-9,-9,2012,"HBI",0.0500343869018386
50123,1,-9,-9,2012,"HBI",0.0500343869018386
120077,1,-9,-9,2011,"HBI",0.0500343869018386
150015,1,-9,-9,2012,"HBI",0.0500343869018386
150071,1,-9,-9,2011,"HBI",0.0500343869018386
80014,1,-9,-9,2012,"HBI",0.0500343869018386
120036,1,-9,-9,2012,"HBI",0.0500343869018386
80136,1,-9,-9,2012,"HBI",0.0500343869018386
130069,1,-9,-9,2012,"HBI",0.0500343869018386
130060,1,-9,-9,2012,"HBI",0.0500343869018386
80186,1,-9,-9,2012,"HBI",0.0500343869018386
130084,1,-9,-9,2012,"HBI",0.0500343869018386
80241,1,-9,-9,2012,"HBI",0.0500343869018386
130070,1,-9,-9,2012,"HBI",0.0500343869018386
10035,1,-9,-9,2012,"HBI",0.0500343869018386
70031,1,-9,-9,2012,"HBI",0.0500343869018386
80173,1,-9,-9,2011,"HBI",0.0500343869018386
30519,1,-9,-9,2011,"HBI",0.0500343869018386
160084,1,-9,-9,2011,"HBI",0.0500343869018386
140017,1,-9,-9,2012,"HBI",0.0500343869018386
80023,1,-9,-9,2011,"HBI",0.0500343869018386
100062,1,-9,-9,2011,"HBI",0.0500343869018386
50034,1,-9,-9,2011,"HBI",0.0500343869018386
130072,1,-9,-9,2012,"HBI",0.0500343869018386
120165,1,-9,-9,2012,"HBI",0.0500343869018386
70078,1,-9,-9,2012,"HBI",0.0500343869018386
30651,1,-9,-9,2011,"HBI",0.0500343869018386
70128,1,-9,-9,2012,"HBI",0.0500343869018386
50043,1,-9,-9,2011,"HBI",0.0500343869018386
120079,1,-9,-9,2011,"HBI",0.0500343869018386
80100,1,-9,-9,2011,"HBI",0.0500343869018386
130026,1,-9,-9,2012,"HBI",0.0500343869018386
60044,1,-9,-9,2011,"HBI",0.0500343869018386
80031,1,-9,-9,2011,"HBI",0.0500343869018386
50049,1,-9,-9,2012,"HBI",0.0500343869018386
120034,1,-9,-9,2012,"HBI",0.0500343869018386
130013,1,-9,-9,2012,"HBI",0.0500343869018386
50119,1,-9,-9,2011,"HBI",0.0500343869018386
60077,1,-9,-9,2011,"HBI",0.0500343869018386
160013,1,-9,-9,2012,"HBI",0.0500343869018386
160042,1,-9,-9,2011,"HBI",0.0500343869018386
70068,1,-9,-9,2012,"HBI",0.0500343869018386
100073,1,-9,-9,2011,"HBI",0.0500343869018386
80061,1,-9,-9,2011,"HBI",0.0500343869018386
50104,1,-9,-9,2012,"HBI",0.0500343869018386
150000,1,-9,-9,2012,"HBI",0.0500343869018386
100025,1,-9,-9,2011,"HBI",0.0500343869018386
80079,1,-9,-9,2012,"HBI",0.0500343869018386
30614,1,-9,-9,2011,"HBI",0.0500343869018386
150049,1,-9,-9,2012,"HBI",0.0500343869018386
140039,1,-9,-9,2011,"HBI",0.0500343869018386
120096,1,-9,-9,2012,"HBI",0.0500343869018386
80212,1,-9,-9,2012,"HBI",0.0500343869018386
160086,1,-9,-9,2011,"HBI",0.0500343869018386
120071,1,-9,-9,2011,"HBI",0.0500343869018386
150034,1,-9,-9,2012,"HBI",0.0500343869018386
120123,1,-9,-9,2012,"HBI",0.0500343869018386
130073,1,-9,-9,2012,"HBI",0.0500343869018386
10001,1,-9,-9,2012,"HBI",0.0500343869018386
60096,1,-9,-9,2011,"HBI",0.0500343869018386
50054,1,-9,-9,2012,"HBI",0.0500343869018386
60019,1,-9,-9,2011,"HBI",0.0500343869018386
70147,1,-9,-9,2012,"HBI",0.0500343869018386
10031,1,-9,-9,2012,"HBI",0.0500343869018386
120163,1,-9,-9,2011,"HBI",0.0500343869018386
10038,1,-9,-9,2012,"HBI",0.0500343869018386
60104,1,-9,-9,2012,"HBI",0.0500343869018386
60004,1,-9,-9,2012,"HBI",0.0500343869018386
30060,1,-9,-9,2011,"HBI",0.0500343869018386
30014,1,-9,-9,2011,"HBI",0.0500343869018386
30042,1,-9,-9,2011,"HBI",0.0500343869018386
80120,1,-9,-9,2012,"HBI",0.0500343869018386
50070,1,-9,-9,2011,"HBI",0.0500343869018386
160089,1,-9,-9,2011,"HBI",0.0500343869018386
150033,1,-9,-9,2011,"HBI",0.0500343869018386
60010,1,-9,-9,2011,"HBI",0.0500343869018386
30169,1,-9,-9,2011,"HBI",0.0500343869018386
80216,1,-9,-9,2011,"HBI",0.0500343869018386
50127,1,-9,-9,2011,"HBI",0.0500343869018386
50117,1,-9,-9,2012,"HBI",0.0500343869018386
70143,1,-9,-9,2012,"HBI",0.0500343869018386
160026,1,-9,-9,2011,"HBI",0.0500343869018386
70049,1,-9,-9,2012,"HBI",0.0500343869018386
70117,1,-9,-9,2012,"HBI",0.0500343869018386
50113,1,-9,-9,2011,"HBI",0.0500343869018386
120145,1,-9,-9,2012,"HBI",0.0500343869018386
130056,1,-9,-9,2012,"HBI",0.0500343869018386
30141,1,-9,-9,2011,"HBI",0.0500343869018386
70010,1,-9,-9,2012,"HBI",0.0500343869018386
70114,1,-9,-9,2012,"HBI",0.0500343869018386
160069,1,-9,-9,2011,"HBI",0.0500343869018386
70151,1,-9,-9,2012,"HBI",0.0500343869018386
120139,1,-9,-9,2012,"HBI",0.0500343869018386
30609,1,-9,-9,2011,"HBI",0.0500343869018386
130036,1,-9,-9,2012,"HBI",0.0500343869018386
50122,1,-9,-9,2012,"HBI",0.0500343869018386
50063,1,-9,-9,2011,"HBI",0.0500343869018386
120024,1,-9,-9,2011,"HBI",0.0500343869018386
60091,1,-9,-9,2011,"HBI",0.0500343869018386
80049,1,-9,-9,2012,"HBI",0.0500343869018386
80001,1,-9,-9,2011,"HBI",0.0500343869018386
70155,2,-9,-9,2012,"HBI",0.0500343869018386
60082,1,-9,-9,2012,"HBI",0.0500343869018386
120049,1,-9,-9,2011,"HBI",0.0500343869018386
30139,1,-9,-9,2011,"HBI",0.0500343869018386
80080,1,-9,-9,2011,"HBI",0.0500343869018386
80056,1,-9,-9,2012,"HBI",0.0500343869018386
150503,1,-9,-9,2012,"HBI",0.0500343869018386
80282,1,-9,-9,2012,"HBI",0.0500343869018386
120089,1,-9,-9,2011,"HBI",0.0500343869018386
60058,1,-9,-9,2012,"HBI",0.0500343869018386
80016,1,-9,-9,2012,"HBI",0.0500343869018386
50108,1,-9,-9,2011,"HBI",0.0500343869018386
120170,1,-9,-9,2012,"HBI",0.0500343869018386
50013,1,-9,-9,2011,"HBI",0.0500343869018386
70119,1,-9,-9,2012,"HBI",0.0500343869018386
80249,1,-9,-9,2012,"HBI",0.0500343869018386
120149,1,-9,-9,2012,"HBI",0.0500343869018386
150044,1,-9,-9,2011,"HBI",0.0500343869018386
50143,1,-9,-9,2011,"HBI",0.0500343869018386
80255,1,-9,-9,2011,"HBI",0.0500343869018386
30105,1,-9,-9,2011,"HBI",0.0500343869018386
70061,1,-9,-9,2012,"HBI",0.0500343869018386
120055,1,-9,-9,2011,"HBI",0.0500343869018386
120052,1,-9,-9,2011,"HBI",0.0500343869018386
80298,1,-9,-9,2011,"HBI",0.0500343869018386
120128,1,-9,-9,2011,"HBI",0.0500343869018386
120130,1,-9,-9,2012,"HBI",0.0500343869018386
80251,1,-9,-9,2011,"HBI",0.0500343869018386
130017,1,-9,-9,2012,"HBI",0.0500343869018386
140046,1,-9,-9,2011,"HBI",0.0500343869018386
120058,1,-9,-9,2012,"HBI",0.0500343869018386
30650,1,-9,-9,2011,"HBI",0.0500343869018386
100021,1,-9,-9,2011,"HBI",0.0500343869018386
70029,1,-9,-9,2012,"HBI",0.0500343869018386
10010,1,-9,-9,2012,"HBI",0.0500343869018386
30621,1,-9,-9,2011,"HBI",0.0500343869018386
70057,2,-9,-9,2012,"HBI",0.0500343869018386
70025,1,-9,-9,2012,"HBI",0.0500343869018386
50140,1,-9,-9,2011,"HBI",0.0500343869018386
80237,1,-9,-9,2012,"HBI",0.0500343869018386
30618,1,-9,-9,2011,"HBI",0.0500343869018386
140038,1,-9,-9,2011,"HBI",0.0500343869018386
30044,1,-9,-9,2011,"HBI",0.0500343869018386
100022,1,-9,-9,2011,"HBI",0.0500343869018386
30511,1,-9,-9,2011,"HBI",0.0500343869018386
60118,1,-9,-9,2012,"HBI",0.0500343869018386
10008,1,-9,-9,2012,"HBI",0.0500343869018386
80154,1,-9,-9,2012,"HBI",0.0500343869018386
80088,1,-9,-9,2011,"HBI",0.0500343869018386
60110,1,-9,-9,2012,"HBI",0.0500343869018386
70019,1,-9,-9,2012,"HBI",0.0500343869018386
80184,1,-9,-9,2012,"HBI",0.0500343869018386
70026,1,-9,-9,2012,"HBI",0.0500343869018386
150003,1,-9,-9,2011,"HBI",0.0500343869018386
100028,1,-9,-9,2011,"HBI",0.0500343869018386
50136,1,-9,-9,2011,"HBI",0.0500343869018386
50038,1,-9,-9,2011,"HBI",0.0500343869018386
120016,1,-9,-9,2011,"HBI",0.0500343869018386
140059,1,-9,-9,2012,"HBI",0.0500343869018386
120028,1,-9,-9,2011,"HBI",0.0500343869018386
140009,1,-9,-9,2012,"HBI",0.0500343869018386
70051,1,-9,-9,2012,"HBI",0.0500343869018386
50103,1,-9,-9,2012,"HBI",0.0500343869018386
120156,1,-9,-9,2012,"HBI",0.0500343869018386
60121,1,-9,-9,2012,"HBI",0.0500343869018386
70069,1,-9,-9,2012,"HBI",0.0500343869018386
80195,1,-9,-9,2011,"HBI",0.0500343869018386
60023,1,-9,-9,2012,"HBI",0.0500343869018386
50139,1,-9,-9,2011,"HBI",0.0500343869018386
60063,1,-9,-9,2011,"HBI",0.0500343869018386
30157,1,-9,-9,2011,"HBI",0.0500343869018386
80222,1,-9,-9,2011,"HBI",0.0500343869018386
150508,1,-9,-9,2012,"HBI",0.0500343869018386
160025,1,-9,-9,2011,"HBI",0.0500343869018386
130074,1,-9,-9,2012,"HBI",0.0500343869018386
10037,1,-9,-9,2012,"HBI",0.0500343869018386
150053,1,-9,-9,2011,"HBI",0.0500343869018386
100083,1,-9,-9,2011,"HBI",0.0500343869018386
150504,1,-9,-9,2012,"HBI",0.0500343869018386
160051,1,-9,-9,2011,"HBI",0.0500343869018386
80268,1,-9,-9,2012,"HBI",0.0500343869018386
30029,1,-9,-9,2011,"HBI",0.0500343869018386
160024,1,-9,-9,2012,"HBI",0.0500343869018386
30617,1,-9,-9,2011,"HBI",0.0500343869018386
60071,1,-9,-9,2011,"HBI",0.0500343869018386
80124,1,-9,-9,2011,"HBI",0.0500343869018386
80242,1,-9,-9,2012,"HBI",0.0500343869018386
80205,1,-9,-9,2012,"HBI",0.0500343869018386
50035,1,-9,-9,2011,"HBI",0.0500343869018386
50030,1,-9,-9,2011,"HBI",0.0500343869018386
120027,1,-9,-9,2012,"HBI",0.0500343869018386
120022,1,-9,-9,2011,"HBI",0.0500343869018386
150023,1,-9,-9,2011,"HBI",0.0500343869018386
80261,1,-9,-9,2011,"HBI",0.0500343869018386
160034,1,-9,-9,2011,"HBI",0.0500343869018386
50024,1,-9,-9,2011,"HBI",0.0500343869018386
120068,1,-9,-9,2011,"HBI",0.0500343869018386
30648,1,-9,-9,2011,"HBI",0.0500343869018386
160037,1,-9,-9,2011,"HBI",0.0500343869018386
120062,1,-9,-9,2012,"HBI",0.0500343869018386
50088,1,-9,-9,2012,"HBI",0.0500343869018386
50036,1,-9,-9,2011,"HBI",0.0500343869018386
30154,1,-9,-9,2011,"HBI",0.0500343869018386
80203,1,-9,-9,2012,"HBI",0.0500343869018386
120019,1,-9,-9,2012,"HBI",0.0500343869018386
160002,1,-9,-9,2012,"HBI",0.0500343869018386
80224,1,-9,-9,2011,"HBI",0.0500343869018386
80110,1,-9,-9,2012,"HBI",0.0500343869018386
70036,1,-9,-9,2012,"HBI",0.0500343869018386
80137,1,-9,-9,2012,"HBI",0.0500343869018386
80077,1,-9,-9,2012,"HBI",0.0500343869018386
160063,1,-9,-9,2011,"HBI",0.0500343869018386
120131,1,-9,-9,2012,"HBI",0.0500343869018386
80215,1,-9,-9,2012,"HBI",0.0500343869018386
160045,1,-9,-9,2011,"HBI",0.0500343869018386
80253,1,-9,-9,2012,"HBI",0.0500343869018386
50012,1,-9,-9,2011,"HBI",0.0500343869018386
80015,1,-9,-9,2012,"HBI",0.0500343869018386
120095,1,-9,-9,2011,"HBI",0.0500343869018386
150019,1,-9,-9,2012,"HBI",0.0500343869018386
80018,1,-9,-9,2012,"HBI",0.0500343869018386
70154,1,-9,-9,2012,"HBI",0.0500343869018386
130061,1,-9,-9,2012,"HBI",0.0500343869018386
80065,1,-9,-9,2011,"HBI",0.0500343869018386
30523,1,-9,-9,2011,"HBI",0.0500343869018386
140049,1,-9,-9,2011,"HBI",0.0500343869018386
30083,1,-9,-9,2011,"HBI",0.0500343869018386
160077,1,-9,-9,2011,"HBI",0.0500343869018386
80063,1,-9,-9,2011,"HBI",0.0500343869018386
30023,1,-9,-9,2011,"HBI",0.0500343869018386
70157,1,-9,-9,2012,"HBI",0.0500343869018386
50050,1,-9,-9,2012,"HBI",0.0500343869018386
60090,1,-9,-9,2011,"HBI",0.0500343869018386
30644,1,-9,-9,2011,"HBI",0.0500343869018386
80145,1,-9,-9,2012,"HBI",0.0500343869018386
30138,1,-9,-9,2011,"HBI",0.0500343869018386
50006,1,-9,-9,2011,"HBI",0.0500343869018386
30178,1,-9,-9,2011,"HBI",0.0500343869018386
70152,1,-9,-9,2012,"HBI",0.0500343869018386
60130,1,-9,-9,2012,"HBI",0.0500343869018386
10033,1,-9,-9,2012,"HBI",0.0500343869018386
140315,1,-9,-9,2012,"HBI",0.0500343869018386
30118,1,-9,-9,2011,"HBI",0.0500343869018386
70041,1,-9,-9,2012,"HBI",0.0500343869018386
70012,1,-9,-9,2012,"HBI",0.0500343869018386
100014,1,-9,-9,2011,"HBI",0.0500343869018386
30081,1,-9,-9,2011,"HBI",0.0500343869018386
150059,1,-9,-9,2012,"HBI",0.0500343869018386
80116,1,-9,-9,2012,"HBI",0.0500343869018386
80043,1,-9,-9,2011,"HBI",0.0500343869018386
70048,1,-9,-9,2012,"HBI",0.0500343869018386
80050,1,-9,-9,2012,"HBI",0.0500343869018386
60109,1,-9,-9,2012,"HBI",0.0500343869018386
150070,1,-9,-9,2011,"HBI",0.0500343869018386
80019,1,-9,-9,2011,"HBI",0.0500343869018386
50086,1,-9,-9,2011,"HBI",0.0500343869018386
130059,1,-9,-9,2012,"HBI",0.0500343869018386
80304,1,-9,-9,2012,"HBI",0.0500343869018386
160071,1,-9,-9,2012,"HBI",0.0500343869018386
30613,1,-9,-9,2011,"HBI",0.0500343869018386
60047,1,-9,-9,2012,"HBI",0.0500343869018386
80102,1,-9,-9,2011,"HBI",0.0500343869018386
