"bund_nr","lfd_nr","typ","baumgruppe","anzahl","durchmesser","laenge","zersetzung"
10001,1,4,2,-9,24,1,4
10001,2,1,2,-9,12,13,4
10001,3,4,2,-9,10,1,5
10001,4,4,2,-9,42,1,4
10001,5,1,2,-9,14,17,4
10001,6,1,2,-9,9,21,5
10001,7,1,2,-9,16,20,4
10001,8,1,2,-9,15,10,4
10001,9,1,1,-9,53,1,2
10001,10,1,2,-9,36,1,4
10001,11,1,2,-9,13,5,5
10001,12,1,2,-9,11,7,4
10001,13,1,2,-9,11,4,5
10001,14,1,2,-9,13,14,4
10001,15,1,2,-9,12,19,4
10001,16,1,2,-9,11,18,5
10001,17,1,2,-9,11,20,5
10001,18,1,2,-9,10,9,4
10001,19,1,2,-9,11,23,4
10001,20,4,2,-9,10,1,4
10001,21,1,2,-9,9,7,5
10001,22,1,2,-9,10,6,5
10001,23,1,2,-9,9,20,5
10001,24,1,2,-9,11,7,5
10001,25,4,2,-9,41,2,4
10001,26,1,3,-9,13,122,3
10001,27,4,2,-9,28,2,4
10001,28,4,2,-9,13,1,5
10001,29,4,2,-9,18,2,4
10001,30,4,2,-9,36,1,5
10001,31,4,2,-9,13,1,5
10001,32,4,1,-9,23,2,3
10001,33,4,2,-9,28,2,4
10001,34,4,2,-9,13,1,5
10002,1,4,1,-9,21,1,1
10002,2,4,2,-9,12,3,2
10002,3,1,2,-9,6,105,2
10002,4,4,1,-9,14,1,3
10002,5,4,1,-9,27,3,1
10002,6,1,2,-9,15,36,5
10002,7,4,1,-9,15,1,2
10002,8,1,1,-9,12,14,1
10002,9,1,1,-9,9,38,1
10002,10,4,1,-9,20,2,1
10002,11,4,1,-9,30,2,1
10002,12,4,1,-9,22,2,1
10002,13,3,1,-9,11,20,2
10002,14,4,1,-9,23,2,2
10002,15,4,1,-9,12,3,4
10002,16,4,1,-9,15,1,4
10002,17,4,1,-9,15,3,3
10002,18,3,1,-9,10,22,4
10002,19,1,1,-9,10,115,4
10002,20,4,1,-9,17,2,4
10002,21,4,1,-9,27,2,1
10002,22,4,1,-9,33,2,1
10002,23,4,2,-9,13,2,4
10002,24,1,1,-9,12,12,1
10002,25,5,1,-9,14,173,5
10002,26,1,1,-9,11,24,3
10002,27,1,1,-9,8,120,4
10002,28,4,1,-9,14,2,2
10002,29,1,1,-9,9,72,5
10002,30,1,1,-9,9,46,4
10002,31,4,1,-9,20,2,1
10002,32,4,1,-9,30,2,1
10002,33,4,1,-9,12,2,3
10002,34,4,1,-9,10,1,4
10002,35,4,1,-9,38,1,1
10002,36,1,1,-9,8,34,1
10002,37,4,1,-9,22,1,1
10002,38,1,1,-9,6,79,1
10002,39,4,1,-9,28,1,1
10002,40,4,1,-9,26,3,1
10002,41,4,1,-9,22,1,1
10002,42,4,1,-9,12,1,3
10003,1,4,1,-9,12,1,4
10003,2,4,1,-9,22,2,4
10003,3,4,1,-9,21,1,4
10003,4,4,2,-9,30,1,4
10003,5,4,1,-9,19,1,5
10003,6,2,1,-9,34,276,2
10003,7,1,1,-9,11,57,1
10003,8,1,1,-9,9,28,1
10003,9,1,1,-9,11,2,1
10003,10,1,1,-9,21,35,1
10003,11,1,1,-9,10,28,1
10003,12,1,1,-9,9,5,1
10003,13,1,1,-9,9,27,1
10003,14,3,1,-9,10,49,3
10003,15,4,1,-9,21,1,4
10003,16,1,1,-9,20,1,3
10003,17,1,1,-9,31,25,3
10003,18,1,1,-9,26,57,2
10003,19,1,2,-9,13,31,3
10003,20,1,1,-9,36,98,2
10003,21,3,1,-9,33,27,3
10003,22,1,2,-9,9,26,4
10003,23,4,2,-9,12,3,4
10003,24,1,1,-9,6,50,2
10004,1,4,3,-9,78,4,3
10004,2,1,2,-9,11,11,4
10004,3,4,2,-9,36,1,5
10004,4,1,3,-9,9,60,4
10004,5,1,3,-9,8,19,4
10004,6,1,3,-9,9,24,4
10004,7,1,3,-9,14,20,3
10004,8,1,3,-9,11,8,4
10004,9,4,3,-9,57,1,5
10005,1,4,1,-9,38,3,5
10005,2,4,1,-9,13,1,5
10005,3,4,1,-9,20,2,5
10005,4,1,1,-9,11,20,5
10005,5,4,1,-9,11,1,5
10005,6,4,1,-9,18,1,5
10005,7,4,1,-9,24,1,5
10005,8,4,1,-9,27,1,5
10005,9,4,1,-9,25,1,5
10005,10,4,1,-9,23,1,5
10005,11,4,1,-9,22,2,5
10005,12,4,1,-9,22,2,5
10005,13,4,1,-9,17,1,5
10005,14,4,1,-9,25,2,5
10005,15,4,1,-9,21,1,5
10005,16,4,1,-9,10,1,5
10005,17,1,1,-9,10,10,5
10005,18,4,1,-9,21,1,5
10005,19,4,1,-9,25,1,5
10005,20,4,1,-9,10,1,4
10005,21,1,1,-9,9,10,5
10006,1,4,2,-9,26,8,2
10006,2,4,2,-9,91,3,2
10006,3,4,2,-9,35,2,4
10006,4,4,2,-9,12,5,2
10006,5,4,2,-9,54,1,5
10006,6,4,2,-9,38,1,5
10006,7,4,2,-9,33,1,5
10007,1,4,1,-9,11,1,5
10007,2,4,1,-9,14,1,5
10007,3,4,1,-9,30,1,5
10007,4,1,1,-9,24,5,5
10007,5,4,1,-9,11,2,5
10007,6,4,1,-9,14,2,3
10007,7,4,1,-9,17,2,3
10007,8,4,1,-9,34,2,3
10007,9,4,1,-9,21,1,3
10007,10,4,1,-9,28,3,3
10007,11,4,1,-9,14,1,3
10007,12,4,1,-9,29,2,3
10007,13,1,1,-9,21,7,2
10007,14,4,1,-9,21,1,3
10007,15,4,1,-9,23,1,3
10007,16,4,1,-9,33,2,3
10007,17,4,1,-9,33,3,2
10007,18,4,1,-9,26,1,3
10007,19,1,1,-9,7,17,3
10007,20,4,1,-9,36,2,4
10007,21,4,1,-9,23,1,3
10007,22,4,1,-9,13,3,2
10007,23,4,1,-9,38,2,2
10007,24,4,1,-9,14,2,3
10007,25,4,1,-9,46,1,5
10008,1,3,2,-9,15,32,4
10008,2,4,3,-9,10,9,3
10008,3,1,2,-9,10,18,5
10008,4,1,1,-9,17,32,3
10008,5,1,1,-9,8,19,3
10008,6,4,1,-9,21,3,4
10008,7,4,1,-9,23,2,4
10008,8,4,2,-9,10,11,3
10008,9,1,2,-9,8,50,4
10008,10,1,2,-9,10,47,3
10008,11,3,2,-9,13,26,3
10008,12,1,1,-9,12,23,3
10008,13,4,1,-9,10,2,5
10008,14,4,2,-9,11,2,5
10008,15,4,2,-9,12,10,3
10008,16,1,2,-9,9,42,4
10008,17,3,2,-9,11,24,3
10008,18,1,1,-9,13,50,2
10008,19,1,1,-9,22,142,2
10008,20,1,1,-9,10,57,2
10008,21,1,1,-9,11,48,2
10008,22,1,1,-9,10,14,2
10008,23,1,1,-9,9,17,2
10008,24,4,1,-9,31,2,4
10008,25,1,2,-9,8,10,3
10009,1,2,3,-9,22,121,2
10009,2,1,2,-9,8,31,2
10009,3,1,2,-9,7,34,2
10009,4,1,3,-9,7,52,4
10009,5,4,1,-9,53,1,2
10009,6,1,1,-9,20,1,2
10009,7,1,1,-9,7,48,2
10009,8,1,1,-9,6,94,2
10009,9,1,1,-9,21,21,2
10009,10,1,1,-9,10,20,2
10009,11,4,3,-9,11,1,4
10009,12,4,1,-9,17,1,4
10009,13,1,1,-9,47,5,2
10009,14,1,1,-9,18,8,2
10009,15,1,1,-9,8,53,2
10009,16,1,1,-9,18,15,2
10009,17,1,1,-9,15,9,2
10009,18,1,1,-9,12,17,2
10009,19,4,1,-9,32,1,2
10009,20,4,1,-9,31,1,1
10009,21,4,1,-9,11,1,2
10009,22,4,1,-9,49,1,1
10009,23,4,1,-9,17,1,2
10009,24,1,1,-9,13,20,2
10009,25,1,1,-9,8,14,3
10009,26,4,1,-9,36,1,2
10009,27,1,3,-9,13,7,3
10009,28,1,3,-9,12,9,3
10009,29,1,3,-9,8,37,3
10009,30,1,3,-9,9,6,2
10009,31,1,3,-9,10,26,3
10009,32,4,3,-9,34,1,5
10009,33,1,3,-9,14,8,3
10009,34,1,2,-9,15,1,5
10009,35,1,3,-9,6,28,4
10009,36,1,2,-9,8,46,3
10009,37,1,3,-9,10,6,3
10009,38,4,1,-9,42,1,2
10009,39,4,1,-9,19,1,4
10009,40,4,1,-9,22,1,4
10009,41,1,1,-9,19,1,3
10009,42,4,1,-9,13,1,2
10009,43,1,1,-9,13,12,2
10009,44,4,1,-9,32,1,2
10009,45,1,1,-9,8,15,2
10010,1,1,2,-9,7,56,3
10010,2,4,2,-9,10,1,4
10010,3,1,2,-9,7,32,5
10010,4,3,2,-9,11,112,2
10010,5,1,2,-9,9,23,3
10010,6,4,2,-9,11,1,4
10010,7,3,2,-9,10,34,3
10010,8,3,2,-9,17,153,2
10011,1,1,1,-9,27,8,4
10011,2,4,1,-9,59,3,4
10011,3,1,1,-9,13,19,5
10011,4,1,1,-9,13,53,4
10011,5,1,1,-9,12,16,4
10011,6,1,1,-9,35,22,4
10011,7,1,1,-9,27,6,3
10011,8,1,1,-9,14,114,3
10011,9,1,1,-9,12,61,3
10011,10,3,1,-9,34,18,4
10011,11,1,1,-9,28,11,3
10011,12,4,1,-9,29,2,3
10011,13,4,1,-9,39,2,4
10011,14,1,1,-9,50,4,3
10011,15,4,1,-9,57,2,4
10011,16,1,1,-9,11,6,2
10011,17,4,1,-9,35,1,2
10011,18,1,1,-9,11,24,4
10011,19,1,1,-9,9,30,5
10011,20,4,1,-9,53,1,5
10012,1,4,1,-9,29,2,5
10012,2,4,1,-9,23,2,4
10012,3,4,1,-9,22,2,4
10012,4,4,1,-9,23,2,4
10012,5,4,1,-9,15,1,4
10012,6,4,1,-9,44,10,2
10012,7,4,1,-9,90,2,3
10012,8,4,1,-9,25,1,5
10012,9,4,1,-9,61,1,4
10012,10,1,1,-9,12,34,4
10012,11,1,1,-9,8,30,4
10012,12,4,1,-9,54,1,5
10012,13,4,1,-9,34,6,4
10012,14,4,1,-9,10,1,5
10012,15,4,1,-9,39,1,5
10012,16,4,1,-9,64,2,4
10012,17,1,1,-9,32,2,4
10012,18,4,1,-9,43,2,4
10012,19,4,1,-9,50,1,5
10012,20,4,1,-9,13,1,5
10012,21,4,1,-9,39,1,5
10012,22,1,1,-9,22,6,4
10012,23,1,1,-9,15,48,4
10012,24,1,1,-9,16,30,4
10012,25,1,1,-9,9,14,4
10012,26,1,1,-9,8,19,4
10012,27,1,1,-9,14,1,4
10012,28,4,1,-9,16,1,4
10012,29,1,1,-9,18,2,4
10012,30,4,1,-9,42,1,5
10012,31,4,1,-9,50,3,4
10013,1,4,1,-9,29,2,4
10013,2,4,1,-9,23,1,4
10013,3,4,1,-9,11,1,4
10013,4,4,1,-9,12,1,4
10013,5,1,1,-9,10,14,2
10013,6,2,1,-9,19,198,2
10013,7,4,1,-9,24,1,5
10013,8,4,1,-9,29,2,4
10013,9,4,1,-9,10,1,5
10013,10,4,1,-9,22,1,4
10013,11,4,1,-9,30,2,5
10013,12,1,1,-9,6,71,3
10013,13,1,1,-9,11,28,5
10013,14,4,1,-9,13,1,5
10013,15,4,1,-9,30,2,4
10013,16,1,1,-9,11,69,5
10013,17,2,1,-9,31,227,2
10013,18,4,1,-9,11,1,5
10013,19,1,1,-9,10,19,5
10013,20,2,1,-9,23,215,2
10013,21,4,1,-9,21,1,5
10013,22,4,1,-9,23,2,5
10013,23,1,1,-9,11,103,5
10014,1,4,3,-9,68,3,4
10014,3,4,2,-9,10,1,5
10014,4,4,3,-9,63,2,4
10014,5,1,2,-9,7,64,2
10014,6,4,3,-9,61,1,4
10015,1,4,1,-9,47,2,2
10015,2,4,1,-9,42,2,2
10015,3,4,1,-9,33,1,3
10015,4,4,1,-9,23,1,4
10015,5,4,1,-9,15,1,5
10015,6,4,1,-9,22,1,2
10015,7,4,1,-9,43,3,2
10015,8,4,1,-9,19,1,4
10015,9,1,1,-9,19,2,5
10015,10,4,1,-9,36,2,2
10015,11,1,1,-9,22,3,4
10015,12,1,1,-9,18,2,4
10015,13,4,1,-9,37,1,2
10015,14,4,1,-9,22,1,4
10015,15,1,1,-9,13,2,5
10015,16,4,1,-9,19,1,4
10015,17,4,1,-9,13,1,4
10015,18,4,1,-9,28,2,2
10015,19,4,1,-9,29,2,3
10015,20,4,1,-9,26,1,4
10015,21,4,1,-9,11,1,5
10015,22,4,1,-9,29,1,4
10015,23,4,1,-9,30,1,2
10015,24,4,1,-9,25,2,2
10015,25,4,1,-9,26,1,4
10015,26,4,1,-9,31,2,4
10015,27,1,1,-9,10,83,2
10015,28,4,1,-9,31,2,2
10015,29,4,1,-9,13,1,5
10015,30,4,1,-9,21,1,4
10015,31,4,1,-9,17,1,4
10015,32,4,1,-9,18,1,4
10015,33,4,1,-9,16,1,4
10015,34,4,1,-9,12,1,4
10015,35,4,1,-9,37,2,2
10015,36,1,1,-9,8,64,4
10015,37,4,1,-9,17,1,5
10015,38,4,1,-9,29,1,4
10015,39,4,1,-9,15,1,4
10015,40,4,1,-9,48,3,2
10015,41,4,1,-9,21,1,3
10015,42,4,1,-9,29,2,2
10015,43,4,1,-9,13,1,4
10015,44,1,1,-9,8,22,4
10015,45,4,1,-9,24,1,4
10015,46,1,1,-9,10,8,4
10015,47,4,1,-9,15,1,5
10015,48,4,1,-9,29,1,3
10015,49,4,1,-9,22,1,4
10015,50,4,1,-9,11,1,4
10015,51,4,1,-9,34,3,2
10015,52,4,1,-9,18,1,4
10016,1,1,1,-9,10,44,4
10016,2,4,1,-9,24,1,3
10016,3,4,1,-9,46,2,2
10016,4,4,1,-9,20,1,5
10016,5,1,1,-9,10,54,3
10016,6,4,1,-9,18,1,3
10016,7,1,1,-9,10,30,2
10016,8,1,1,-9,7,46,3
10016,9,1,1,-9,7,33,2
10016,10,4,1,-9,20,1,5
10016,11,4,1,-9,18,1,5
10016,12,4,1,-9,17,2,4
10016,13,4,1,-9,10,1,5
10016,14,4,1,-9,12,1,4
10016,15,1,1,-9,9,14,2
10016,16,4,1,-9,20,1,4
10016,17,4,1,-9,50,2,1
10016,18,4,1,-9,10,1,5
10016,19,1,1,-9,31,4,2
10016,20,4,1,-9,31,2,1
10016,21,1,1,-9,7,75,2
10016,22,1,1,-9,6,39,3
10016,23,4,1,-9,34,1,3
10016,24,4,1,-9,21,1,4
10016,25,1,1,-9,12,43,1
10016,26,4,1,-9,18,1,5
10016,27,1,1,-9,7,49,2
10017,1,4,2,-9,90,5,3
10017,2,1,2,-9,42,18,4
10017,3,1,2,-9,20,16,4
10017,4,1,2,-9,31,18,4
10017,5,1,2,-9,11,4,4
10017,6,1,2,-9,15,4,4
10017,7,1,2,-9,9,22,4
10017,8,4,1,-9,18,1,4
10017,9,4,1,-9,28,1,2
10017,10,1,1,-9,13,76,2
10017,11,4,2,-9,27,1,4
10017,12,1,1,-9,15,32,4
10017,13,4,2,-9,23,1,4
10017,14,1,2,-9,32,22,4
10017,15,1,2,-9,14,20,4
10017,16,3,2,-9,57,63,3
10017,17,1,2,-9,28,4,4
10017,18,1,2,-9,20,39,4
10018,1,3,1,-9,10,13,2
10018,2,4,2,-9,22,1,4
10018,3,1,2,-9,8,63,3
10018,4,4,2,-9,24,1,3
10018,5,4,2,-9,48,2,3
10018,6,4,2,-9,13,7,4
10018,7,4,2,-9,20,1,4
10018,8,4,2,-9,22,1,4
10018,9,1,2,-9,8,30,4
10018,10,1,2,-9,13,32,4
10018,11,1,2,-9,10,25,4
10018,12,1,2,-9,9,30,3
10018,13,1,1,-9,16,46,3
10018,14,1,1,-9,10,25,4
10018,15,1,1,-9,13,46,4
10018,16,1,1,-9,17,145,3
10018,17,1,1,-9,10,76,3
10018,18,2,2,-9,11,125,1
10019,1,1,1,-9,9,41,4
10019,2,1,2,-9,22,18,4
10019,3,4,2,-9,11,12,4
10019,4,1,2,-9,7,44,5
10019,5,4,2,-9,11,5,5
10019,6,3,1,-9,10,13,2
10019,7,4,2,-9,10,4,5
10019,8,1,2,-9,11,7,5
10019,9,5,2,-9,10,110,3
10019,10,4,2,-9,19,1,5
10019,11,1,2,-9,25,3,4
10019,12,1,2,-9,9,12,4
10019,13,1,2,-9,8,22,5
10019,14,4,2,-9,22,1,4
10019,15,4,2,-9,34,1,4
10019,16,4,2,-9,36,2,4
10019,17,5,1,-9,12,97,4
10019,18,4,2,-9,33,3,4
10019,19,1,2,-9,7,99,4
10019,20,1,1,-9,8,65,3
10019,21,1,2,-9,10,101,3
10019,22,4,2,-9,11,2,5
10019,23,4,2,-9,14,1,3
10019,24,1,1,-9,10,16,4
10019,25,4,2,-9,57,2,5
10019,26,3,1,-9,10,13,2
10019,27,1,1,-9,8,56,4
10019,28,4,1,-9,10,1,4
10019,29,1,1,-9,9,48,4
10019,30,1,2,-9,9,7,4
10019,31,1,2,-9,29,21,4
10019,32,4,2,-9,24,2,5
10019,33,4,2,-9,48,4,5
10019,34,1,2,-9,24,33,4
10019,35,1,2,-9,28,30,4
10019,36,1,2,-9,20,20,4
10019,37,1,2,-9,16,13,4
10019,38,3,1,-9,10,13,2
10019,39,5,1,-9,12,67,3
10019,40,3,2,-9,11,27,3
10019,41,3,2,-9,13,19,3
10019,42,4,2,-9,10,1,5
10019,43,1,1,-9,7,40,3
10019,44,3,1,-9,10,13,2
10019,45,1,1,-9,11,6,4
10019,46,4,2,-9,11,5,4
10019,47,4,2,-9,11,4,4
10019,48,4,2,-9,35,1,4
10019,49,4,2,-9,12,3,4
10019,50,4,2,-9,21,1,4
10019,51,1,2,-9,9,30,4
10019,52,1,2,-9,9,33,5
10019,53,4,2,-9,12,3,5
10019,54,4,2,-9,55,2,4
10019,55,4,2,-9,33,1,4
10019,56,4,2,-9,32,1,4
10019,57,1,2,-9,9,37,4
10019,58,4,2,-9,17,1,4
10019,59,4,2,-9,27,1,4
10020,1,4,1,-9,43,1,4
10020,2,4,1,-9,43,1,3
10020,3,1,1,-9,11,14,4
10020,4,4,1,-9,38,1,5
10020,5,4,1,-9,43,1,4
10020,6,4,1,-9,37,1,5
10020,7,4,1,-9,11,1,3
10020,8,1,1,-9,6,29,3
10020,9,4,1,-9,32,2,3
10020,10,4,1,-9,10,1,3
10020,11,1,1,-9,6,24,3
10020,12,4,1,-9,13,1,3
10020,13,4,1,-9,37,1,4
10020,14,4,1,-9,18,2,5
10020,15,4,1,-9,53,1,4
10020,16,4,1,-9,43,2,5
10020,17,4,1,-9,13,8,1
10020,18,1,1,-9,6,53,1
10020,19,5,1,-9,10,63,1
10020,20,4,1,-9,11,1,1
10020,21,1,1,-9,8,5,1
10020,22,1,1,-9,7,41,3
10020,23,4,1,-9,12,1,3
10020,24,4,1,-9,40,3,3
10020,25,4,1,-9,32,2,4
10020,26,4,1,-9,33,1,4
10020,27,4,1,-9,20,2,3
10020,28,4,1,-9,42,1,4
10020,29,4,1,-9,38,1,3
10020,30,1,1,-9,36,4,3
10020,31,5,1,-9,7,74,1
10020,32,4,1,-9,29,2,5
10020,33,1,1,-9,23,12,5
10020,34,4,1,-9,41,2,4
10020,35,4,1,-9,29,1,5
10021,1,4,1,-9,26,1,4
10021,2,1,1,-9,24,3,2
10021,3,1,1,-9,32,2,3
10021,4,1,1,-9,11,24,3
10021,5,1,1,-9,27,1,3
10021,6,4,1,-9,49,1,2
10021,7,1,1,-9,8,35,3
10021,8,1,1,-9,12,7,3
10021,9,4,1,-9,27,2,2
10021,10,4,1,-9,33,2,2
10021,11,1,1,-9,6,31,3
10021,12,4,1,-9,30,1,2
10021,13,4,1,-9,27,1,2
10021,14,1,1,-9,15,49,2
10021,15,1,1,-9,9,53,2
10021,16,4,1,-9,19,1,3
10021,17,1,1,-9,23,3,2
10021,18,1,1,-9,14,3,2
10021,19,4,1,-9,34,1,2
10021,20,1,1,-9,22,3,2
10021,21,1,1,-9,18,3,3
10021,22,1,1,-9,33,6,2
10022,1,4,2,-9,26,1,5
10022,2,1,1,-9,12,22,2
10022,3,1,2,-9,37,1,4
10022,4,1,2,-9,23,3,4
10022,5,1,2,-9,15,3,4
10022,6,1,2,-9,12,3,4
10022,7,1,2,-9,41,3,4
10022,8,1,2,-9,31,3,4
10022,9,1,2,-9,48,4,4
10022,10,1,2,-9,18,3,4
10022,11,4,2,-9,80,1,4
10022,12,4,2,-9,35,1,3
10022,13,1,1,-9,10,19,3
10022,14,4,2,-9,59,1,5
10023,1,4,2,-9,32,1,4
10023,2,1,3,-9,13,17,3
10023,3,4,3,-9,25,2,4
10023,4,1,3,-9,19,10,3
10023,5,1,3,-9,15,10,3
10023,6,1,3,-9,19,10,3
10023,7,1,3,-9,13,10,3
10023,8,1,3,-9,21,3,3
10023,9,1,2,-9,13,2,4
10023,10,1,3,-9,12,83,3
10023,11,4,3,-9,81,4,3
10023,12,4,3,-9,52,3,3
10023,13,1,3,-9,9,17,3
10023,14,1,3,-9,8,17,3
10023,15,1,3,-9,9,48,3
10023,16,1,3,-9,10,41,3
10023,17,1,3,-9,16,39,3
10023,18,1,3,-9,8,25,4
10023,19,1,3,-9,14,7,4
10023,20,1,3,-9,19,7,3
10023,21,1,3,-9,13,34,3
10023,22,1,3,-9,15,2,3
10023,23,1,3,-9,10,26,3
10023,24,1,3,-9,25,17,3
10023,25,1,3,-9,10,32,3
10023,26,1,3,-9,7,24,4
10023,27,1,3,-9,15,2,3
10023,28,1,3,-9,10,5,3
10023,29,1,3,-9,27,10,2
10023,30,1,3,-9,19,2,2
10023,31,1,3,-9,46,3,2
10023,32,1,3,-9,33,4,2
10023,33,1,3,-9,12,2,2
10023,34,1,3,-9,16,9,3
10023,35,1,3,-9,11,11,3
10023,36,1,3,-9,13,9,3
10023,37,1,2,-9,10,31,3
10023,38,1,2,-9,11,55,3
10023,39,1,2,-9,9,31,3
10023,40,4,2,-9,13,11,3
10023,41,4,2,-9,14,2,5
10023,42,1,2,-9,12,4,4
10023,43,4,2,-9,24,1,3
10023,44,1,2,-9,9,32,3
10023,45,4,2,-9,13,2,5
10023,46,1,3,-9,10,4,3
10023,47,4,2,-9,22,1,5
10023,48,4,3,-9,10,5,2
10023,49,1,3,-9,66,8,2
10023,50,2,2,-9,12,123,2
10023,51,3,2,-9,21,131,2
10023,52,2,3,-9,70,276,2
10023,53,2,2,-9,16,134,2
10023,54,2,2,-9,19,165,2
10023,55,2,2,-9,16,119,2
10023,56,3,2,-9,15,113,2
10023,57,3,2,-9,15,56,3
10023,58,2,2,-9,16,157,2
10024,1,4,1,-9,17,1,3
10024,2,4,3,-9,11,1,4
10024,3,4,3,-9,11,1,5
10024,4,1,2,-9,8,4,4
10024,5,1,3,-9,21,5,3
10024,6,1,1,-9,9,8,5
10024,7,1,1,-9,15,9,5
10024,8,1,1,-9,14,6,5
10024,9,1,1,-9,10,10,5
10024,10,1,3,-9,14,3,4
10024,11,4,3,-9,13,1,5
10024,12,4,3,-9,16,1,4
10024,13,4,3,-9,15,1,5
10024,14,4,3,-9,19,1,4
10024,15,4,3,-9,13,1,4
10024,16,2,1,-9,15,139,1
10024,17,1,3,-9,11,6,4
10024,18,2,1,-9,20,17,2
10024,19,4,3,-9,14,1,4
10025,1,4,1,-9,43,1,5
10025,2,4,1,-9,11,1,5
10025,3,4,1,-9,29,2,5
10025,4,4,1,-9,36,2,4
10025,5,4,1,-9,41,2,4
10025,6,1,2,-9,18,71,2
10025,7,1,1,-9,27,14,4
10025,8,1,1,-9,16,60,4
10025,9,4,1,-9,13,1,4
10025,10,1,1,-9,26,8,4
10025,11,4,1,-9,21,1,5
10025,12,1,1,-9,14,45,4
10025,13,3,1,-9,22,36,4
10025,14,1,1,-9,8,63,4
10025,15,4,1,-9,48,1,4
10025,16,1,1,-9,24,7,4
10025,17,1,1,-9,24,11,5
10025,18,1,1,-9,20,13,5
10025,19,4,1,-9,17,11,5
10025,20,1,1,-9,33,4,5
10025,21,1,1,-9,25,10,4
10025,22,4,1,-9,32,1,5
10025,23,1,1,-9,25,11,5
10025,24,4,1,-9,36,1,5
10025,25,1,1,-9,18,6,5
10025,26,1,1,-9,27,8,5
10025,27,1,1,-9,28,7,5
10025,28,1,1,-9,10,70,3
10025,29,4,1,-9,13,1,4
10025,30,4,1,-9,20,1,5
10025,31,4,1,-9,32,1,4
10025,32,4,1,-9,20,1,4
10025,33,4,1,-9,33,1,5
10025,34,4,1,-9,23,1,4
10026,1,1,2,-9,9,26,4
10026,2,1,2,-9,9,11,4
10026,3,4,2,-9,17,2,4
10026,4,1,2,-9,12,5,4
10026,5,1,2,-9,11,1,4
10026,6,4,2,-9,11,1,4
10026,7,4,2,-9,22,2,4
10026,8,4,2,-9,18,2,4
10026,9,4,2,-9,14,3,5
10026,10,4,2,-9,11,1,5
10026,11,1,2,-9,21,128,4
10026,12,4,2,-9,20,7,4
10026,13,4,2,-9,23,4,4
10026,14,1,2,-9,20,11,4
10026,15,1,2,-9,11,122,4
10026,16,4,2,-9,21,1,5
10026,17,1,2,-9,10,54,4
10026,18,4,2,-9,32,1,5
10026,19,1,2,-9,10,80,4
10026,20,4,2,-9,19,2,5
10026,21,4,2,-9,26,2,5
10026,22,1,2,-9,16,22,4
10026,23,1,2,-9,11,17,5
10026,24,4,2,-9,24,1,5
10026,25,4,2,-9,17,2,4
10026,26,1,2,-9,15,8,4
10026,27,1,2,-9,12,9,5
10026,28,1,2,-9,10,32,4
10026,29,4,2,-9,12,3,5
10026,30,4,2,-9,21,1,5
10026,31,1,2,-9,11,60,5
10026,32,1,2,-9,9,34,4
10026,33,4,2,-9,16,2,5
10026,34,1,2,-9,13,47,5
10026,35,1,2,-9,11,47,4
10026,36,1,2,-9,9,58,4
10026,37,4,2,-9,25,1,4
10026,38,1,2,-9,15,2,5
10026,39,4,2,-9,20,2,4
10026,40,1,2,-9,11,74,4
10026,41,2,2,-9,19,191,2
10026,42,4,2,-9,23,3,5
10026,43,1,2,-9,11,160,4
10026,44,1,2,-9,10,33,4
10026,45,4,2,-9,11,1,4
10026,46,1,2,-9,12,12,4
10026,47,1,2,-9,12,10,4
10026,48,1,2,-9,16,13,4
10026,49,1,2,-9,12,18,5
10026,50,1,2,-9,14,15,4
10026,51,1,2,-9,14,92,4
10026,52,4,2,-9,22,2,5
10027,1,2,3,-9,19,135,2
10027,2,1,3,-9,8,32,4
10027,3,1,3,-9,17,2,4
10027,4,1,3,-9,8,43,3
10027,5,1,2,-9,9,26,3
10027,6,1,3,-9,7,79,2
10027,7,1,3,-9,16,2,4
10027,8,2,3,-9,15,149,2
10027,9,2,3,-9,10,102,2
10028,1,1,2,-9,8,45,5
10028,2,4,2,-9,21,1,4
10028,3,4,2,-9,29,2,5
10028,4,1,2,-9,16,12,5
10028,5,4,2,-9,38,1,5
10028,6,1,2,-9,20,3,4
10028,7,4,2,-9,12,3,5
10028,8,1,2,-9,13,14,5
10028,9,1,2,-9,8,8,5
10028,10,4,2,-9,28,2,4
10029,1,4,1,-9,26,3,5
10029,2,4,1,-9,20,2,5
10029,3,4,1,-9,15,1,5
10029,4,1,2,-9,15,7,5
10029,5,1,2,-9,13,25,5
10029,6,4,1,-9,16,1,5
10029,7,1,1,-9,11,3,5
10029,8,4,1,-9,16,1,5
10029,9,4,1,-9,29,2,5
10029,10,1,1,-9,17,4,5
10029,11,4,1,-9,61,2,5
10029,12,4,1,-9,29,3,4
10029,13,1,2,-9,19,91,4
10029,14,4,1,-9,40,1,5
10029,15,1,1,-9,24,3,5
10029,16,3,2,-9,31,16,4
10029,17,1,2,-9,14,20,4
10029,18,1,1,-9,10,26,4
10029,19,1,1,-9,11,3,5
10029,20,1,1,-9,10,16,4
10029,21,1,1,-9,10,6,4
10029,22,4,1,-9,23,3,5
10029,23,1,1,-9,30,9,5
10029,24,1,1,-9,12,13,5
10029,25,4,1,-9,17,1,4
10029,26,4,1,-9,31,1,5
10029,27,5,1,-9,11,65,3
10029,28,4,1,-9,10,1,5
10029,29,4,1,-9,15,2,5
