"bund_nr","pk_nr","lfd_nr","bart","hoehe","grklasse"
36020,"S",7,211,175,1
36020,"S",8,211,140,1
36020,"S",9,211,140,1
36020,"S",10,107,190,1
36020,"W",1,211,30,0
36020,"W",2,211,40,0
36020,"W",3,211,40,0
36020,"W",4,211,35,0
36020,"W",5,211,35,0
36020,"W",6,211,35,0
36020,"W",7,211,90,0
36020,"W",8,211,20,0
36020,"W",9,211,25,0
36020,"W",10,211,25,0
28100,"N",1,207,115,0
28100,"N",2,214,320,1
28100,"E",1,207,130,1
28100,"E",2,NA,100,0
28100,"E",3,NA,85,0
28100,"E",4,NA,60,0
28100,"E",5,NA,95,0
28100,"E",6,NA,40,0
28100,"E",7,NA,30,0
28100,"E",8,NA,230,1
28100,"E",9,NA,200,1
28100,"E",10,NA,100,0
28100,"S",1,NA,60,0
28100,"S",2,NA,70,0
28100,"S",3,NA,135,1
28100,"S",4,NA,50,0
28100,"S",5,NA,50,0
28100,"S",6,NA,60,0
28100,"S",7,NA,100,0
28100,"S",8,NA,50,0
28100,"S",9,NA,65,0
28100,"S",10,NA,130,1
28100,"W",1,207,260,1
28100,"W",2,214,310,2
28130,"N",1,207,150,1
28130,"N",2,207,330,1
28130,"N",3,207,175,1
28130,"N",4,207,140,1
28130,"N",5,207,150,1
28130,"N",6,207,170,1
28130,"N",7,207,520,2
28130,"N",8,207,450,3
28130,"N",9,207,200,1
28130,"N",10,207,150,1
28130,"E",1,207,165,1
28130,"E",2,207,80,0
28130,"E",3,207,90,0
28130,"E",4,207,180,1
28130,"E",5,207,500,2
28130,"E",6,207,220,1
28130,"E",7,207,110,0
28130,"E",8,NA,130,1
28130,"E",9,121,70,0
28130,"E",10,121,40,0
28130,"S",1,207,110,0
28130,"S",2,207,110,0
28130,"S",3,207,35,0
28130,"S",4,207,60,0
28130,"S",5,207,110,0
28130,"S",6,207,420,1
28130,"S",7,207,330,1
28130,"W",1,207,100,0
28130,"W",2,207,80,0
28130,"W",3,207,95,0
28130,"W",4,207,115,0
28130,"W",5,207,200,1
28130,"W",6,NA,190,1
28130,"W",7,NA,140,1
28130,"W",8,207,650,3
28130,"W",9,207,310,1
28130,"W",10,207,400,2
28021,"E",1,207,260,1
28021,"E",2,207,200,1
28021,"E",3,207,20,0
28021,"E",4,207,20,0
28021,"E",5,207,170,1
28021,"E",6,207,20,0
28021,"E",7,207,270,1
28160,"N",1,214,330,1
28160,"N",2,214,450,1
28160,"N",3,214,115,0
28160,"N",4,214,140,1
28160,"N",5,214,135,1
28160,"N",6,214,170,1
28160,"N",7,214,220,1
28160,"N",8,214,90,0
28160,"N",9,214,65,0
28160,"N",10,214,80,0
28160,"E",1,214,120,0
28160,"E",2,214,135,1
28160,"E",3,214,110,0
28160,"E",4,214,160,1
28160,"E",5,214,400,1
28160,"E",6,214,570,3
28160,"E",7,214,100,0
28160,"E",8,214,240,1
28160,"E",9,214,240,1
28160,"E",10,214,510,3
28160,"S",1,214,50,0
28160,"S",2,214,310,2
28160,"S",3,214,175,1
28160,"S",4,214,115,1
28160,"S",5,214,150,1
28160,"S",6,214,580,1
28160,"S",7,214,640,1
28160,"S",8,214,600,2
28160,"S",9,214,350,3
28160,"S",10,214,105,1
28160,"W",1,214,470,1
28160,"W",2,214,670,3
28160,"W",3,214,260,1
28160,"W",4,214,160,1
28160,"W",5,214,130,1
28160,"W",6,214,190,1
28160,"W",7,214,540,3
28160,"W",8,214,165,1
28160,"W",9,214,160,1
28160,"W",10,214,400,1
28120,"S",1,207,390,1
28120,"S",2,207,390,2
28120,"W",1,207,80,0
28120,"W",2,207,490,3
28120,"W",3,207,520,3
28120,"W",4,207,420,2
23070,"N",1,108,40,0
23070,"N",2,108,40,0
23070,"N",3,108,40,0
23070,"N",4,NA,100,0
23070,"E",1,108,20,0
23070,"E",2,108,30,0
23070,"E",3,108,40,0
23070,"E",4,108,20,0
23070,"E",5,108,40,0
23070,"S",1,108,30,0
23070,"S",2,108,470,3
23070,"S",3,108,540,2
23070,"W",1,108,40,0
23081,"N",1,108,90,0
23081,"N",2,207,40,0
23081,"N",3,121,90,0
23081,"N",4,121,70,0
23081,"E",1,121,30,0
23081,"E",2,121,30,0
23081,"E",3,121,35,0
23081,"E",4,121,30,0
23081,"E",5,121,20,0
23081,"E",6,121,40,0
23081,"E",7,121,85,0
23081,"E",8,121,80,0
23081,"E",9,121,50,0
23081,"E",10,117,25,0
23081,"S",1,121,35,0
23081,"S",2,121,50,0
23081,"S",3,121,70,0
23081,"S",4,121,50,0
23081,"S",5,121,80,0
23081,"S",6,121,55,0
23081,"S",7,117,50,0
23081,"S",8,117,30,0
23081,"S",9,121,35,0
23081,"S",10,121,50,0
23081,"W",1,121,40,0
23081,"W",2,121,65,0
23081,"W",3,121,50,0
23081,"W",4,207,40,0
23081,"W",5,207,90,0
23081,"W",6,121,80,0
23081,"W",7,117,20,0
23081,"W",8,121,60,0
23081,"W",9,207,75,0
23081,"W",10,207,45,0
36030,"N",1,207,25,0
36030,"N",2,207,25,0
36030,"N",3,207,20,0
36030,"N",4,207,25,0
36030,"N",5,207,20,0
36030,"N",6,207,20,0
36030,"N",7,207,25,0
36030,"N",8,207,25,0
36030,"N",9,207,25,0
36030,"N",10,207,25,0
36030,"E",1,121,37,0
36030,"E",2,207,63,0
36030,"E",3,207,35,0
36030,"S",1,207,132,1
36030,"S",2,207,183,1
36030,"S",3,207,135,1
36030,"S",4,207,160,1
36030,"S",5,207,205,1
36030,"S",6,207,170,1
36030,"S",7,207,215,1
36030,"S",8,207,220,1
36030,"S",9,207,280,1
36030,"S",10,207,300,1
36030,"w",1,121,20,0
36030,"w",2,121,20,0
36030,"w",3,121,25,0
36030,"w",4,111,30,0
36030,"w",5,121,25,0
