"bund_nr","pk_nr","lfd_nr","bart","hoehe","grklasse"
10005,2,4,"sbi",710,1
10005,2,5,"sbi",950,2
10005,2,6,"sfi",510,1
10005,2,7,"sbi",690,1
10005,2,8,"sfi",210,1
10005,2,9,"sfi",240,1
10005,2,10,"sfi",330,1
10005,3,1,"sfi",660,3
10005,3,2,"sfi",630,2
10005,3,3,"sfi",500,1
10005,3,4,"sfi",450,1
10005,3,5,"sfi",550,1
10005,3,6,"sfi",370,1
10005,3,7,"sfi",630,3
10005,3,8,"sfi",500,2
10005,3,9,"sbi",950,1
10005,3,10,"sbi",740,1
10005,4,1,"sfi",480,1
10005,4,2,"sfi",550,2
10005,4,3,"sfi",420,1
10005,4,4,"sfi",530,1
10005,4,5,"sfi",220,1
10005,4,6,"sfi",380,1
10005,4,7,"sfi",320,1
10005,4,8,"sfi",430,1
10005,4,9,"sfi",420,1
10005,4,10,"sbi",950,2
10004,1,1,"hbu",580,1
10004,1,2,"rbu",710,1
10004,1,3,"rbu",1070,3
10004,1,4,"rbu",250,1
10004,1,5,"rbu",360,1
10004,2,1,"rbu",1070,3
10004,2,2,"rbu",1380,3
10004,2,3,"rbu",880,3
10004,2,4,"rbu",320,1
10004,2,5,"rbu",710,1
10004,2,6,"rbu",830,2
10004,2,7,"rbu",800,1
10004,2,8,"rbu",240,1
10004,2,9,"rbu",410,1
10004,2,10,"rbu",810,1
10004,3,1,"rbu",230,1
10004,3,2,"rbu",240,1
10004,3,3,"rbu",230,1
10004,3,4,"rbu",150,1
10004,4,1,"rbu",1220,3
10004,4,2,"rbu",990,2
10004,4,3,"rbu",1200,3
10004,4,4,"rbu",910,1
10004,4,5,"rbu",800,1
10004,4,6,"rbu",550,1
10004,4,7,"rbu",310,1
10004,4,8,"rbu",540,1
10004,4,9,"rbu",810,1
10004,4,10,"rbu",400,1
10003,2,1,"rbu",110,0
10003,3,1,"rbu",640,1
10003,3,2,"rbu",680,1
10003,3,3,"rbu",850,1
10003,3,4,"rbu",760,1
10003,3,5,"rbu",400,1
10003,3,6,"rbu",700,3
10003,3,7,"rbu",310,1
10003,3,8,"rbu",440,1
10003,3,9,"rbu",400,1
10003,3,10,"rbu",600,1
10003,4,1,"rbu",30,0
10003,4,2,"rbu",20,0
10003,4,3,"rbu",30,0
10003,4,4,"rbu",30,0
10003,4,5,"rbu",50,0
10003,4,6,"rbu",120,0
10003,4,7,"rbu",140,1
10003,4,8,"rbu",50,0
10003,4,9,"rbu",80,0
10003,4,10,"rbu",60,0
10006,1,1,"bah",20,0
10006,1,2,"bah",20,0
10006,1,3,"bah",20,0
10006,1,4,"bah",30,0
10006,1,5,"bah",30,0
10006,1,6,"bah",20,0
10006,1,7,"bah",30,0
10006,1,8,"bah",20,0
10006,1,9,"bah",60,0
10006,1,10,"bah",30,0
10006,2,1,"bah",20,0
10006,2,2,"bah",20,0
10006,2,3,"bah",30,0
10006,2,4,"bah",20,0
10006,2,5,"bah",40,0
10006,2,6,"ges",20,0
10006,2,7,"ges",20,0
10006,2,8,"ges",20,0
10006,2,9,"ges",30,0
10006,2,10,"ges",40,0
10006,3,1,"bah",20,0
10006,3,2,"bah",40,0
10006,3,3,"bah",30,0
10006,3,4,"bah",40,0
10006,3,5,"bah",30,0
10006,3,6,"bah",20,0
10006,3,7,"bah",20,0
10006,3,8,"bah",30,0
10006,3,9,"bah",20,0
10006,3,10,"ges",20,0
10006,4,1,"bah",60,0
10006,4,2,"bah",40,0
10006,4,3,"bah",20,0
10006,4,4,"bah",20,0
10006,4,5,"bah",30,0
10006,4,6,"bah",20,0
10006,4,7,"bah",30,0
10006,4,8,"bah",30,0
10006,4,9,"rbu",20,0
10006,4,10,"ges",20,0
10010,1,1,"ges",20,0
10010,1,2,"bah",20,0
10010,1,3,"bah",20,0
10010,1,4,"bah",20,0
10010,1,5,"ges",20,0
10010,1,6,"ges",30,0
10010,1,7,"ges",20,0
10010,1,8,"bah",20,0
10010,2,1,"rbu",140,1
10010,2,2,"rbu",1250,3
10010,2,3,"rbu",720,3
10010,2,4,"hbu",970,2
10010,3,1,"hbu",1030,3
10010,3,2,"rbu",920,3
10010,3,3,"rbu",710,3
10010,3,4,"hbu",410,1
10010,4,1,"rbu",20,0
10010,4,2,"rbu",860,3
10014,1,1,"bah",20,0
10014,1,2,"bah",20,0
10014,1,3,"bah",600,1
10013,1,1,"vbe",40,0
10013,1,2,"vbe",40,0
10013,1,3,"vbe",50,0
10013,1,4,"vbe",40,0
10013,1,5,"vbe",50,0
10013,1,6,"vbe",40,0
10013,1,7,"sbi",60,0
10013,1,8,"sfi",50,0
10013,1,9,"vbe",30,0
10013,1,10,"vbe",30,0
10013,2,1,"vbe",30,0
10013,2,2,"vbe",30,0
10013,2,3,"vbe",50,0
10013,2,4,"vbe",30,0
10013,2,5,"vbe",20,0
10013,2,6,"vbe",40,0
10013,2,7,"vbe",40,0
10013,2,8,"vbe",30,0
10013,3,1,"vbe",20,0
10013,3,2,"vbe",20,0
10013,3,3,"vbe",20,0
10013,3,4,"vbe",30,0
10013,3,5,"vbe",20,0
10013,3,6,"vbe",20,0
10013,3,7,"vbe",30,0
10013,3,8,"vbe",30,0
10013,3,9,"sbi",30,0
10013,3,10,"gfi",30,0
10013,4,1,"vbe",30,0
10013,4,2,"vbe",30,0
10013,4,3,"vbe",20,0
10013,4,4,"vbe",30,0
10013,4,5,"vbe",30,0
10013,4,6,"vbe",30,0
10013,4,7,"vbe",50,0
10013,4,8,"vbe",50,0
10013,4,9,"vbe",50,0
10013,4,10,"sbi",40,0
10027,3,1,"rei",30,0
10027,3,2,"ges",20,0
10027,4,1,"hbu",20,0
10027,4,2,"hbu",20,0
10031,1,1,"rbu",160,1
10031,1,2,"rbu",280,1
10031,1,3,"rbu",400,1
10031,1,4,"rbu",410,1
10031,1,5,"rbu",760,1
10031,1,6,"rbu",430,1
10031,1,7,"rbu",810,1
10031,1,8,"rbu",910,1
10031,1,9,"rbu",440,1
10031,1,10,"rbu",590,1
10031,2,1,"rbu",40,0
10031,2,2,"rbu",40,0
10031,2,3,"rbu",30,0
10031,2,4,"rbu",140,1
10031,2,5,"rbu",160,1
10031,2,6,"rbu",510,1
10031,2,7,"rbu",930,3
10031,2,8,"rbu",750,2
10031,2,9,"rbu",40,0
10031,2,10,"rbu",730,1
10031,3,1,"rbu",50,0
10031,3,2,"rbu",40,0
10031,3,3,"rbu",230,1
10031,3,4,"rbu",210,1
10031,3,5,"rbu",50,0
10031,3,6,"rbu",40,0
10031,3,7,"rbu",160,1
10031,3,8,"rbu",320,1
10031,3,9,"rbu",370,1
10031,3,10,"rbu",190,1
10031,4,1,"rbu",250,1
10031,4,2,"rbu",550,1
10031,4,3,"rbu",30,0
10031,4,4,"rbu",280,1
10031,4,5,"rbu",100,0
10031,4,6,"rbu",60,0
10031,4,7,"rbu",50,0
10031,4,8,"rbu",110,0
10031,4,9,"rbu",380,1
10031,4,10,"rbu",210,1
10028,1,1,"rbu",490,1
10028,1,2,"rbu",700,2
10028,1,3,"bah",20,0
10028,1,4,"bah",20,0
10028,1,5,"bah",30,0
10028,1,6,"bah",20,0
10028,1,7,"bah",30,0
10028,1,8,"bah",20,0
10028,1,9,"bah",30,0
10028,1,10,"bah",30,0
10028,2,1,"rbu",710,3
10028,2,2,"rbu",630,1
10028,2,3,"rbu",600,1
10028,3,1,"rbu",790,2
10028,3,2,"rbu",650,1
10029,2,1,"wer",20,0
10029,2,2,"wer",90,0
10029,2,3,"wer",80,0
10029,2,4,"wer",60,0
10029,2,5,"wer",60,0
10029,3,1,"wer",70,0
10029,3,2,"wer",100,0
10029,3,3,"wer",70,0
10029,3,4,"wer",110,0
10029,3,5,"wer",80,0
10029,3,6,"wer",70,0
10029,3,7,"wer",130,1
10029,3,8,"wer",110,0
10029,3,9,"wer",70,0
10029,3,10,"wer",90,0
10032,1,1,"wer",180,1
10032,1,2,"wer",80,0
10032,1,3,"wer",70,0
10032,1,4,"wer",210,1
10032,1,5,"wer",170,1
10032,1,6,"wer",160,1
10032,1,7,"wer",100,0
10032,1,8,"wer",210,1
10032,1,9,"wer",350,1
10032,1,10,"wer",200,1
10032,2,1,"wer",120,0
10032,2,2,"wer",100,0
10032,2,3,"wer",40,0
10032,2,4,"wer",260,1
10032,2,5,"wer",200,1
10032,2,6,"wer",230,1
10032,2,7,"wer",220,1
10032,2,8,"wer",140,1
10032,2,9,"wer",180,1
10032,2,10,"wer",370,1
10032,3,1,"wer",390,1
10032,3,2,"wer",240,1
10032,3,3,"wer",230,1
10032,3,4,"wer",300,1
10032,3,5,"wer",150,1
10032,3,6,"wer",400,1
10032,3,7,"wer",340,1
10032,3,8,"wer",250,1
10032,3,9,"wer",240,1
10032,3,10,"wer",320,1
10032,4,1,"wer",240,1
10032,4,2,"wer",60,0
10032,4,3,"wer",120,0
10032,4,4,"wer",150,1
10032,4,5,"wer",100,0
10032,4,6,"wer",80,0
10032,4,7,"wer",230,1
10032,4,8,"wer",60,0
10032,4,9,"wer",30,0
10032,4,10,"wer",170,1
10034,2,1,"rbu",480,2
10034,3,1,"rbu",380,2
10026,1,1,"bah",20,0
10026,1,2,"bah",30,0
10026,1,3,"bah",30,0
10026,1,4,"bah",20,0
10026,1,5,"bah",40,0
10026,1,6,"bah",30,0
10026,1,7,"bah",20,0
10026,1,8,"bah",30,0
10026,1,9,"ges",50,0
10026,1,10,"sei",30,0
10026,2,1,"ges",40,0
10026,2,2,"ges",30,0
10026,2,3,"bah",30,0
10026,2,4,"bah",60,0
10026,2,5,"bah",20,0
10026,2,6,"bah",20,0
10026,2,7,"bah",30,0
10026,2,8,"bah",20,0
10026,2,9,"ges",20,0
10026,2,10,"ges",20,0
10026,3,1,"vbe",50,0
10026,3,2,"vbe",30,0
10026,3,3,"vbe",20,0
10026,3,4,"vbe",40,0
10026,3,5,"vbe",30,0
10026,3,6,"vbe",40,0
10026,3,7,"vbe",30,0
10026,3,8,"bah",20,0
10026,3,9,"bah",30,0
10026,3,10,"vbe",50,0
10026,4,1,"bah",120,0
10026,4,2,"bah",150,1
10026,4,3,"bah",80,0
10026,4,4,"bah",80,0
10026,4,5,"bah",120,0
10026,4,6,"bah",90,0
10026,4,7,"bah",30,0
10026,4,8,"bah",180,1
10026,4,9,"vbe",40,0
10026,4,10,"vbe",60,0
10007,1,1,"mbi",40,0
10007,1,2,"mbi",40,0
10007,1,3,"mbi",30,0
10007,1,4,"mbi",50,0
10007,1,5,"mbi",30,0
10007,1,6,"mbi",20,0
10007,1,7,"vbe",90,0
10007,1,8,"vbe",80,0
10007,1,9,"gfi",20,0
10007,1,10,"gfi",20,0
10007,2,1,"mbi",20,0
10007,2,2,"vbe",20,0
10007,3,1,"vbe",20,0
10007,4,1,"mbi",40,0
10007,4,2,"mbi",20,0
10007,4,3,"mbi",50,0
10007,4,4,"mbi",70,0
10007,4,5,"vbe",20,0
10007,4,6,"vbe",60,0
10007,4,7,"vbe",50,0
10007,4,8,"sei",30,0
10007,4,9,"gfi",20,0
10007,4,10,"mbi",50,0
10011,1,1,"gfi",170,1
10011,1,2,"gfi",410,1
10011,1,3,"gfi",390,1
10011,1,4,"gfi",410,2
10011,1,5,"gfi",440,2
10011,1,6,"gfi",360,1
10011,1,7,"gfi",80,0
10011,1,8,"gfi",60,0
10011,1,9,"gfi",50,0
10011,1,10,"rbu",70,0
10011,2,1,"vbe",20,0
10011,2,2,"vbe",20,0
10011,2,3,"vbe",20,0
10011,2,4,"gki",20,0
10011,2,5,"gki",20,0
10011,2,6,"rbu",40,0
10011,2,7,"sbi",20,0
10011,2,8,"vbe",20,0
10011,2,9,"vbe",20,0
10011,3,1,"gfi",170,1
10011,3,2,"gfi",190,1
10011,3,3,"gfi",110,0
10011,3,4,"gfi",250,1
10011,3,5,"gfi",210,1
10011,3,6,"gfi",200,1
10011,3,7,"gki",20,0
10011,3,8,"rbu",20,0
10011,3,9,"gki",20,0
10011,3,10,"gki",40,0
10011,4,1,"gfi",80,0
10011,4,2,"gfi",110,0
10011,4,3,"gfi",110,0
10011,4,4,"gfi",250,1
10011,4,5,"gfi",70,0
10011,4,6,"gfi",490,2
10011,4,7,"vbe",40,0
10011,4,8,"vbe",20,0
10011,4,9,"rbu",370,1
10011,4,10,"gki",30,0
10012,1,1,"gki",360,1
10012,1,2,"gki",220,1
10012,1,3,"gki",170,1
10012,1,4,"gki",260,1
10012,1,5,"gfi",60,0
10012,1,6,"gfi",50,0
10012,1,7,"gfi",60,0
10012,1,8,"gfi",160,1
10012,1,9,"gfi",30,0
10012,1,10,"gfi",30,0
10012,2,1,"gfi",90,0
10012,2,2,"gfi",100,0
10012,2,3,"gfi",110,0
10012,2,4,"gfi",120,0
10012,2,5,"gfi",90,0
10012,2,6,"gfi",50,0
10012,2,7,"gfi",100,0
10012,2,8,"gki",180,1
10012,2,9,"gfi",310,1
10012,2,10,"gfi",150,1
10012,3,1,"gfi",100,0
10012,3,2,"gfi",210,1
10012,3,3,"gfi",270,1
10012,3,4,"gfi",90,0
10012,3,5,"gfi",80,0
10012,3,6,"gfi",60,0
10012,3,7,"gfi",130,1
10012,3,8,"gfi",70,0
10012,3,9,"gfi",110,0
10012,3,10,"gki",600,1
10012,4,1,"gfi",80,0
10012,4,2,"gfi",290,1
10012,4,3,"gfi",40,0
10012,4,4,"gfi",100,0
10012,4,5,"gfi",60,0
10012,4,6,"rbu",360,1
10012,4,7,"rbu",380,1
10012,4,8,"sei",400,1
10012,4,9,"gfi",40,0
10012,4,10,"dgl",330,1
10019,1,1,"mbi",810,2
10019,1,2,"sei",20,0
10019,1,3,"vbe",130,1
10019,1,4,"rbu",70,0
10019,2,1,"vbe",140,1
10019,2,2,"vbe",150,1
10019,2,3,"vbe",30,0
10019,2,4,"vbe",60,0
10019,2,5,"vbe",70,0
10019,2,6,"rbu",1040,3
10019,2,7,"sfi",70,0
10019,2,8,"mbi",810,2
10019,2,9,"mbi",720,3
10019,2,10,"rbu",870,2
10019,3,1,"rbu",590,1
10019,3,2,"rbu",370,1
10019,3,3,"sei",90,0
10019,3,4,"mbi",1190,3
10019,3,5,"sei",20,0
10019,4,1,"mbi",720,2
10021,1,1,"vbe",40,0
10021,1,2,"vbe",70,0
10021,1,3,"vbe",70,0
10021,1,4,"vbe",50,0
10021,1,5,"vbe",50,0
10021,1,6,"vbe",130,1
10021,1,7,"vbe",40,0
10021,1,8,"sei",20,0
10021,1,9,"sei",20,0
10021,1,10,"sei",20,0
10021,2,1,"vbe",20,0
10021,2,2,"vbe",20,0
10021,2,3,"vbe",20,0
10021,3,1,"vbe",20,0
10021,3,2,"vbe",50,0
10021,3,3,"vbe",50,0
10021,3,4,"sei",30,0
10021,4,1,"vbe",40,0
10021,4,2,"vbe",30,0
10021,4,3,"vbe",30,0
10021,4,4,"vbe",30,0
10021,4,5,"vbe",50,0
10021,4,6,"vbe",30,0
10021,4,7,"stk",30,0
10022,1,1,"rbu",250,1
10022,1,2,"rbu",340,1
10022,1,3,"rbu",500,1
10022,1,4,"hbu",640,2
10022,1,5,"sah",230,1
10022,1,6,"sah",270,1
10022,1,7,"sah",150,1
10022,1,8,"sah",700,1
10022,1,9,"hbu",610,1
10022,1,10,"sah",780,2
10022,2,1,"rbu",210,1
10022,2,2,"rbu",360,1
10022,2,3,"sah",300,1
10022,2,4,"hbu",490,1
10022,2,5,"hbu",380,1
10022,2,6,"hbu",400,1
10022,2,7,"sbi",520,1
10022,2,8,"wei",380,1
10022,2,9,"hbu",420,1
10022,2,10,"sei",150,1
10022,3,1,"rbu",50,0
10022,3,2,"hbu",80,0
10022,3,3,"hbu",80,0
10022,3,4,"rbu",40,0
10022,3,5,"rbu",50,0
10022,3,6,"rbu",40,0
10022,3,7,"rbu",50,0
10022,3,8,"rbu",220,1
10022,3,9,"sei",200,1
10022,3,10,"hbu",30,0
10022,4,1,"rbu",630,1
10022,4,2,"rbu",300,1
10022,4,3,"rbu",640,1
10022,4,4,"rbu",420,1
10022,4,5,"rbu",600,1
10022,4,6,"hbu",120,0
10022,4,7,"rbu",260,1
10022,4,8,"rbu",150,1
10022,4,9,"rbu",600,1
10022,4,10,"sah",800,3
10018,1,1,"vbe",60,0
10018,1,2,"vbe",50,0
10018,1,3,"vbe",60,0
10018,1,4,"vbe",80,0
10018,1,5,"vbe",50,0
10018,1,6,"vbe",40,0
10018,1,7,"vbe",130,1
10018,1,8,"vbe",160,1
10018,1,9,"vbe",100,0
10018,1,10,"gfi",50,0
10018,2,1,"vbe",70,0
10018,3,1,"vbe",80,0
10018,3,2,"vbe",120,0
10018,3,3,"vbe",110,0
10018,3,4,"vbe",80,0
10018,3,5,"vbe",60,0
10018,3,6,"vbe",30,0
10018,3,7,"vbe",50,0
10018,3,8,"vbe",70,0
10018,3,9,"vbe",90,0
10018,3,10,"gfi",60,0
10018,4,1,"vbe",90,0
10018,4,2,"vbe",60,0
10018,4,3,"vbe",50,0
10018,4,4,"vbe",90,0
10018,4,5,"vbe",130,1
10018,4,6,"vbe",80,0
10018,4,7,"vbe",160,1
10018,4,8,"vbe",60,0
10018,4,9,"ges",40,0
10018,4,10,"as",30,0
10008,1,1,"vbe",40,0
10008,1,2,"vbe",140,1
10008,1,3,"vbe",30,0
10008,1,4,"vbe",110,0
10008,1,5,"vbe",40,0
10008,1,6,"vbe",40,0
10008,1,7,"vbe",30,0
10008,1,8,"sei",30,0
10008,1,9,"sei",30,0
10008,1,10,"sbi",20,0
10008,2,1,"vbe",20,0
10008,2,2,"vbe",80,0
10008,2,3,"vbe",40,0
10008,2,4,"vbe",70,0
10008,2,5,"vbe",70,0
10008,2,6,"vbe",20,0
10008,2,7,"vbe",130,1
10008,2,8,"sei",30,0
10008,2,9,"sei",30,0
10008,2,10,"sei",30,0
10008,3,1,"vbe",170,1
10008,3,2,"vbe",30,0
10008,3,3,"vbe",160,1
10008,3,4,"vbe",280,1
10008,3,5,"vbe",80,0
10008,3,6,"vbe",80,0
10008,3,7,"vbe",130,1
10008,3,8,"vbe",80,0
10008,3,9,"vbe",130,1
10008,3,10,"sei",20,0
10008,4,1,"vbe",20,0
10008,4,2,"vbe",90,0
10008,4,3,"vbe",100,0
10008,4,4,"vbe",110,0
10008,4,5,"vbe",80,0
10008,4,6,"vbe",110,0
10008,4,7,"vbe",320,1
10008,4,8,"vbe",340,1
10008,4,9,"gfi",340,1
10008,4,10,"gfi",310,1
10017,1,1,"rbu",30,0
10017,1,2,"rbu",20,0
10017,1,3,"rbu",30,0
10017,1,4,"rbu",20,0
10017,1,5,"rbu",30,0
10017,1,6,"rbu",20,0
10017,1,7,"rbu",40,0
10017,1,8,"rbu",20,0
10017,1,9,"rbu",20,0
10017,1,10,"rbu",20,0
10017,2,1,"rbu",40,0
10017,2,2,"rbu",30,0
10017,2,3,"rbu",50,0
10017,2,4,"rbu",20,0
10017,2,5,"rbu",40,0
10017,2,6,"rbu",20,0
10017,2,7,"rbu",20,0
10017,2,8,"rbu",50,0
10017,2,9,"rbu",50,0
10017,2,10,"gfi",30,0
10017,3,1,"rbu",80,0
10017,3,2,"rbu",50,0
10017,3,3,"rbu",70,0
10017,4,1,"rbu",40,0
10017,4,2,"rbu",20,0
10020,1,1,"vbe",70,0
10020,1,2,"sbi",370,1
10020,1,3,"vbe",100,0
10020,1,4,"mbi",120,0
10020,1,5,"mbi",220,1
10020,1,6,"sbi",350,1
10020,1,7,"sbi",160,1
10020,1,8,"sbi",280,1
10020,1,9,"sbi",450,1
10020,1,10,"sbi",250,1
10020,2,1,"mbi",160,1
10020,2,2,"sbi",300,1
10020,2,3,"sbi",450,1
10020,2,4,"sbi",710,1
10020,2,5,"sbi",480,1
10020,2,6,"sbi",810,2
10020,2,7,"sbi",780,2
10020,2,8,"sbi",210,1
10020,2,9,"mbi",150,1
10020,2,10,"sfi",100,0
10020,3,1,"sbi",90,0
10020,3,2,"sbi",90,0
10020,3,3,"sbi",60,0
10020,3,4,"sbi",90,0
10020,3,5,"mbi",70,0
10020,3,6,"mbi",120,0
10020,3,7,"mbi",80,0
10020,3,8,"mbi",130,1
10020,3,9,"mbi",80,0
10020,3,10,"gfi",50,0
10020,4,1,"mbi",100,0
10020,4,2,"mbi",80,0
10020,4,3,"mbi",150,1
10020,4,4,"mbi",310,1
10020,4,5,"mbi",310,1
10020,4,6,"vbe",80,0
10020,4,7,"sbi",610,1
10020,4,8,"sbi",810,2
10020,4,9,"sbi",830,3
10020,4,10,"sbi",660,1
10023,1,1,"rbu",1060,3
10023,1,2,"rbu",1190,3
10023,1,3,"rbu",880,3
10023,1,4,"rbu",540,1
10023,1,5,"rbu",610,2
10023,1,6,"rbu",630,2
10023,2,1,"hbu",720,1
10023,2,2,"rbu",610,3
10023,2,3,"hbu",630,3
10023,3,1,"wta",20,0
10023,3,2,"wta",20,0
10023,3,3,"wta",40,0
10023,3,4,"wta",30,0
10023,3,5,"wta",20,0
10023,3,6,"wta",20,0
10023,3,7,"wta",20,0
10023,3,8,"ser",670,3
10023,3,9,"rbu",40,0
10023,3,10,"rbu",50,0
10023,4,1,"rbu",500,1
10023,4,2,"wta",190,1
10025,1,1,"jla",510,1
10025,1,2,"jla",620,2
10025,1,3,"jla",870,2
10025,1,4,"jla",890,3
10025,1,5,"jla",790,1
10025,1,6,"gfi",190,1
10025,1,7,"gfi",230,1
10025,1,8,"gfi",260,1
10025,1,9,"gfi",360,1
10025,1,10,"jla",730,2
10025,2,1,"gfi",340,1
10025,2,2,"jla",650,1
10025,2,3,"jla",770,1
10025,2,4,"jla",500,1
10025,2,5,"jla",850,2
10025,2,6,"jla",870,3
10025,2,7,"gfi",570,2
10025,2,8,"gfi",110,0
10025,2,9,"gfi",250,1
10025,2,10,"gfi",230,1
10025,3,1,"jla",70,0
10025,3,2,"jla",280,1
10025,3,3,"jla",330,1
10025,3,4,"jla",330,1
10025,3,5,"jla",640,1
10025,3,6,"jla",580,1
10025,3,7,"gfi",100,0
10025,3,8,"gfi",120,0
10025,3,9,"gfi",80,0
10025,3,10,"gfi",250,1
10025,4,1,"rbu",890,3
10025,4,2,"gfi",350,1
10025,4,3,"gfi",310,1
10025,4,4,"jla",340,1
10025,4,5,"jla",680,1
10025,4,6,"gfi",180,1
10025,4,7,"gfi",220,1
10025,4,8,"gfi",240,1
10025,4,9,"jla",550,1
10025,4,10,"gfi",150,1
10033,1,1,"rbu",540,3
10033,1,2,"rbu",440,1
10033,1,3,"jla",550,1
10033,1,4,"sfi",110,0
10033,1,5,"sei",50,0
10033,1,6,"sei",30,0
10033,1,7,"sei",40,0
10033,1,8,"sei",30,0
10033,1,9,"sei",40,0
10033,1,10,"sfi",40,0
10033,2,1,"sfi",80,0
10033,2,2,"sfi",90,0
10033,2,3,"sfi",180,1
10033,2,4,"sfi",100,0
10033,2,5,"sfi",130,1
10033,2,6,"jla",240,1
10033,2,7,"jla",230,1
10033,2,8,"jla",460,1
10033,2,9,"vbe",540,1
10033,2,10,"sei",160,1
