"plot_ID","SP_code","b0","b1","b2","bias","rsme","R2","mean_h","SSres","SStot","pseu_R2","diff_h"
"10001","jla",44.0622844473411,0.11113999389334,157.649559005896,4.67709266286111,85.8614511395293,0.360129461218835,14.21,1488.62258681143,2306.909,0.354711179846526,0.664614867392564
"10001","rbu",8.23769986625069,0.434878472728395,243.082428809044,8.73828462654292,191.486192469153,0.0599004168617728,5.51923076923077,2904.05863967576,3068.36038461538,0.0535470819410357,0.482286093811119
"10002","gki",431.390140131329,0.00208586833801311,1.13376047977589,0.162583746577728,41.8524964991708,0.263688400434721,18.0333333333333,341.77949885645,464.093333333333,0.263554388076142,0.0293192689661836
"10002","jla",183317.16710405,0.0175706145800759,12.8119837456033,46.0252580716861,205.448841281632,0.125964617799982,4.88571428571429,2115.83998061747,2265.16571428571,0.0659226531315075,2.24866260864524
"10003","gfi",49.7125840756376,0.00306806972339232,0.191184050431582,0.0121989908507713,3.84919914781193,0.412872127114161,34.975,14.4992719383815,24.695,0.412866088747459,0.00426659705005727
"10003","gki",71.0570184605295,0.00188678359232205,0.335287332241852,0.0155243961198118,3.13750767066133,0.715099291491173,31.14,4.77283931402908,16.752,0.715088388608579,0.0048342969517094
"10003","rbu",32.0498633709512,0.0807038808127754,1.60541487790171,0.011636797740453,4.82563018127131,0.976847527355924,23.73,13.1130449111016,566.341,0.976846025784639,0.00276141210380949
"10004","rbu",23.1285060083421,0.557597177969549,373993.55573634,27.7677967564187,161.135124176429,0.496818484859445,4.08333333333333,1298.7673398394,2490.48166666667,0.478507568546887,1.1338517008871
"10004","sei",33.9481347006108,0.239675018117443,851510.393017822,-0.0186760758186783,1.34581461814035,0.175768602762985,33.6666666666667,0.615874149275635,0.746666666666669,0.175168550077277,-0.00628761219228835
"10005","gki",44.5551226583191,0.0224779454070984,1.45724202695547,0.889412132032637,60.6094187009409,0.531864397334538,9.52222222222222,299.777733613273,639.915555555556,0.53153547993842,0.0846917996835523
"10005","sbi",18692.3090632726,0.0582124908747978,14.5096045926664,10.3105894504055,331.35188746122,0.166397600990678,1.47333333333333,714.993644696402,856.638666666667,0.165349788051747,0.151909351235975
"10005","sfi",8.26690574385474,0.670248256654338,3580.99961950441,5.95672462895586,153.128121021802,0.185743533747774,3.55,413.708695111925,506.315,0.182902550562544,0.211463724327933
"10006","rbu",20.2276508277459,0.741783696993759,8959.1727023099,-0.822254194882245,74.2882626492559,0.260946103133591,16.28,2194.01940182705,2966.244,0.260337517133774,-0.133862982926829
"10007","dgl",225.402999814522,0.180325722866315,1354.35908735543,53.0837666952167,163.397319916823,0.28232048383373,5.565,1653.67511366223,2018.9855,0.180937597787486,2.95411161658881
"10007","gfi",15.3864283165144,0.213495414532192,13.4378308435363,0.150622304005462,67.3430337351834,0.0871939190093519,12.8571428571429,524.774028007574,574.837142857143,0.0870909534494193,0.0193657248007023
"10007","gki",30379.4020725916,0.0469204729904961,22.0194638424149,53.0169909398583,221.842077918806,0.185124880436957,3.08076923076923,1214.44970340682,1392.96038461538,0.12815201579322,1.63333114395486
"10008","gfi",34.6692570919492,0.048487791969888,1.67377355888444,0.10379104860809,20.4217305188974,0.829609193341924,13.88125,128.576682641383,754.484375,0.82958337256304,0.0144074949349106
"10008","gki",5.78086790540377,0.165593671570944,-927.370823037784,-0.14165484536266,107.84873790944,0.193451798446508,9.55454545454545,1168.00010346465,1448.00727272727,0.193374145652761,-0.0135344765887414
"10008","sbi",23.8999263909133,0.235796196743938,21.3101023009697,0.433230231463766,51.6450204317959,0.570790084037061,11.0153846153846,420.72623195752,979.976923076923,0.570677408773538,0.0477219762658548
"10010","bah",25.4270780187426,0.26372915760957,12.3867023505295,0.000153516690391492,3.53565158993025,0.607013188458724,24.6,3.02600143727965,7.69999999999999,0.607012800353292,3.77651058363071e-05
"10010","ges",78.6379169535713,0.00129674868790598,0.347130924591572,0.0429088892639981,4.17121742374361,0.676299707181156,23.675,3.9009072331684,12.0475,0.676206081496709,0.0101586795332516
"10010","hbu",9636.00516104842,0.00520999536814993,3.00694119892098,9.81044019403559,158.814817781554,0.131864431841522,5.17333333333333,1012.54474657626,1156.32933333333,0.124345705511582,0.507526772704774
"10010","rbu",54.3283550169528,0.0226978667629656,2.83340507450883,-1.08162891568569,170.905684146178,0.37726158333288,4.85666666666667,2066.85906095666,3318.77366666667,0.377222049904782,-0.0525311110051353
"10011","gfi",15.4838291862643,0.106746765987749,2.33148888469014,0.080615467098324,94.7044669126396,0.0532728597815213,13.8181818181818,1883.80271430273,1989.77636363636,0.0532590753766748,0.011139591817223
"10011","gki",26.2434227036668,0.516059772051727,636870.752294173,-0.320464397295431,4.45019564122932,0.74373503288157,24.475,4.74529919582663,18.1875,0.739090078579979,-0.0784336612380567
"10012","gfi",195.556652490735,0.00108053248485311,0.702940149523563,0.0380832218205651,8.19353434953586,0.785983137370588,11.9842105263158,18.3195591221093,85.5852631578947,0.785949608073157,0.00456397347818036
"10013","gfi",6.65346027833825,2.47899492046816e-07,0.0246703061114566,0.0247865504704037,230.19652260806,0,5,3179.42634125059,3179.38,-1.45755620872823e-05,0.00123932752352018
"10013","sfi",5682.22782077662,0.0015379488405949,2.251124113496,8.603050415775,138.424366383128,0.0733586191086636,9.08125,2528.34500050505,2691.024375,0.0604525830409669,0.781264515882567
"10014","rbu",428.258428702794,0.00168485999038018,1.19878990796577,-0.208103340149124,88.4275130315262,0.316062976671164,13.6782608695652,3364.8400333239,4919.67913043478,0.316044818348442,-0.0284649177438758
